Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   307 KBytes  2.49 Mbits/sec    0   42.4 KBytes       
[  4]   1.01-2.00   sec   134 KBytes  1.11 Mbits/sec    0   46.7 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    0   50.9 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.57 Mbits/sec    0   62.2 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   73.5 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.12 Mbits/sec    0    113 KBytes       
[  4]   6.00-7.01   sec   318 KBytes  2.60 Mbits/sec    0    153 KBytes       
[  4]   7.01-8.00   sec   509 KBytes  4.19 Mbits/sec    0    211 KBytes       
[  4]   8.00-9.01   sec   445 KBytes  3.64 Mbits/sec    0    266 KBytes       
[  4]   9.01-10.00  sec   127 KBytes  1.05 Mbits/sec    0    287 KBytes       
[  4]  10.00-11.00  sec   445 KBytes  3.65 Mbits/sec    0    344 KBytes       
[  4]  11.00-12.00  sec   318 KBytes  2.61 Mbits/sec   12    318 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   18    267 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0    267 KBytes       
[  4]  14.00-15.00  sec   445 KBytes  3.64 Mbits/sec    0    276 KBytes       
[  4]  15.00-16.00  sec   191 KBytes  1.57 Mbits/sec    0    290 KBytes       
[  4]  16.00-17.00  sec   255 KBytes  2.09 Mbits/sec    0    332 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec    0    338 KBytes       
[  4]  18.00-19.00  sec   255 KBytes  2.08 Mbits/sec    0    363 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   523 Kbits/sec    6    351 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   10    255 KBytes       
[  4]  21.00-22.00  sec   445 KBytes  3.65 Mbits/sec    0    260 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.57 Mbits/sec    0    269 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.09 Mbits/sec    0    287 KBytes       
[  4]  24.00-25.00  sec   255 KBytes  2.09 Mbits/sec    0    300 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec    0    304 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.57 Mbits/sec    0    307 KBytes       
[  4]  27.00-28.00  sec   191 KBytes  1.56 Mbits/sec    0    310 KBytes       
[  4]  28.00-29.01  sec   127 KBytes  1.04 Mbits/sec    0    311 KBytes       
[  4]  29.01-30.01  sec   191 KBytes  1.55 Mbits/sec    0    322 KBytes       
[  4]  30.01-31.01  sec  63.6 KBytes   521 Kbits/sec    0    332 KBytes       
[  4]  31.01-32.00  sec  0.00 Bytes  0.00 bits/sec    1    284 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   25    232 KBytes       
[  4]  33.00-34.01  sec   127 KBytes  1.04 Mbits/sec    8    232 KBytes       
[  4]  34.01-35.05  sec   127 KBytes   996 Kbits/sec    0    232 KBytes       
[  4]  35.05-36.00  sec   255 KBytes  2.20 Mbits/sec    0    236 KBytes       
[  4]  36.00-37.00  sec   255 KBytes  2.09 Mbits/sec    0    259 KBytes       
[  4]  37.00-38.00  sec  63.6 KBytes   521 Kbits/sec    0    267 KBytes       
[  4]  38.00-39.00  sec   191 KBytes  1.56 Mbits/sec    0    298 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    4    291 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    6    215 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    2    211 KBytes       
[  4]  43.00-44.00  sec   445 KBytes  3.65 Mbits/sec    0    212 KBytes       
[  4]  44.00-45.00  sec   255 KBytes  2.08 Mbits/sec    6    212 KBytes       
[  4]  45.00-46.00  sec   191 KBytes  1.56 Mbits/sec    0    214 KBytes       
[  4]  46.00-47.00  sec  63.6 KBytes   521 Kbits/sec    0    216 KBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec    0    229 KBytes       
[  4]  48.00-49.00  sec   191 KBytes  1.57 Mbits/sec    0    256 KBytes       
[  4]  49.00-50.00  sec  63.6 KBytes   521 Kbits/sec    0    270 KBytes       
[  4]  50.00-51.00  sec   191 KBytes  1.56 Mbits/sec    0    325 KBytes       
[  4]  51.00-52.00  sec   445 KBytes  3.65 Mbits/sec    0    416 KBytes       
[  4]  52.00-53.00  sec   700 KBytes  5.74 Mbits/sec    0    499 KBytes       
[  4]  53.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0    499 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-53.00  sec  10.2 MBytes  1.61 Mbits/sec   98             sender
[  4]   0.00-53.00  sec  7.97 MBytes  1.26 Mbits/sec                  receiver

iperf Done.
