Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.02   sec   158 KBytes  1.27 Mbits/sec    0   33.9 KBytes       
[  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    0   43.8 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   521 Kbits/sec    0   43.8 KBytes       
[  4]  33.00-34.00  sec  63.6 KBytes   521 Kbits/sec    0   45.2 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   521 Kbits/sec    0   49.5 KBytes       
[  4]  35.00-36.00  sec  63.6 KBytes   521 Kbits/sec    0   63.6 KBytes       
[  4]  36.00-37.00  sec   127 KBytes  1.04 Mbits/sec    0   86.3 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    120 KBytes       
[  4]  38.00-39.00  sec   318 KBytes  2.61 Mbits/sec    0    165 KBytes       
[  4]  39.00-40.00  sec   509 KBytes  4.17 Mbits/sec    0    226 KBytes       
[  4]  40.00-41.00  sec   445 KBytes  3.65 Mbits/sec    0    293 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.09 Mbits/sec    9    303 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   74    229 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[  4]  44.00-45.00  sec   509 KBytes  4.17 Mbits/sec    0    238 KBytes       
[  4]  45.00-46.00  sec  63.6 KBytes   521 Kbits/sec   21    182 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec    0    178 KBytes       
[  4]  47.00-48.00  sec   318 KBytes  2.61 Mbits/sec   25    173 KBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec   17    175 KBytes       
[  4]  49.00-50.00  sec  63.6 KBytes   521 Kbits/sec    4    233 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   42    173 KBytes       
[  4]  51.00-52.00  sec  63.6 KBytes   522 Kbits/sec    0    192 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec   43    173 KBytes       
[  4]  53.00-54.00  sec   191 KBytes  1.56 Mbits/sec   10    173 KBytes       
[  4]  54.00-55.00  sec  63.6 KBytes   522 Kbits/sec    0    173 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  56.00-57.00  sec   700 KBytes  5.73 Mbits/sec    0    247 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0    247 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec   97    173 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[  4]  61.00-62.00  sec   573 KBytes  4.69 Mbits/sec    0    247 KBytes       
[  4]  62.00-63.00  sec  63.6 KBytes   521 Kbits/sec   65    163 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec   13    173 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec    0    247 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec    1    246 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec   12    208 KBytes       
[  4]  70.00-71.00  sec  0.00 Bytes  0.00 bits/sec    3    189 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec    1    184 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  73.00-74.00  sec  0.00 Bytes  0.00 bits/sec    1    173 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[  4]  75.00-76.00  sec  63.6 KBytes   521 Kbits/sec    0    247 KBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec   10    228 KBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0    215 KBytes       
[  4]  78.00-79.00  sec  0.00 Bytes  0.00 bits/sec    3    199 KBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec    3    198 KBytes       
[  4]  80.00-81.00  sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[  4]  81.00-82.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  82.00-83.00  sec  0.00 Bytes  0.00 bits/sec    0    181 KBytes       
[  4]  83.00-84.00  sec  0.00 Bytes  0.00 bits/sec    1    181 KBytes       
[  4]  84.00-85.00  sec  0.00 Bytes  0.00 bits/sec    1    181 KBytes       
[  4]  85.00-86.00  sec  0.00 Bytes  0.00 bits/sec    0    181 KBytes       
[  4]  86.00-87.00  sec  0.00 Bytes  0.00 bits/sec    1    192 KBytes       
[  4]  87.00-88.00  sec   127 KBytes  1.04 Mbits/sec    0    247 KBytes       
[  4]  88.00-89.00  sec  0.00 Bytes  0.00 bits/sec    6    198 KBytes       
[  4]  89.00-90.00  sec  0.00 Bytes  0.00 bits/sec   44    173 KBytes       
[  4]  90.00-91.00  sec  0.00 Bytes  0.00 bits/sec    6    173 KBytes       
[  4]  91.00-92.00  sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[  4]  92.00-93.00  sec  0.00 Bytes  0.00 bits/sec   26    173 KBytes       
[  4]  93.00-94.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  94.00-95.00  sec   764 KBytes  6.26 Mbits/sec   78    173 KBytes       
[  4]  95.00-96.00  sec  1.43 MBytes  12.0 Mbits/sec    0    198 KBytes       
[  4]  96.00-96.00  sec  0.00 Bytes  0.00 bits/sec    0    198 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-96.00  sec  10.1 MBytes   883 Kbits/sec  671             sender
[  4]   0.00-96.00  sec  7.87 MBytes   688 Kbits/sec                  receiver

iperf Done.
