Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec    0   17.0 KBytes       
[  4]   1.00-2.00   sec  73.5 KBytes   602 Kbits/sec    0   19.8 KBytes       
[  4]   2.00-3.00   sec  67.9 KBytes   556 Kbits/sec    0   24.0 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   38.2 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   60.8 KBytes       
[  4]   5.00-6.00   sec   318 KBytes  2.61 Mbits/sec    0    100 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    143 KBytes       
[  4]   7.00-8.00   sec   573 KBytes  4.69 Mbits/sec    0    212 KBytes       
[  4]   8.00-9.00   sec   191 KBytes  1.56 Mbits/sec    0    245 KBytes       
[  4]   9.00-10.00  sec   573 KBytes  4.69 Mbits/sec    0    318 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.13 Mbits/sec    0    366 KBytes       
[  4]  11.00-12.00  sec   700 KBytes  5.72 Mbits/sec    8    438 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    8    421 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   26    362 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   72    320 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   51    286 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   51    222 KBytes       
[  4]  17.00-18.00  sec   509 KBytes  4.17 Mbits/sec   14    143 KBytes       
[  4]  18.00-19.00  sec   445 KBytes  3.65 Mbits/sec    0    223 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    229 KBytes       
[  4]  20.00-21.00  sec   255 KBytes  2.09 Mbits/sec    0    247 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  22.00-23.00  sec   255 KBytes  2.08 Mbits/sec    0    263 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.56 Mbits/sec    0    267 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   521 Kbits/sec    0    269 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.09 Mbits/sec    0    273 KBytes       
[  4]  26.00-27.00  sec   255 KBytes  2.08 Mbits/sec    0    280 KBytes       
[  4]  27.00-28.00  sec   191 KBytes  1.56 Mbits/sec    0    297 KBytes       
[  4]  28.00-29.00  sec   127 KBytes  1.04 Mbits/sec    0    307 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.08 Mbits/sec    0    346 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    365 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.09 Mbits/sec    0    441 KBytes       
[  4]  32.00-33.00  sec  1018 KBytes  8.34 Mbits/sec    0    581 KBytes       
[  4]  33.00-34.00  sec   255 KBytes  2.09 Mbits/sec    0    604 KBytes       
[  4]  34.00-35.00  sec   382 KBytes  3.13 Mbits/sec    0    656 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   91    462 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   40    462 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   52    455 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   46    414 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   83    462 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec   59    451 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    9    462 KBytes       
[  4]  42.00-43.00  sec   827 KBytes  6.77 Mbits/sec    8    382 KBytes       
[  4]  43.00-44.00  sec  1.25 MBytes  10.5 Mbits/sec    0    325 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-44.00  sec  10.5 MBytes  2.01 Mbits/sec  618             sender
[  4]   0.00-44.00  sec  7.26 MBytes  1.38 Mbits/sec                  receiver

iperf Done.
