Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   419 KBytes  3.43 Mbits/sec    0   56.6 KBytes       
[  4]  41.00-42.00  sec   573 KBytes  4.69 Mbits/sec    0   1.21 MBytes       
[  4]  42.00-43.00  sec   127 KBytes  1.04 Mbits/sec    0   1.25 MBytes       
[  4]  43.00-44.00  sec   191 KBytes  1.56 Mbits/sec   83   1.03 MBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   30    960 KBytes       
[  4]  45.00-46.00  sec   573 KBytes  4.70 Mbits/sec   88    960 KBytes       
[  4]  46.00-47.00  sec   382 KBytes  3.13 Mbits/sec   21    960 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec  171    960 KBytes       
[  4]  48.00-49.00  sec   700 KBytes  5.74 Mbits/sec  161    871 KBytes       
[  4]  49.00-50.00  sec   127 KBytes  1.04 Mbits/sec   51    684 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   66    672 KBytes       
[  4]  51.00-52.00  sec  63.6 KBytes   521 Kbits/sec   32    672 KBytes       
[  4]  52.00-53.00  sec  1.25 MBytes  10.5 Mbits/sec    0    519 KBytes       
[  4]  53.00-54.01  sec  1.25 MBytes  10.4 Mbits/sec    0    503 KBytes       
[  4]  54.01-55.00  sec  1.25 MBytes  10.6 Mbits/sec    0    535 KBytes       
[  4]  55.00-56.00  sec  1.25 MBytes  10.5 Mbits/sec    0    554 KBytes       
[  4]  56.00-57.00  sec  1.25 MBytes  10.5 Mbits/sec    0    566 KBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0    570 KBytes       
[  4]  58.00-59.00  sec  1.25 MBytes  10.5 Mbits/sec    0    570 KBytes       
[  4]  59.00-60.00  sec  1.25 MBytes  10.5 Mbits/sec    0    571 KBytes       
[  4]  60.00-61.00  sec  1.25 MBytes  10.5 Mbits/sec    0    576 KBytes       
[  4]  61.00-62.00  sec  1.25 MBytes  10.5 Mbits/sec    0    587 KBytes       
[  4]  62.00-63.00  sec  1.25 MBytes  10.5 Mbits/sec    0    607 KBytes       
[  4]  63.00-64.00  sec  1.25 MBytes  10.5 Mbits/sec    0    641 KBytes       
[  4]  64.00-65.00  sec  1.25 MBytes  10.5 Mbits/sec    0    690 KBytes       
[  4]  65.00-66.00  sec  1.25 MBytes  10.5 Mbits/sec    0    757 KBytes       
[  4]  66.00-67.00  sec  1.20 MBytes  10.1 Mbits/sec    0    846 KBytes       
[  4]  67.00-68.00  sec  1.06 MBytes  8.86 Mbits/sec    0    956 KBytes       
[  4]  68.00-69.00  sec  1.12 MBytes  9.38 Mbits/sec    0   1.07 MBytes       
[  4]  69.00-70.00  sec  1.06 MBytes  8.86 Mbits/sec    0   1.22 MBytes       
[  4]  70.00-71.00  sec  1.06 MBytes  8.86 Mbits/sec    0   1.41 MBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.63 MBytes       
[  4]  72.00-73.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.86 MBytes       
[  4]  73.00-73.00  sec  0.00 Bytes  0.00 bits/sec    0   1.86 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-73.00  sec  51.1 MBytes  5.88 Mbits/sec  1615             sender
[  4]   0.00-73.00  sec  44.7 MBytes  5.14 Mbits/sec                  receiver

iperf Done.
