Timestep;Transferred Bytes;Bandwidth (Mbps)
1.47;0.0;0.0
2.01;0.0;0.0
3.0;2897.92;0.02265625
4.0;4341.76;0.03349609375
5.01;0.0;0.0
6.0;5795.84;0.04521484375
7.0;0.0;0.0
8.02;8683.52;0.0689453125
9.0;62259.2;0.486328125
10.0;81100.8;0.6328125
11.0;65126.4;0.5087890625
12.0;0.0;0.0
13.0;195584.0;1.56
14.0;195584.0;1.56
15.0;0.0;0.0
16.0;391168.0;3.13
17.0;586752.0;4.69
18.0;0.0;0.0
19.0;0.0;0.0
20.0;0.0;0.0
21.05;325632.0;2.74
22.0;195584.0;1.56
23.0;195584.0;1.56
24.0;130048.0;1.03
25.01;65126.4;0.515625
26.0;195584.0;1.54
27.02;65126.4;0.5166015625
28.0;195584.0;1.56
29.0;261120.0;2.09
30.0;65126.4;0.5087890625
31.0;391168.0;3.13
32.0;65126.4;0.5087890625
33.0;716800.0;5.74
34.0;0.0;0.0
35.0;0.0;0.0
36.0;521216.0;4.17
37.0;0.0;0.0
38.0;325632.0;2.61
39.0;0.0;0.0
40.0;325632.0;2.61
41.0;130048.0;1.04
42.0;195584.0;1.56
43.0;0.0;0.0
44.0;0.0;0.0
45.0;130048.0;1.04
46.0;391168.0;3.13
47.0;65126.4;0.509765625
48.0;0.0;0.0
49.0;195584.0;1.56
50.0;195584.0;1.56
51.0;65126.4;0.5087890625
52.0;130048.0;1.04
53.0;195584.0;1.57
54.0;130048.0;1.04
55.0;65126.4;0.509765625
56.0;0.0;0.0
57.0;65126.4;0.509765625
58.0;130048.0;1.04
59.0;130048.0;1.04
60.0;65126.4;0.5029296875
61.01;65126.4;0.5146484375
62.0;130048.0;1.04
63.0;0.0;0.0
64.0;65126.4;0.509765625
65.0;130048.0;1.04
66.0;0.0;0.0
67.0;65126.4;0.5087890625
68.0;130048.0;1.04
69.0;0.0;0.0
70.0;65126.4;0.5087890625
71.0;0.0;0.0
72.0;65126.4;0.509765625
73.0;0.0;0.0
74.0;65126.4;0.5087890625
75.0;0.0;0.0
76.0;0.0;0.0
77.0;65126.4;0.509765625
78.0;65126.4;0.509765625
79.0;65126.4;0.5087890625
80.0;65126.4;0.5087890625
81.0;65126.4;0.5087890625
82.0;0.0;0.0
83.0;130048.0;1.04
84.0;0.0;0.0
85.0;65126.4;0.509765625
86.0;130048.0;1.04
87.0;195584.0;1.57
88.0;65126.4;0.5087890625
89.0;130048.0;1.04
90.0;130048.0;1.04
91.0;130048.0;1.04
92.0;65126.4;0.509765625
93.0;195584.0;1.56
94.0;65126.4;0.5087890625
95.0;130048.0;1.04
96.0;586752.0;4.69
97.0;0.0;0.0
98.0;0.0;0.0
99.02;0.0;0.0
100.02;0.0;0.0
101.0;0.0;0.0
102.0;0.0;0.0
103.0;0.0;0.0
104.0;0.0;0.0
105.0;0.0;0.0
106.0;0.0;0.0
107.0;65126.4;0.509765625
108.0;0.0;0.0
109.0;0.0;0.0
110.0;0.0;0.0
111.0;0.0;0.0
112.0;0.0;0.0
113.0;0.0;0.0
114.0;1111490.56;8.9
115.0;0.0;0.0
116.0;0.0;0.0
117.0;130048.0;1.04
118.0;0.0;0.0
119.0;0.0;0.0
120.0;0.0;0.0
121.0;0.0;0.0
122.0;0.0;0.0
123.0;325632.0;2.61
124.0;130048.0;1.04
125.0;65126.4;0.5068359375
126.0;782336.0;6.27
127.0;195584.0;1.56
128.0;195584.0;1.56
129.0;130048.0;1.04
130.0;130048.0;1.04
