Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;521216.0;4.17
2.0;521216.0;4.17
3.0;455680.0;3.65
4.0;391168.0;3.13
5.0;455680.0;3.62
6.01;521216.0;4.2
7.0;521216.0;4.17
8.0;586752.0;4.64
9.01;586752.0;4.74
10.0;716800.0;5.73
11.0;846848.0;6.78
12.0;976896.0;7.82
13.0;1042432.0;8.34
14.0;1237319.68;9.89
15.0;1237319.68;9.91
16.0;846848.0;6.76
17.0;1310720.0;10.0
18.05;1226833.92;10.3
19.0;586752.0;4.69
20.0;782336.0;6.26
21.0;716800.0;5.73
22.0;716800.0;5.72
23.0;716800.0;5.17
24.11;846848.0;7.61
25.0;325632.0;2.61
26.0;651264.0;4.94
27.06;0.0;0.0
28.01;0.0;0.0
29.01;0.0;0.0
30.05;0.0;0.0
31.06;65126.4;0.541015625
32.0;0.0;0.0
33.05;0.0;0.0
34.0;0.0;0.0
35.0;0.0;0.0
36.0;0.0;0.0
37.0;0.0;0.0
38.01;0.0;0.0
39.0;65126.4;0.5087890625
40.0;65126.4;0.5078125
41.0;130048.0;0.9736328125
42.05;0.0;0.0
43.0;0.0;0.0
44.01;0.0;0.0
45.0;1310720.0;10.5
46.0;318464.0;2.55
47.0;1310720.0;10.4
48.01;1310720.0;10.6
49.0;636928.0;4.83
50.05;586752.0;4.89
51.01;586752.0;4.75
52.0;0.0;0.0
53.0;0.0;0.0
54.01;1111490.56;8.9
55.0;130048.0;1.04
56.0;1310720.0;10.4
57.01;1310720.0;10.5
58.0;1310720.0;10.4
59.01;1310720.0;10.5
60.01;881664.0;7.09
61.0;846848.0;6.76
62.0;846848.0;6.79
63.0;846848.0;6.78
64.0;782336.0;6.26
65.0;0.0;0.0
66.0;0.0;0.0
67.0;1237319.68;9.9
68.0;1310720.0;10.5
69.0;1310720.0;10.5
70.0;1289748.48;10.3
71.0;782336.0;6.22
72.01;782336.0;6.29
73.0;716800.0;5.73
74.0;912384.0;7.3
75.0;782336.0;6.25
76.0;716800.0;5.73
77.0;325632.0;2.61
78.0;0.0;0.0
79.0;0.0;0.0
80.01;0.0;0.0
81.0;195584.0;1.56
82.0;521216.0;4.16
83.0;1310720.0;10.5
84.0;1310720.0;10.5
85.0;1310720.0;10.5
86.0;1080033.28;8.67
87.0;651264.0;5.22
88.0;521216.0;4.17
89.0;846848.0;6.77
90.0;586752.0;4.69
91.0;716800.0;5.73
92.0;521216.0;4.18
93.0;65126.4;0.5078125
94.0;0.0;0.0
95.0;586752.0;4.71
96.0;1310720.0;10.5
97.0;1035264.0;8.16
98.02;651264.0;5.29
99.0;521216.0;4.17
100.0;521216.0;4.16
101.0;0.0;0.0
102.0;0.0;0.0
103.0;651264.0;5.21
104.0;1111490.56;8.87
105.0;391168.0;3.12
106.0;261120.0;2.09
107.0;0.0;0.0
108.0;261120.0;2.09
109.0;0.0;0.0
110.0;261120.0;2.08
111.0;195584.0;1.52
112.03;1310720.0;10.8
113.0;57651.2;0.44921875
114.0;782336.0;6.28
115.0;0.0;0.0
116.0;325632.0;2.61
117.0;846848.0;6.77
118.0;521216.0;4.17
119.0;391168.0;3.1
120.01;455680.0;3.68
121.0;391168.0;3.13
122.0;0.0;0.0
123.0;261120.0;2.08
124.0;455680.0;3.65
125.0;521216.0;4.17
126.0;130048.0;1.04
127.0;325632.0;2.61
128.0;716800.0;5.73
129.0;65126.4;0.509765625
130.0;261120.0;2.08
131.0;195584.0;1.56
132.0;130048.0;1.04
133.0;195584.0;1.57
134.0;0.0;0.0
135.0;0.0;0.0
136.0;0.0;0.0
137.0;0.0;0.0
138.0;65126.4;0.5087890625
139.0;455680.0;3.65
140.0;391168.0;3.13
141.0;65126.4;0.5087890625
142.0;0.0;0.0
143.0;130048.0;1.04
144.0;261120.0;2.08
145.0;391168.0;3.12
146.0;455680.0;3.65
147.0;325632.0;2.61
148.0;391168.0;3.13
149.0;261120.0;2.02
150.03;391168.0;3.2
151.01;325632.0;2.62
152.0;195584.0;1.57
153.0;261120.0;2.08
154.0;130048.0;1.04
155.0;130048.0;1.04
156.0;0.0;0.0
157.0;0.0;0.0
158.07;0.0;0.0
159.0;0.0;0.0
160.0;65126.4;0.5087890625
161.0;65126.4;0.5087890625
162.0;716800.0;5.73
163.0;0.0;0.0
164.0;0.0;0.0
165.0;455680.0;3.65
166.0;195584.0;1.56
167.0;0.0;0.0
168.0;65126.4;0.5087890625
169.0;65126.4;0.509765625
170.0;65126.4;0.5087890625
171.0;261120.0;2.09
172.0;195584.0;1.56
173.0;195584.0;1.56
174.0;0.0;0.0
175.0;0.0;0.0
176.0;195584.0;1.56
177.0;195584.0;1.57
178.0;130048.0;1.04
179.0;195584.0;1.57
180.0;130048.0;1.04
181.0;195584.0;1.56
182.0;195584.0;1.56
183.0;325632.0;2.61
184.0;195584.0;1.56
185.0;195584.0;1.56
186.0;195584.0;1.57
187.0;261120.0;2.08
188.0;261120.0;2.09
189.0;325632.0;2.6
190.0;261120.0;2.09
191.0;195584.0;1.56
192.0;455680.0;3.65
193.0;130048.0;1.04
194.0;261120.0;2.09
195.0;391168.0;3.13
196.0;0.0;0.0
197.0;0.0;0.0
198.0;0.0;0.0
199.0;0.0;0.0
200.0;0.0;0.0
201.0;130048.0;1.04
202.0;391168.0;3.07
203.02;1237319.68;10.1
204.0;1310720.0;10.5
205.0;969728.0;7.76
206.0;455680.0;3.65
207.0;455680.0;3.64
208.0;65126.4;0.509765625
209.0;0.0;0.0
210.0;130048.0;1.04
211.0;651264.0;5.21
212.0;1300234.24;10.4
213.0;586752.0;4.7
214.0;586752.0;4.69
215.0;391168.0;3.13
216.0;521216.0;4.16
217.0;455680.0;3.66
218.0;586752.0;4.7
219.0;455680.0;3.59
220.02;521216.0;4.24
221.0;455680.0;3.65
222.0;391168.0;3.11
223.01;521216.0;4.18
224.0;0.0;0.0
225.0;0.0;0.0
226.0;261120.0;2.09
227.0;586752.0;4.69
228.0;1310720.0;10.4
229.01;709632.0;5.69
230.0;455680.0;3.65
231.0;325632.0;2.49
232.05;391168.0;3.28
233.0;455680.0;3.65
234.0;455680.0;3.65
235.0;455680.0;3.65
236.0;391168.0;3.13
237.0;65126.4;0.5087890625
238.0;0.0;0.0
239.0;130048.0;1.04
240.0;586752.0;4.69
241.0;1310720.0;10.5
242.0;774144.0;6.19
243.0;521216.0;4.02
244.04;261120.0;2.17
245.0;521216.0;4.17
246.0;325632.0;2.6
247.0;521216.0;4.18
248.0;391168.0;3.12
249.0;455680.0;3.65
250.0;521216.0;4.17
251.0;0.0;0.0
252.56;130048.0;2.33
253.01;455680.0;3.66
254.0;391168.0;3.07
255.02;65126.4;0.51953125
256.0;455680.0;3.65
257.0;0.0;0.0
258.0;0.0;0.0
259.0;0.0;0.0
260.0;0.0;0.0
261.05;0.0;0.0
262.0;0.0;0.0
263.0;0.0;0.0
264.0;0.0;0.0
265.0;521216.0;4.17
266.0;1310720.0;10.5
267.0;1310720.0;10.5
268.0;1310720.0;10.5
269.0;1310720.0;10.5
270.0;425984.0;3.41
271.0;130048.0;1.04
272.0;651264.0;5.21
273.0;1310720.0;10.5
274.0;1163919.36;9.33
275.0;521216.0;4.17
276.0;521216.0;4.17
277.0;782336.0;6.25
278.0;391168.0;3.13
279.0;846848.0;6.77
280.0;521216.0;4.17
281.0;846848.0;6.78
282.0;521216.0;4.17
283.0;521216.0;4.17
284.0;0.0;0.0
285.0;0.0;0.0
286.0;1310720.0;10.5
287.0;969728.0;7.76
288.0;391168.0;3.13
289.0;586752.0;4.69
290.0;261120.0;2.08
291.0;651264.0;5.21
292.0;325632.0;2.6
293.0;586752.0;4.69
294.0;455680.0;3.65
295.0;261120.0;2.08
296.0;586752.0;4.69
297.0;455680.0;3.65
298.0;325632.0;2.61
299.0;521216.0;4.17
300.0;455680.0;3.65
301.0;195584.0;1.56
302.0;521216.0;4.17
303.0;325632.0;2.61
304.0;195584.0;1.56
305.0;65126.4;0.5087890625
306.0;65126.4;0.5087890625
307.0;0.0;0.0
308.0;586752.0;4.7
309.0;782336.0;6.26
310.0;195584.0;1.56
311.0;1174405.12;9.39
312.0;0.0;0.0
313.0;0.0;0.0
314.0;1310720.0;10.5
315.0;1310720.0;10.5
316.0;1027072.0;8.22
317.0;716800.0;5.74
318.0;195584.0;1.56
319.0;325632.0;2.6
320.0;130048.0;1.04
321.0;0.0;0.0
322.0;0.0;0.0
323.0;195584.0;1.56
324.0;455680.0;3.65
325.0;651264.0;5.21
326.0;325632.0;2.61
327.0;195584.0;1.56
328.0;261120.0;2.09
329.0;261120.0;2.08
330.0;261120.0;2.09
331.0;130048.0;1.04
332.0;261120.0;2.09
333.0;261120.0;2.08
334.0;195584.0;1.56
335.0;261120.0;2.09
336.0;65126.4;0.5087890625
337.0;0.0;0.0
338.0;716800.0;5.73
339.0;325632.0;2.61
340.0;325632.0;2.6
341.0;261120.0;2.09
342.0;325632.0;2.6
343.0;261120.0;2.08
344.0;391168.0;3.13
345.0;261120.0;2.09
346.0;325632.0;2.6
347.0;325632.0;2.61
348.0;325632.0;2.61
349.0;261120.0;2.09
350.0;391168.0;3.13
351.0;261120.0;2.09
352.0;391168.0;3.12
353.0;195584.0;1.57
354.0;325632.0;2.61
355.0;130048.0;1.04
356.0;0.0;0.0
357.0;65126.4;0.509765625
358.0;586752.0;4.69
359.0;976896.0;7.81
360.0;391168.0;3.13
361.0;130048.0;1.04
362.0;846848.0;6.78
363.0;976896.0;7.81
364.0;455680.0;3.65
365.0;130048.0;1.04
366.0;65126.4;0.5087890625
367.0;0.0;0.0
368.0;521216.0;4.17
369.0;0.0;0.0
370.0;846848.0;6.77
371.0;195584.0;1.56
372.0;325632.0;2.59
373.01;325632.0;2.61
374.0;521216.0;4.18
375.0;195584.0;1.54
376.01;391168.0;3.17
377.0;195584.0;1.56
378.0;325632.0;2.61
379.0;261120.0;2.08
380.0;325632.0;2.61
381.0;130048.0;1.04
382.0;325632.0;2.6
383.0;130048.0;1.04
384.0;325632.0;2.61
385.0;130048.0;1.04
386.0;0.0;0.0
387.0;0.0;0.0
388.0;0.0;0.0
389.0;0.0;0.0
390.0;0.0;0.0
391.0;0.0;0.0
392.0;0.0;0.0
393.0;325632.0;2.61
394.0;912384.0;7.29
395.0;1310720.0;10.5
396.0;1101004.8;8.8
397.0;195584.0;1.56
398.0;65126.4;0.5087890625
399.0;0.0;0.0
400.0;0.0;0.0
401.0;0.0;0.0
402.0;65126.4;0.5087890625
403.0;195584.0;1.56
404.0;1310720.0;10.5
405.0;1310720.0;10.5
406.0;505856.0;4.05
407.0;261120.0;2.09
408.0;0.0;0.0
409.0;0.0;0.0
410.0;0.0;0.0
411.0;0.0;0.0
412.0;65126.4;0.5087890625
413.0;195584.0;1.56
414.0;0.0;0.0
415.0;0.0;0.0
416.0;0.0;0.0
417.0;0.0;0.0
418.0;0.0;0.0
419.0;0.0;0.0
420.0;976896.0;7.82
421.0;0.0;0.0
422.0;0.0;0.0
423.0;195584.0;1.56
424.0;65126.4;0.5087890625
425.0;1310720.0;10.5
426.0;578560.0;4.63
427.0;0.0;0.0
428.01;0.0;0.0
429.0;0.0;0.0
430.0;0.0;0.0
431.0;195584.0;1.56
432.0;782336.0;6.26
433.0;586752.0;4.69
434.0;65126.4;0.509765625
435.0;0.0;0.0
436.0;0.0;0.0
437.0;0.0;0.0
438.0;0.0;0.0
439.0;391168.0;3.12
440.0;846848.0;6.77
441.0;0.0;0.0
442.0;130048.0;1.04
443.0;65126.4;0.509765625
444.0;0.0;0.0
445.0;1237319.68;9.89
446.0;455680.0;3.65
447.0;521216.0;4.17
448.0;391168.0;3.13
449.0;586752.0;4.69
450.0;455680.0;3.65
451.0;325632.0;2.61
452.0;391168.0;3.13
453.0;261120.0;2.08
454.0;195584.0;1.56
455.0;391168.0;3.13
456.0;0.0;0.0
457.0;391168.0;3.13
458.0;130048.0;1.04
459.0;0.0;0.0
460.0;0.0;0.0
461.0;0.0;0.0
462.0;0.0;0.0
463.0;0.0;0.0
464.0;0.0;0.0
465.0;0.0;0.0
466.0;586752.0;4.69
467.0;1310720.0;10.5
468.0;578560.0;4.63
469.0;130048.0;1.04
470.0;261120.0;2.09
471.0;391168.0;3.13
472.0;0.0;0.0
473.01;0.0;0.0
474.0;0.0;0.0
475.0;0.0;0.0
476.06;0.0;0.0
477.0;0.0;0.0
478.0;65126.4;0.5087890625
479.0;0.0;0.0
480.0;0.0;0.0
481.0;3932160.0;31.5
482.0;1310720.0;10.5
483.0;1310720.0;10.5
484.0;1310720.0;10.5
485.0;1310720.0;10.5
486.0;1310720.0;10.5
487.0;1247805.44;9.95
488.0;1042432.0;8.33
489.0;1042432.0;8.35
490.0;1042432.0;8.33
491.0;1042432.0;8.35
