Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;0.0;0.0
1.01;0.0;0.0
2.01;0.0;0.0
3.0;2897.92;0.02265625
4.0;4341.76;0.033984375
5.0;0.0;0.0
6.0;5795.84;0.04521484375
7.0;0.0;0.0
8.02;8683.52;0.0689453125
9.0;13004.8;0.1015625
10.0;18841.6;0.1474609375
11.0;28979.2;0.2265625
12.0;0.0;0.0
13.0;43417.6;0.33984375
14.0;65126.4;0.5087890625
15.0;0.0;0.0
16.0;96972.8;0.7578125
17.0;146432.0;1.17
18.0;0.0;0.0
19.0;17408.0;0.1357421875
20.0;0.0;0.0
21.05;311296.0;2.62
22.0;159744.0;1.28
23.0;179200.0;1.44
24.0;161792.0;1.28
25.01;52121.6;0.4130859375
26.0;220160.0;1.74
27.02;60825.6;0.482421875
28.0;163840.0;1.31
29.0;226304.0;1.81
30.0;2897.92;0.02255859375
31.0;243712.0;1.95
32.0;10137.6;0.0791015625
33.0;272384.0;2.18
34.0;7239.68;0.05654296875
35.0;0.0;0.0
36.0;538624.0;4.31
37.0;10137.6;0.07900390625
38.0;263168.0;2.11
39.0;13004.8;0.1015625
40.0;305152.0;2.44
41.0;137216.0;1.1
42.0;193536.0;1.55
43.0;0.0;0.0
44.0;8683.52;0.06787109375
45.0;171008.0;1.37
46.0;412672.0;3.3
47.0;5795.84;0.0453125
48.0;8683.52;0.06787109375
49.0;224256.0;1.79
50.0;167936.0;1.34
51.0;2897.92;0.02265625
52.0;129024.0;1.03
53.0;202752.0;1.63
54.0;104448.0;0.8125
55.0;47820.8;0.3740234375
56.0;11571.2;0.09033203125
57.0;73830.4;0.578125
58.0;136192.0;1.09
59.0;78233.6;0.611328125
60.0;78233.6;0.6103515625
61.0;91238.4;0.7119140625
62.0;79667.2;0.623046875
63.0;0.0;0.0
64.0;78233.6;0.611328125
65.0;143360.0;1.15
66.0;10137.6;0.0791015625
67.0;70963.2;0.5546875
68.0;66560.0;0.5205078125
69.0;31846.4;0.2490234375
70.0;14438.4;0.11328125
71.0;46284.8;0.361328125
72.0;37683.2;0.2939453125
73.0;30412.8;0.2373046875
74.0;39116.8;0.3056640625
75.0;43417.6;0.33984375
76.0;0.0;0.0
77.0;65126.4;0.509765625
78.0;85401.6;0.66796875
79.0;30412.8;0.2373046875
80.0;75264.0;0.587890625
81.0;31846.4;0.2490234375
82.0;27545.6;0.21484375
83.0;104448.0;0.814453125
84.0;26112.0;0.2041015625
85.0;43417.6;0.33984375
86.0;109568.0;0.859375
87.0;193536.0;1.55
88.0;107520.0;0.8359375
89.0;126976.0;1.02
90.0;130048.0;1.04
91.0;117760.0;0.919921875
92.0;130048.0;1.04
93.0;177152.0;1.41
94.0;133120.0;1.06
95.0;166912.0;1.33
96.0;150528.0;1.2
97.0;0.0;0.0
98.0;7239.68;0.05556640625
99.02;0.0;0.0
100.02;8683.52;0.0689453125
101.0;0.0;0.0
102.0;0.0;0.0
103.0;0.0;0.0
104.0;0.0;0.0
105.0;0.0;0.0
106.0;5795.84;0.04541015625
107.0;216064.0;1.73
108.0;0.0;0.0
109.0;0.0;0.0
110.0;0.0;0.0
111.0;0.0;0.0
112.0;10137.6;0.0791015625
113.0;0.0;0.0
114.0;909312.0;7.3
115.0;50688.0;0.3955078125
116.0;0.0;0.0
117.0;50688.0;0.39453125
118.0;0.0;0.0
119.0;0.0;0.0
120.0;0.0;0.0
121.0;0.0;0.0
122.0;1443.84;0.011328125
123.0;304128.0;2.44
124.0;132096.0;1.05
125.0;65126.4;0.5078125
126.0;737280.0;5.91
127.0;192512.0;1.54
128.0;178176.0;1.42
129.0;159744.0;1.28
130.0;117760.0;0.916015625
131.0;205824.0;1.64
132.0;91238.4;0.7109375
133.0;129024.0;1.03
134.0;82534.4;0.6416015625
135.01;139264.0;1.12
136.0;4341.76;0.03388671875
137.0;0.0;0.0
138.0;0.0;0.0
139.0;0.0;0.0
140.0;1443.84;0.011328125
141.0;492544.0;3.94
142.0;69529.6;0.5439453125
143.0;98508.8;0.76953125
144.0;143360.0;1.15
145.0;193536.0;1.55
146.0;68096.0;0.53125
147.0;168960.0;1.35
148.0;14438.4;0.1123046875
149.01;102400.0;0.8076171875
150.0;0.0;0.0
151.0;0.0;0.0
152.0;198656.0;1.59
153.0;224256.0;1.8
154.0;104448.0;0.814453125
155.0;117760.0;0.9169921875
156.0;95539.2;0.74609375
157.0;136192.0;1.09
158.0;102400.0;0.8037109375
159.0;65126.4;0.5087890625
160.0;130048.0;0.9638671875
161.06;68096.0;0.5634765625
162.0;150528.0;1.2
163.0;117760.0;0.916015625
164.0;119808.0;0.9189453125
165.02;91238.4;0.728515625
166.0;0.0;0.0
167.0;0.0;0.0
168.0;126976.0;1.02
169.0;486400.0;3.82
170.02;117760.0;0.9345703125
171.0;196608.0;1.58
172.0;136192.0;1.06
173.02;203776.0;1.67
174.0;94105.6;0.7353515625
175.0;81100.8;0.6337890625
176.0;220160.0;1.76
177.0;161792.0;1.3
178.0;78233.6;0.6103515625
179.0;0.0;0.0
180.0;0.0;0.0
181.0;303104.0;2.42
182.0;324608.0;2.59
183.0;237568.0;1.9
184.0;65126.4;0.5078125
185.0;273408.0;2.2
186.0;72396.8;0.5654296875
187.0;259072.0;2.07
188.0;139264.0;1.11
189.0;226304.0;1.81
190.0;179200.0;1.43
191.0;56422.4;0.427734375
192.03;168960.0;0.845703125
193.6;96972.8;1.76
194.04;98508.8;0.8017578125
195.0;28979.2;0.2265625
196.0;276480.0;2.2
197.0;137216.0;1.1
198.0;30412.8;0.2373046875
199.0;0.0;0.0
200.0;24576.0;0.1923828125
201.0;534528.0;3.95
202.08;457728.0;3.99
203.0;359424.0;2.87
204.0;171008.0;1.37
205.0;57958.4;0.4521484375
206.0;0.0;0.0
207.0;573440.0;4.59
208.0;641024.0;5.13
209.0;278528.0;2.23
210.0;210944.0;1.69
211.0;73830.4;0.5771484375
212.0;0.0;0.0
213.0;387072.0;3.09
214.0;564224.0;4.51
215.0;198656.0;1.59
216.0;287744.0;2.31
217.0;224256.0;1.8
218.0;221184.0;1.77
219.0;278528.0;2.23
220.0;154624.0;1.24
221.0;315392.0;2.53
222.0;142336.0;1.14
223.0;335872.0;2.69
224.0;126976.0;1.02
225.0;0.0;0.0
226.0;0.0;0.0
227.0;667648.0;5.34
228.0;129024.0;1.03
229.0;263168.0;2.11
230.0;108544.0;0.8486328125
231.0;254976.0;2.04
232.0;109568.0;0.859375
233.0;153600.0;1.23
234.0;245760.0;1.97
235.0;160768.0;1.29
236.0;261120.0;2.09
237.0;121856.0;0.9501953125
238.0;154624.0;1.24
239.0;241664.0;1.93
240.0;117760.0;0.9169921875
241.0;184320.0;1.47
242.0;266240.0;2.13
243.0;139264.0;1.11
244.0;121856.0;0.9453125
245.01;188416.0;1.51
246.0;0.0;0.0
247.0;0.0;0.0
248.03;0.0;0.0
249.0;5795.84;0.0453125
250.0;0.0;0.0
251.0;0.0;0.0
252.0;0.0;0.0
253.0;0.0;0.0
254.0;0.0;0.0
255.0;1443.84;0.011328125
256.0;2897.92;0.02265625
257.0;20275.2;0.158203125
258.0;2191523.84;17.6
259.0;464896.0;3.72
260.0;221184.0;1.77
261.0;259072.0;2.07
262.0;0.0;0.0
263.0;0.0;0.0
264.0;366592.0;2.93
265.0;373760.0;2.99
266.0;824320.0;6.6
267.0;161792.0;1.3
268.0;453632.0;3.63
269.0;164864.0;1.32
270.0;455680.0;3.65
271.0;209920.0;1.68
272.0;436224.0;3.47
273.01;317440.0;2.55
274.0;139264.0;1.11
275.0;374784.0;3.0
276.0;0.0;0.0
277.0;0.0;0.0
278.0;490496.0;3.93
279.0;312320.0;2.5
280.0;733184.0;5.86
281.0;457728.0;3.66
282.0;349184.0;2.79
283.0;391168.0;3.13
284.0;404480.0;3.23
285.0;262144.0;2.1
286.0;448512.0;3.59
287.0;240640.0;1.92
288.0;483328.0;3.87
289.0;217088.0;1.74
290.0;517120.0;4.14
291.0;219136.0;1.75
292.0;538624.0;4.31
293.0;198656.0;1.58
294.0;530432.0;4.24
295.0;328704.0;2.64
296.0;57958.4;0.4521484375
297.0;0.0;0.0
298.0;0.0;0.0
299.0;0.0;0.0
300.0;0.0;0.0
301.0;0.0;0.0
302.0;0.0;0.0
303.0;1443.84;0.011328125
304.0;2726297.6;21.8
305.0;0.0;0.0
306.0;631808.0;5.05
307.0;276480.0;2.21
308.0;556032.0;4.45
309.0;147456.0;1.18
310.0;0.0;0.0
311.0;1174405.12;9.42
312.0;563200.0;4.49
313.0;185344.0;1.48
314.0;472064.0;3.79
315.0;522240.0;4.18
316.0;864256.0;6.91
317.0;557056.0;4.46
318.0;389120.0;3.12
319.0;583680.0;4.67
320.0;406528.0;3.26
321.0;574464.0;4.6
322.0;387072.0;3.09
323.0;605184.0;4.84
324.0;230400.0;1.84
325.0;214016.0;1.72
326.0;556032.0;4.44
327.0;27545.6;0.2158203125
328.0;0.0;0.0
329.0;0.0;0.0
330.0;14438.4;0.11328125
331.0;0.0;0.0
332.0;0.0;0.0
333.0;0.0;0.0
334.0;0.0;0.0
335.0;205824.0;1.64
336.0;671744.0;5.38
337.0;868352.0;6.95
338.0;1121976.32;8.96
339.0;0.0;0.0
340.0;21708.8;0.169921875
341.0;0.0;0.0
342.0;0.0;0.0
343.0;0.0;0.0
344.0;0.0;0.0
345.0;0.0;0.0
346.0;0.0;0.0
347.0;0.0;0.0
348.0;17408.0;0.1357421875
349.0;0.0;0.0
350.0;0.0;0.0
351.0;92672.0;0.724609375
352.0;0.0;0.0
353.0;0.0;0.0
354.0;0.0;0.0
355.0;0.0;0.0
356.0;0.0;0.0
357.0;49254.4;0.384765625
358.0;0.0;0.0
359.0;0.0;0.0
360.0;1667235.84;13.3
361.0;0.0;0.0
362.0;0.0;0.0
363.0;0.0;0.0
364.0;0.0;0.0
365.0;161792.0;1.3
366.0;258048.0;2.06
367.0;118784.0;0.927734375
368.0;0.0;0.0
369.0;11571.2;0.09052734375
370.0;0.0;0.0
371.0;0.0;0.0
372.0;5795.84;0.0453125
373.0;311296.0;2.49
374.0;0.0;0.0
375.0;104448.0;0.814453125
376.0;56422.4;0.44140625
377.0;0.0;0.0
378.0;0.0;0.0
379.0;0.0;0.0
380.0;317440.0;2.54
381.0;0.0;0.0
382.0;96972.8;0.7578125
383.0;101376.0;0.79296875
384.0;0.0;0.0
385.0;227328.0;1.82
386.0;321536.0;2.57
387.0;374784.0;2.99
388.0;362496.0;2.91
389.0;408576.0;3.27
390.0;455680.0;3.65
391.0;500736.0;4.01
392.0;551936.0;4.41
393.0;628736.0;5.03
394.0;641024.0;5.13
395.0;556032.0;4.45
396.0;747520.0;5.98
397.0;556032.0;4.45
398.0;722944.0;5.78
399.0;398336.0;3.19
400.0;266240.0;2.13
401.0;0.0;0.0
402.01;0.0;0.0
403.0;0.0;0.0
404.0;0.0;0.0
405.0;0.0;0.0
406.0;0.0;0.0
407.0;622592.0;4.98
408.0;4802478.08;38.4
409.0;331776.0;2.65
410.0;972800.0;7.78
411.0;604160.0;4.83
412.0;282624.0;2.26
413.0;17408.0;0.1357421875
414.0;0.0;0.0
415.0;0.0;0.0
416.0;304128.0;2.23
417.09;0.0;0.0
418.0;0.0;0.0
419.01;0.0;0.0
420.0;0.0;0.0
421.0;66560.0;0.521484375
422.0;3879731.2;31.0
423.0;728064.0;5.83
424.0;716800.0;5.73
425.0;673792.0;5.39
426.0;789504.0;6.31
427.0;688128.0;5.51
428.0;764928.0;6.11
429.0;741376.0;5.94
430.0;772096.0;6.18
431.0;695296.0;5.56
432.0;649216.0;5.19
433.0;569344.0;4.55
434.0;644096.0;5.16
435.0;631808.0;5.05
436.0;752640.0;6.02
437.0;596992.0;4.77
438.0;174080.0;1.39
439.0;0.0;0.0
440.01;0.0;0.0
441.0;401408.0;3.2
442.0;270336.0;2.17
443.0;0.0;0.0
444.0;0.0;0.0
445.07;0.0;0.0
446.0;0.0;0.0
447.03;0.0;0.0
448.0;1443.84;0.011328125
449.0;0.0;0.0
450.0;0.0;0.0
451.0;0.0;0.0
452.0;1443.84;0.01123046875
453.01;2897.92;0.0228515625
454.0;4341.76;0.033984375
455.0;83968.0;0.65625
456.0;641024.0;5.13
457.0;641024.0;5.13
458.0;640000.0;5.12
459.0;643072.0;5.14
460.0;544768.0;4.36
461.0;385024.0;3.08
462.0;461824.0;3.69
463.0;517120.0;4.14
464.0;482304.0;3.86
465.0;515072.0;4.12
466.0;505856.0;4.04
467.0;364544.0;2.92
468.0;0.0;0.0
469.0;614400.0;4.91
470.0;140288.0;1.12
471.0;0.0;0.0
472.0;0.0;0.0
473.0;131072.0;1.05
474.0;3072327.68;24.6
475.0;689152.0;5.51
476.0;689152.0;5.52
477.0;691200.0;5.52
478.0;719872.0;5.76
479.0;864256.0;6.91
480.0;1090519.04;8.7
481.0;1090519.04;8.69
482.0;1101004.8;8.81
483.0;1111490.56;8.91
484.0;1080033.28;8.63
485.0;1111490.56;8.88
486.0;1090519.04;8.72
487.0;1101004.8;8.82
488.0;1080033.28;8.61
489.0;1080033.28;8.66
490.0;1090519.04;8.72
491.0;1080033.28;8.62
492.0;1069547.52;8.56
493.0;413696.0;3.31
494.0;0.0;0.0
495.0;0.0;0.0
496.0;0.0;0.0
497.0;0.0;0.0
498.0;0.0;0.0
499.0;0.0;0.0
500.0;47820.8;0.3740234375
501.0;338944.0;2.71
502.0;541696.0;4.33
503.0;713728.0;5.71
504.0;806912.0;6.45
505.0;868352.0;6.95
506.0;913408.0;7.31
507.0;1029120.0;8.23
508.0;881664.0;7.05
509.0;944128.0;7.52
510.01;926720.0;7.44
511.0;992256.0;7.94
512.0;912384.0;7.3
513.0;1020928.0;8.17
514.0;972800.0;7.78
515.0;906240.0;7.25
516.0;1032192.0;8.25
517.0;898048.0;7.18
518.0;1032192.0;8.27
519.0;171008.0;1.37
520.0;52121.6;0.4072265625
521.0;0.0;0.0
522.0;0.0;0.0
523.0;1443.84;0.011328125
524.0;0.0;0.0
525.0;0.0;0.0
526.0;0.0;0.0
527.02;0.0;0.0
528.0;0.0;0.0
529.0;1443.84;0.011328125
530.0;1443.84;0.011328125
531.0;7239.68;0.05654296875
532.0;17408.0;0.1357421875
533.0;39116.8;0.3056640625
534.0;86835.2;0.6787109375
535.0;78233.6;0.611328125
536.0;117760.0;0.916015625
537.0;296960.0;2.38
538.0;269312.0;2.15
539.0;266240.0;2.13
540.0;560128.0;4.49
541.0;683008.0;5.47
542.0;108544.0;0.8486328125
543.0;125952.0;1.01
544.0;0.0;0.0
545.0;0.0;0.0
546.0;0.0;0.0
547.0;0.0;0.0
548.0;5795.84;0.0453125
549.0;765952.0;6.13
550.0;2852126.72;22.8
551.0;612352.0;4.9
552.0;359424.0;2.87
553.0;108544.0;0.84765625
554.0;0.0;0.0
555.0;0.0;0.0
556.0;0.0;0.0
557.0;0.0;0.0
558.0;4341.76;0.033984375
559.0;4162846.72;33.3
560.0;657408.0;5.25
561.0;472064.0;3.78
562.0;359424.0;2.87
563.0;759808.0;6.08
564.0;112640.0;0.8818359375
565.0;747520.0;5.98
566.0;320512.0;2.56
567.0;579584.0;4.64
568.0;467968.0;3.74
569.0;545792.0;4.37
570.0;402432.0;3.22
571.0;846848.0;6.78
572.0;109568.0;0.859375
573.0;14438.4;0.11328125
574.0;0.0;0.0
575.0;1443.84;0.011328125
576.0;0.0;0.0
577.0;0.0;0.0
578.0;0.0;0.0
579.0;0.0;0.0
580.0;0.0;0.0
581.0;0.0;0.0
582.0;0.0;0.0
583.0;10137.6;0.07919921875
584.0;0.0;0.0
585.0;0.0;0.0
586.0;0.0;0.0
587.0;130048.0;1.04
588.0;1761607.68;14.1
589.0;0.0;0.0
590.0;2285895.68;18.3
591.0;0.0;0.0
592.0;0.0;0.0
593.0;1443.84;0.011328125
594.0;0.0;0.0
595.0;0.0;0.0
596.0;0.0;0.0
597.0;275456.0;2.2
598.0;2443182.08;19.5
599.0;465920.0;3.72
600.0;415744.0;3.33
601.0;530432.0;4.24
602.0;401408.0;3.21
603.0;338944.0;2.71
604.0;0.0;0.0
605.0;0.0;0.0
606.0;1443.84;0.011328125
607.0;0.0;0.0
608.0;0.0;0.0
609.0;0.0;0.0
610.0;3491758.08;27.9
611.0;1153433.6;9.25
612.0;1174405.12;9.41
613.0;1153433.6;9.27
614.0;926720.0;7.41
615.0;1163919.36;9.31
616.0;1080033.28;8.68
617.0;651264.0;5.21
618.0;275456.0;2.2
619.0;954368.0;7.63
620.0;43417.6;0.3388671875
621.0;0.0;0.0
622.0;0.0;0.0
623.0;0.0;0.0
624.0;0.0;0.0
625.0;0.0;0.0
626.0;3009413.12;24.1
627.0;1132462.08;9.04
628.0;570368.0;4.56
629.0;521216.0;4.17
630.0;552960.0;4.42
631.0;535552.0;4.28
632.0;563200.0;4.5
633.0;524288.0;4.19
634.0;545792.0;4.37
635.0;485376.0;3.88
636.0;530432.0;4.21
637.01;115712.0;0.9091796875
638.0;0.0;0.0
639.0;0.0;0.0
640.0;0.0;0.0
641.0;0.0;0.0
642.0;0.0;0.0
643.0;0.0;0.0
644.0;0.0;0.0
645.0;0.0;0.0
646.0;220160.0;1.76
647.0;0.0;0.0
648.0;0.0;0.0
649.0;3323985.92;26.7
650.0;0.0;0.0
651.0;1184890.88;9.45
652.0;366592.0;2.93
653.0;52121.6;0.4072265625
654.0;0.0;0.0
655.0;4341.76;0.033984375
656.0;0.0;0.0
657.0;0.0;0.0
658.0;0.0;0.0
659.0;1443.84;0.011328125
660.0;3344957.44;26.8
661.0;278528.0;2.22
662.0;702464.0;5.62
663.0;261120.0;2.08
664.0;712704.0;5.7
665.0;256000.0;2.05
666.0;654336.0;5.24
667.0;338944.0;2.71
668.0;402432.0;3.22
669.0;623616.0;4.99
670.0;8683.52;0.0677734375
671.0;0.0;0.0
672.0;0.0;0.0
673.0;0.0;0.0
674.0;0.0;0.0
675.0;0.0;0.0
676.0;3282042.88;26.3
677.0;1174405.12;9.39
678.0;1174405.12;9.41
679.0;1153433.6;9.27
680.0;1111490.56;8.91
681.0;1111490.56;8.87
682.0;1132462.08;9.03
683.0;376832.0;3.01
684.0;156672.0;1.25
685.0;0.0;0.0
686.0;1443.84;0.011328125
687.0;0.0;0.0
688.0;0.0;0.0
689.0;0.0;0.0
690.0;0.0;0.0
