Step; State; Reward
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[0.1589 5.22   0.     0.1063 0.     0.     5.117  5.035  0.1087 5.03
  5.03   0.     0.     0.     0.     0.    ]]; [321.4507]
3; [[ 0.44  11.56   0.     0.44   0.     0.    16.31  11.8    0.44  11.8
  11.8    0.     4.496  0.     0.     0.   ]]; [1780.644]
4; [[ 0.5884  6.207   0.      0.5884  0.      0.     12.99    9.516   0.5884
   9.516   9.516   0.      5.49    0.      0.      0.    ]]; [1176.8986]
5; [[ 0.5913  1.631   0.      0.5913  0.      0.     13.42    9.52    0.5913
   9.52    9.52    0.      9.11    0.      0.      0.    ]]; [1168.1005]
6; [[0.5884 0.6772 0.     0.5884 0.     0.     9.79   9.53   0.5884 9.53
  9.53   0.     9.11   0.     0.     0.    ]]; [1072.2214]
7; [[0.3638 9.86   0.     0.372  0.     0.     9.     9.375  0.372  9.375
  9.375  0.     0.     0.     0.     0.    ]]; [1022.15295]
8; [[ 4.266 10.16   0.     4.266  0.     0.    14.95  11.88   0.331 11.88
  11.88   0.     3.941  0.     0.     0.   ]]; [2495.236]
9; [[3.5039e+00 6.6562e+00 1.1444e-04 3.5117e+00 1.1444e-04 1.1444e-04
  9.9062e+00 9.4844e+00 4.3311e-01 9.4766e+00 9.4766e+00 1.1444e-04
  3.0781e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1534.6946]
10; [[ 9.945  3.64   0.    10.     0.     0.    12.91  11.82   0.73  11.82
  11.82   0.     9.27   0.     0.     0.   ]]; [3709.228]
11; [[8.6875e+00 2.5566e+00 1.1444e-04 8.6953e+00 1.1444e-04 1.1444e-04
  1.0727e+01 9.5078e+00 5.2246e-01 9.5078e+00 9.5078e+00 1.1444e-04
  8.1719e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2595.4985]
12; [[9.1    1.316  0.     9.12   0.     0.     9.87   9.52   0.5654 9.52
  9.52   0.     8.55   0.     0.     0.    ]]; [2627.3687]
13; [[3.6328e+00 4.4492e+00 1.1444e-04 3.6133e+00 1.1444e-04 1.1444e-04
  7.5117e+00 9.4922e+00 4.6436e-01 9.4922e+00 9.4922e+00 1.1444e-04
  3.1426e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1439.1018]
