Step; State; Reward
0; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444 0.0002403  0.00011444
  0.000143   0.00011444 0.000143   0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.         0.         0.        ]]; [0.]
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[5.0039e+00 1.0023e+01 1.1444e-04 4.6953e+00 4.6953e+00 3.0713e-01
  1.1444e-04 1.1444e-04 7.9062e+00 7.8359e+00 7.9062e+00 3.0737e-01
  7.9062e+00 7.9062e+00 7.9062e+00 4.6953e+00 1.1444e-04 1.1444e-04
  3.2148e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
3; [[ 3.799  10.89    0.      3.174   3.174   0.625   0.      0.     11.6
  11.305  11.61    0.6245  8.25    8.25    8.25    3.17    0.      0.
   5.105   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
4; [[2.9858e-01 1.4305e+01 1.4305e-04 1.4305e-04 1.4305e-04 2.9858e-01
  1.4305e-04 1.4305e-04 1.1695e+01 1.0070e+01 1.1719e+01 2.9858e-01
  9.5000e+00 9.5000e+00 9.5000e+00 1.4305e-04 1.4305e-04 1.4305e-04
  9.5078e+00 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04
  1.4305e-04 1.4305e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
5; [[0.4978 9.35   0.     0.     0.     0.4976 0.     0.     9.4    8.19
  9.414  0.4976 8.25   8.25   8.25   0.     0.     0.     8.25   0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
6; [[0.3027 9.805  0.     0.     0.     0.303  0.     0.     9.41   7.85
  9.414  0.303  8.26   8.26   8.26   0.     0.     0.     8.26   0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
7; [[ 0.3887 12.42    0.      0.      0.      0.3887  0.      0.     11.766
  10.19   11.79    0.3887 10.414  10.414  10.414   0.      0.      0.
  10.55    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
8; [[3.57e-01 9.07e+00 0.00e+00 6.39e-05 6.39e-05 3.57e-01 0.00e+00 0.00e+00
