Step; State; Reward
0; [[1.1993e-01 3.5371e+00 1.1444e-04 1.0176e-03 1.0176e-03 7.0435e-02
  1.1444e-04 1.1444e-04 3.3301e+00 3.3262e+00 3.2227e+00 7.0435e-02
  3.2168e+00 3.2168e+00 3.2168e+00 1.1444e-04 1.1444e-04 1.1444e-04
  3.1797e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
1; [[ 1.139  10.34    0.      0.852   0.852   1.128   0.      0.     10.79
  10.79   10.04    0.2764  7.63    7.63    7.63    0.      0.8516  0.
   6.824   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
2; [[ 3.262  11.75    0.      2.865   2.865   3.262   0.      0.     14.37
  14.37   11.55    0.3958  9.516   9.516   9.516   0.      2.867   0.
   6.652   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
3; [[ 5.37   7.64   0.     4.723  4.723  5.37   0.     0.    12.8   12.8
  11.805  0.648 10.13  10.13  10.13   0.     4.723  0.     5.44   0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
4; [[2.754 6.234 0.    2.312 2.312 2.754 0.    0.    8.49  8.49  9.445 0.44
  6.6   6.6   6.6   0.    2.31  0.    4.29  0.    0.    0.    0.    0.
  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.   ]]; [0.]
5; [[ 0.2507 12.18    0.      0.      0.      0.2505  0.      0.      9.414
   9.414   9.42    0.2505  7.207   7.207   7.207   0.      0.      0.
   7.207   0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
6; [[ 0.6567 11.51    0.      0.      0.      0.657   0.      0.     11.484
  11.484  11.51    0.657   9.29    9.29    9.29    0.      0.      0.
   9.29    0.      0.      0.      0.      0.      0.      0.      0.
   0.      0.      0.      0.      0.      0.      0.      0.    ]]; [0.]
7; [[3.0151e-01 9.7422e+00 1.1444e-04 1.7834e-04 1.7834e-04 3.0127e-01
  1.1444e-04 1.1444e-04 9.4141e+00 9.4141e+00 9.4219e+00 3.0127e-01
  8.0625e+00 8.0625e+00 8.0625e+00 1.1444e-04 1.1444e-04 1.1444e-04
  8.0469e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
8; [[ 0.3235  12.664    0.       0.02887  0.02887  0.3787   0.       0.
  11.76    11.75    11.77     0.3787   8.79     8.79     8.79     0.
   0.       0.       8.805    0.       0.       0.       0.       0.
   0.       0.       0.       0.       0.       0.       0.       0.
   0.       0.       0.     ]]; [0.]
9; [[2.1387e-01 1.0188e+01 1.1444e-04 9.3536e-03 9.3536e-03 2.6050e-01
  1.1444e-04 1.1444e-04 9.2344e+00 9.2344e+00 9.2422e+00 2.6050e-01
