Step; State; Reward
1; [[8.2031e-02 3.0957e+00 1.1444e-04 6.7322e-02 1.1444e-04 1.1444e-04
  2.9414e+00 2.9121e+00 6.7322e-02 2.9102e+00 2.9102e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [121.35226]
2; [[0.2122 9.75   0.     0.212  0.     0.     9.47   9.44   0.212  5.01
  5.01   0.     0.     0.     0.     0.    ]]; [852.4592]
3; [[ 0.2815 13.29    0.      0.2815  0.      0.     11.82   11.82    0.2815
   6.207   6.207   0.      0.      0.      0.      0.    ]]; [1327.1537]
4; [[ 0.641  8.984  8.39   0.641  0.     0.     9.46  17.05   0.641  7.887
   7.887  0.     0.     7.62   0.     0.   ]]; [2538.5542]
5; [[ 0.5137 12.05   11.52    0.5137  0.      0.     11.8    23.47    0.5137
  11.8    11.8     0.      0.     11.695   0.      0.    ]]; [4732.1924]
6; [[ 0.4043  9.38   10.32    0.4043  0.      0.      9.32   18.47    0.4043
   9.31    9.31    0.      0.      9.16    0.      0.    ]]; [3011.474]
7; [[ 0.5093 12.47   14.52    0.5093  0.      0.     11.81   23.38    0.5093
  11.81   11.81    0.      0.     11.57    0.      0.    ]]; [4866.779]
8; [[ 0.6704  9.1    11.53    0.6704  0.      0.      9.445  18.78    0.6704
   9.445   9.445   0.      0.      9.28    0.      0.    ]]; [3171.2512]
9; [[ 0.5044 12.22   12.02    0.5254  0.      0.     11.81   23.23    0.5254
  11.805  11.805   0.      0.     11.484   0.      0.    ]]; [4695.404]
10; [[5.6787e-01 9.3906e+00 8.1250e+00 5.6787e-01 1.1444e-04 1.1444e-04
  9.3125e+00 1.8500e+01 5.6787e-01 6.5859e+00 6.5859e+00 1.1444e-04
  1.1444e-04 9.1797e+00 1.1444e-04 1.1444e-04]]; [2751.9062]
11; [[ 0.675  9.55   5.7    0.675  8.78   0.     9.445 18.92  10.22   0.
   9.48   0.     0.    16.73   0.     0.   ]]; [3638.9233]
12; [[1.0430e+00 1.2523e+01 2.4766e+00 1.0430e+00 1.0734e+01 1.4305e-04
  1.1773e+01 2.3547e+01 1.2984e+01 1.4305e-04 1.1773e+01 1.4305e-04
  1.4305e-04 1.3992e+01 1.4305e-04 1.4305e-04]]; [5159.4233]
13; [[ 0.938 11.484  0.     0.938  8.55   0.     9.445 18.9   10.56   0.
   9.47   0.     0.     8.55   0.     0.   ]]; [3233.5713]
14; [[8.2324e-01 1.4008e+01 1.1444e-04 8.2373e-01 8.6484e+00 1.1444e-04
  9.3984e+00 1.8109e+01 9.6172e+00 1.1444e-04 8.7109e+00 1.1444e-04
  1.1444e-04 8.6484e+00 1.1444e-04 1.1444e-04]]; [3090.213]
15; [[ 1.2    8.25   0.     1.198 10.67   0.    11.16  21.83  11.945  0.
  10.68   0.     0.    10.68   0.     0.   ]]; [4196.7935]
16; [[2.7466e-01 1.0531e+01 1.1444e-04 2.8003e-01 1.1444e-04 1.1444e-04
  9.3906e+00 9.3906e+00 2.8003e-01 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [692.0973]
17; [[0.1576 4.367  0.     0.1683 0.     0.     7.6    7.605  0.1683 0.
  0.     0.     0.     0.     0.     0.    ]]; [404.91278]
18; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
19; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
20; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
21; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
