Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   792 KBytes  6.49 Mbits/sec    0   83.4 KBytes       
[  4]   1.00-2.00   sec   573 KBytes  4.67 Mbits/sec    0    106 KBytes       
[  4]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0    123 KBytes       
[  4]   3.00-4.00   sec   700 KBytes  5.74 Mbits/sec    0    148 KBytes       
[  4]   4.00-5.00   sec   573 KBytes  4.69 Mbits/sec    0    173 KBytes       
[  4]   5.00-6.00   sec   700 KBytes  5.74 Mbits/sec    0    199 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.73 Mbits/sec    0    226 KBytes       
[  4]   7.00-8.00   sec   891 KBytes  7.31 Mbits/sec    0    290 KBytes       
[  4]   8.00-9.00   sec  1.12 MBytes  9.38 Mbits/sec    0    385 KBytes       
[  4]   9.00-10.00  sec  1.30 MBytes  10.9 Mbits/sec    0    505 KBytes       
[  4]  10.00-11.00  sec  1.37 MBytes  11.5 Mbits/sec    0    636 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    0    782 KBytes       
[  4]  12.00-13.00  sec  1.98 MBytes  16.6 Mbits/sec    0    976 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.18 MBytes       
[  4]  14.00-15.01  sec  1.25 MBytes  10.4 Mbits/sec   99   1.02 MBytes       
[  4]  15.01-16.00  sec  48.9 KBytes   403 Kbits/sec  131    911 KBytes       
[  4]  16.00-17.00  sec  1.12 MBytes  9.40 Mbits/sec    0    911 KBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec    0    693 KBytes       
[  4]  18.00-19.00  sec  1.24 MBytes  10.3 Mbits/sec    1    649 KBytes       
[  4]  19.00-20.00  sec   573 KBytes  4.70 Mbits/sec    0    682 KBytes       
[  4]  20.00-21.00  sec   509 KBytes  4.17 Mbits/sec    0    711 KBytes       
[  4]  21.00-22.00  sec   509 KBytes  4.17 Mbits/sec    0    734 KBytes       
[  4]  22.00-23.00  sec   573 KBytes  4.70 Mbits/sec    0    754 KBytes       
[  4]  23.00-24.00  sec   764 KBytes  6.26 Mbits/sec    0    765 KBytes       
[  4]  24.00-25.00  sec   573 KBytes  4.69 Mbits/sec    0    769 KBytes       
[  4]  25.00-26.00  sec   445 KBytes  3.65 Mbits/sec    0    772 KBytes       
