switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,28171,1604843782,1,5,0,1
3,2,3,800,3,2,2,28172,1604843856,1,5,0,1
6,2,3,800,3,2,2,28172,1604843856,1,5,0,1
4,2,3,800,3,2,2,138950,7928529580,3,5,0,1
2,2,3,800,3,2,1,138949,7928529506,3,5,0,1
3,2,3,800,3,2,2,138950,7928529580,3,5,0,1
6,2,3,800,3,2,2,138950,7928529580,3,5,0,1
4,2,3,800,3,2,2,150711,8599881550,5,5,0,1
2,2,3,800,3,2,1,150710,8599881476,5,5,0,1
3,2,3,800,3,2,2,150711,8599881550,5,5,0,1
6,2,3,800,3,2,2,150711,8599881550,5,5,0,1
4,2,3,800,3,2,2,150711,8599881550,7,5,0,1
2,2,3,800,3,2,1,150710,8599881476,7,5,0,1
3,2,3,800,3,2,2,150711,8599881550,7,5,0,1
6,2,3,800,3,2,2,150711,8599881550,7,5,0,1
