switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
4,4,3,800,3,4,2,45086,2572989180,2,5,0,1
2,4,3,800,3,4,1,45085,2572989106,2,5,0,1
3,4,3,800,3,4,2,45086,2572989180,2,5,0,1
4,4,3,800,3,4,2,108501,6194663738,4,5,0,1
2,4,3,800,3,4,1,108500,6194663664,4,5,0,1
3,4,3,800,3,4,2,108501,6194663738,4,5,0,1
4,4,3,800,3,4,2,172827,9869104086,6,5,0,1
2,4,3,800,3,4,1,172826,9869104012,6,5,0,1
3,4,3,800,3,4,2,172827,9869104086,6,5,0,1
4,4,3,800,3,4,2,236634,13513285852,8,5,0,1
2,4,3,800,3,4,1,236633,13513285778,8,5,0,1
3,4,3,800,3,4,2,236634,13513285852,8,5,0,1
4,4,3,800,3,4,2,300554,17164172156,10,5,0,1
2,4,3,800,3,4,1,300553,17164172082,10,5,0,1
3,4,3,800,3,4,2,300554,17164172156,10,5,0,1
4,4,3,800,3,4,2,365157,20853950714,12,5,0,1
2,4,3,800,3,4,1,365156,20853950640,12,5,0,1
3,4,3,800,3,4,2,365157,20853950714,12,5,0,1
4,4,3,800,3,4,2,430266,24572285916,14,5,0,1
2,4,3,800,3,4,1,430265,24572285842,14,5,0,1
3,4,3,800,3,4,2,430266,24572285916,14,5,0,1
4,4,3,800,3,4,2,496027,28327904174,16,5,0,1
2,4,3,800,3,4,1,496026,28327904100,16,5,0,1
3,4,3,800,3,4,2,496027,28327904174,16,5,0,1
4,4,3,800,3,4,2,562405,32118650818,18,5,0,1
2,4,3,800,3,4,1,562404,32118650744,18,5,0,1
3,4,3,800,3,4,2,562405,32118650818,18,5,0,1
4,4,3,800,3,4,2,656724,37505494728,20,5,0,1
2,4,3,800,3,4,1,656723,37505494654,20,5,0,1
3,4,3,800,3,4,2,656724,37505494728,20,5,0,1
4,4,3,800,3,4,2,719727,41104205150,22,5,0,1
2,4,3,800,3,4,1,719726,41104205076,22,5,0,1
3,4,3,800,3,4,2,719727,41104205150,22,5,0,1
4,4,3,800,3,4,2,785826,44879637524,24,5,0,1
2,4,3,800,3,4,1,785825,44879637450,24,5,0,1
3,4,3,800,3,4,2,785826,44879637524,24,5,0,1
4,4,3,800,3,4,2,851456,48628058584,26,5,0,1
2,4,3,800,3,4,1,851455,48628058510,26,5,0,1
3,4,3,800,3,4,2,851456,48628058584,26,5,0,1
4,4,3,800,3,4,2,917970,52426476132,28,5,0,1
2,4,3,800,3,4,1,917969,52426476058,28,5,0,1
3,4,3,800,3,4,2,917970,52426476132,28,5,0,1
4,4,3,800,3,4,2,984984,56253354640,30,5,0,1
2,4,3,800,3,4,1,984983,56253354566,30,5,0,1
3,4,3,800,3,4,2,984984,56253354640,30,5,0,1
4,4,3,800,3,4,2,1052614,60116463100,32,5,0,1
2,4,3,800,3,4,1,1052613,60116463026,32,5,0,1
3,4,3,800,3,4,2,1052614,60116463100,32,5,0,1
4,4,3,800,3,4,2,1117205,63805205634,34,5,0,1
2,4,3,800,3,4,1,1117204,63805205560,34,5,0,1
3,4,3,800,3,4,2,1117205,63805205634,34,5,0,1
4,4,3,800,3,4,2,1182256,67520227384,36,5,0,1
2,4,3,800,3,4,1,1182255,67520227310,36,5,0,1
3,4,3,800,3,4,2,1182256,67520227384,36,5,0,1
4,4,3,800,3,4,2,1246913,71213335962,38,5,0,1
2,4,3,800,3,4,1,1246912,71213335888,38,5,0,1
3,4,3,800,3,4,2,1246913,71213335962,38,5,0,1
4,4,3,800,3,4,2,1312483,74957962790,40,5,0,1
