switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,202,8965932,0,5,0,1
6,2,3,800,3,2,3,203,8966006,0,5,0,1
5,2,3,800,3,2,3,111787,6383531342,2,5,0,1
2,2,3,800,3,2,1,111786,6383531268,2,5,0,1
6,2,3,800,3,2,3,111787,6383531342,2,5,0,1
5,2,3,800,3,2,3,226439,12929423638,4,5,0,1
2,2,3,800,3,2,1,226438,12929423564,4,5,0,1
6,2,3,800,3,2,3,226439,12929423638,4,5,0,1
5,2,3,800,3,2,3,340873,19461609346,6,5,0,1
2,2,3,800,3,2,1,340872,19461609272,6,5,0,1
6,2,3,800,3,2,3,340873,19461609346,6,5,0,1
5,2,3,800,3,2,3,452402,25828064980,8,5,0,1
2,2,3,800,3,2,1,452401,25828064906,8,5,0,1
6,2,3,800,3,2,3,452402,25828064980,8,5,0,1
5,2,3,800,3,2,3,560756,32013557224,10,5,0,1
2,2,3,800,3,2,1,560755,32013557150,10,5,0,1
6,2,3,800,3,2,3,560756,32013557224,10,5,0,1
5,2,3,800,3,2,3,655242,37409992036,12,5,0,1
2,2,3,800,3,2,1,655241,37409991962,12,5,0,1
6,2,3,800,3,2,3,655242,37409992036,12,5,0,1
5,2,3,800,3,2,3,760306,43407883812,14,5,0,1
2,2,3,800,3,2,1,760305,43407883738,14,5,0,1
6,2,3,800,3,2,3,760306,43407883812,14,5,0,1
5,2,3,800,3,2,3,871483,49754621062,16,5,0,1
2,2,3,800,3,2,1,871482,49754620988,16,5,0,1
6,2,3,800,3,2,3,871483,49754621062,16,5,0,1
5,2,3,800,3,2,3,985734,56276883044,18,5,0,1
2,2,3,800,3,2,1,985733,56276882970,18,5,0,1
6,2,3,800,3,2,3,985734,56276883044,18,5,0,1
5,2,3,800,3,2,3,1095883,62564444542,20,5,0,1
2,2,3,800,3,2,1,1095882,62564444468,20,5,0,1
6,2,3,800,3,2,3,1095883,62564444542,20,5,0,1
5,2,3,800,3,2,3,1213185,69260566618,22,5,0,1
2,2,3,800,3,2,1,1213184,69260566544,22,5,0,1
6,2,3,800,3,2,3,1213185,69260566618,22,5,0,1
5,2,3,800,3,2,3,1323790,75574442196,24,5,0,1
2,2,3,800,3,2,1,1323789,75574442122,24,5,0,1
6,2,3,800,3,2,3,1323790,75574442196,24,5,0,1
5,2,3,800,3,2,3,1433286,81825188092,26,5,0,1
2,2,3,800,3,2,1,1433285,81825188018,26,5,0,1
6,2,3,800,3,2,3,1433286,81825188092,26,5,0,1
5,2,3,800,3,2,3,1546262,88273948636,28,5,0,1
2,2,3,800,3,2,1,1546261,88273948562,28,5,0,1
6,2,3,800,3,2,3,1546262,88273948636,28,5,0,1
