switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,2,1,800,1,2,1,12732,723727328,1,5,0,1
6,2,1,800,1,2,3,12733,723727402,1,5,0,1
5,2,1,800,1,2,2,61001,3434695978,3,5,0,1
1,2,1,800,1,2,1,61000,3434695904,3,5,0,1
6,2,1,800,1,2,3,61001,3434695978,3,5,0,1
5,2,1,800,1,2,2,147190,8357007636,5,5,0,1
1,2,1,800,1,2,1,147189,8357007562,5,5,0,1
6,2,1,800,1,2,3,147190,8357007636,5,5,0,1
5,2,1,800,1,2,2,245723,13983625974,7,5,0,1
1,2,1,800,1,2,1,245722,13983625900,7,5,0,1
6,2,1,800,1,2,3,245723,13983625974,7,5,0,1
5,2,1,800,1,2,2,321974,18295030588,9,5,0,1
1,2,1,800,1,2,1,321973,18295030514,9,5,0,1
6,2,1,800,1,2,3,321974,18295030588,9,5,0,1
5,2,1,800,1,2,2,404431,23004501934,11,5,0,1
1,2,1,800,1,2,1,404430,23004501860,11,5,0,1
6,2,1,800,1,2,3,404431,23004501934,11,5,0,1
5,2,1,800,1,2,2,501775,28562495014,13,5,0,1
1,2,1,800,1,2,1,501774,28562494940,13,5,0,1
6,2,1,800,1,2,3,501775,28562495014,13,5,0,1
5,2,1,800,1,2,2,598178,34066196220,15,5,0,1
1,2,1,800,1,2,1,598177,34066196146,15,5,0,1
6,2,1,800,1,2,3,598178,34066196220,15,5,0,1
5,2,1,800,1,2,2,688842,39242463844,17,5,0,1
1,2,1,800,1,2,1,688841,39242463770,17,5,0,1
6,2,1,800,1,2,3,688842,39242463844,17,5,0,1
5,2,1,800,1,2,2,778019,44334717662,19,5,0,1
1,2,1,800,1,2,1,778018,44334717588,19,5,0,1
6,2,1,800,1,2,3,778019,44334717662,19,5,0,1
5,2,1,800,1,2,2,864326,49263223276,21,5,0,1
1,2,1,800,1,2,1,864325,49263223202,21,5,0,1
6,2,1,800,1,2,3,864326,49263223276,21,5,0,1
5,2,1,800,1,2,2,932665,53167593042,23,5,0,1
1,2,1,800,1,2,1,932664,53167592968,23,5,0,1
6,2,1,800,1,2,3,932665,53167593042,23,5,0,1
5,2,1,800,1,2,2,988598,56185494860,25,5,0,1
1,2,1,800,1,2,1,988597,56185494786,25,5,0,1
6,2,1,800,1,2,3,988598,56185494860,25,5,0,1
5,2,1,800,1,2,2,1027444,58150270232,27,5,0,1
1,2,1,800,1,2,1,1027443,58150270158,27,5,0,1
6,2,1,800,1,2,3,1027444,58150270232,27,5,0,1
5,2,1,800,1,2,2,1092762,61747337276,29,5,0,1
1,2,1,800,1,2,1,1092761,61747337202,29,5,0,1
6,2,1,800,1,2,3,1092762,61747337276,29,5,0,1
5,2,1,800,1,2,2,1122033,63294011218,31,5,0,1
1,2,1,800,1,2,1,1122032,63294011144,31,5,0,1
6,2,1,800,1,2,3,1122033,63294011218,31,5,0,1
5,2,1,800,1,2,2,1163231,65307998246,33,5,0,1
1,2,1,800,1,2,1,1163230,65307998172,33,5,0,1
6,2,1,800,1,2,3,1163231,65307998246,33,5,0,1
5,2,1,800,1,2,2,1184836,66456137920,36,5,0,1
1,2,1,800,1,2,1,1184835,66456137846,36,5,0,1
6,2,1,800,1,2,3,1184836,66456137920,36,5,0,1
5,2,1,800,1,2,2,1201464,67326445976,38,5,0,1
