switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
5,2,1,800,1,2,2,71263,4065373510,2,5,0,1
1,2,1,800,1,2,1,71262,4065373436,2,5,0,1
6,2,1,800,1,2,3,71263,4065373510,2,5,0,1
5,2,1,800,1,2,2,180304,10290937504,4,5,0,1
1,2,1,800,1,2,1,180303,10290937430,4,5,0,1
6,2,1,800,1,2,3,180304,10290937504,4,5,0,1
5,2,1,800,1,2,2,246700,14081611424,6,5,0,1
1,2,1,800,1,2,1,246699,14081611350,6,5,0,1
6,2,1,800,1,2,3,246700,14081611424,6,5,0,1
5,2,1,800,1,2,2,355033,20266035106,8,5,0,1
1,2,1,800,1,2,1,355032,20266035032,8,5,0,1
6,2,1,800,1,2,3,355033,20266035106,8,5,0,1
5,2,1,800,1,2,2,465112,26549670488,10,5,0,1
1,2,1,800,1,2,1,465111,26549670414,10,5,0,1
6,2,1,800,1,2,3,465112,26549670488,10,5,0,1
5,2,1,800,1,2,2,568498,32451619388,12,5,0,1
1,2,1,800,1,2,1,568497,32451619314,12,5,0,1
6,2,1,800,1,2,3,568498,32451619388,12,5,0,1
5,2,1,800,1,2,2,678802,38748469900,14,5,0,1
1,2,1,800,1,2,1,678801,38748469826,14,5,0,1
6,2,1,800,1,2,3,678802,38748469900,14,5,0,1
5,2,1,800,1,2,2,846720,48334643624,16,5,0,1
1,2,1,800,1,2,1,791532,45184074392,16,5,0,1
6,2,1,800,1,2,3,846720,48334643624,16,5,0,1
5,2,1,800,1,2,2,957254,54644670188,18,5,0,1
1,2,1,800,1,2,1,957253,54644670114,18,5,0,1
6,2,1,800,1,2,3,957254,54644670188,18,5,0,1
5,2,1,800,1,2,2,1058786,60441232292,20,5,0,1
1,2,1,800,1,2,1,1058785,60441232218,20,5,0,1
6,2,1,800,1,2,3,1058786,60441232292,20,5,0,1
5,2,1,800,1,2,2,1163573,66424358762,22,5,0,1
1,2,1,800,1,2,1,1163572,66424358688,22,5,0,1
6,2,1,800,1,2,3,1163573,66424358762,22,5,0,1
5,2,1,800,1,2,2,1260942,71983467004,24,5,0,1
1,2,1,800,1,2,1,1260941,71983466930,24,5,0,1
6,2,1,800,1,2,3,1260942,71983467004,24,5,0,1
5,2,1,800,1,2,2,1334866,76208401444,26,5,0,1
1,2,1,800,1,2,1,1334865,76208401370,26,5,0,1
6,2,1,800,1,2,3,1334866,76208401444,26,5,0,1
5,2,1,800,1,2,2,1398594,79800482820,28,5,0,1
1,2,1,800,1,2,1,1398593,79800482746,28,5,0,1
6,2,1,800,1,2,3,1398594,79800482820,28,5,0,1
5,2,1,800,1,2,2,1470534,83786535836,30,5,0,1
1,2,1,800,1,2,1,1470533,83786535762,30,5,0,1
6,2,1,800,1,2,3,1470534,83786535836,30,5,0,1
5,2,1,800,1,2,2,1571336,89545129848,32,5,0,1
1,2,1,800,1,2,1,1571335,89545129774,32,5,0,1
6,2,1,800,1,2,3,1571336,89545129848,32,5,0,1
5,2,1,800,1,2,2,1641711,93396649630,34,5,0,1
1,2,1,800,1,2,1,1641710,93396649556,34,5,0,1
6,2,1,800,1,2,3,1641711,93396649630,34,5,0,1
5,2,1,800,1,2,2,1704094,96673117996,36,5,0,1
1,2,1,800,1,2,1,1704093,96673117922,36,5,0,1
6,2,1,800,1,2,3,1704094,96673117996,36,5,0,1
5,2,1,800,1,2,2,1771166,100498123628,38,5,0,1
1,2,1,800,1,2,1,1771165,100498123554,38,5,0,1
6,2,1,800,1,2,3,1771166,100498123628,38,5,0,1
5,2,1,800,1,2,2,1856443,105369949038,40,5,0,1
1,2,1,800,1,2,1,1856442,105369948964,40,5,0,1
6,2,1,800,1,2,3,1856443,105369949038,40,5,0,1
5,2,1,800,1,2,2,1939437,110110653954,42,5,0,1
1,2,1,800,1,2,1,1939436,110110653880,42,5,0,1
6,2,1,800,1,2,3,1939437,110110653954,42,5,0,1
5,2,1,800,1,2,2,2046995,116251156998,44,5,0,1
1,2,1,800,1,2,1,2046994,116251156924,44,5,0,1
6,2,1,800,1,2,3,2046995,116251156998,44,5,0,1
5,2,1,800,1,2,2,2150242,122145950532,46,5,0,1
1,2,1,800,1,2,1,2150241,122145950458,46,5,0,1
6,2,1,800,1,2,3,2150242,122145950532,46,5,0,1
5,2,1,800,1,2,2,2257929,128294092482,48,5,0,1
1,2,1,800,1,2,1,2257928,128294092408,48,5,0,1
6,2,1,800,1,2,3,2257929,128294092482,48,5,0,1
5,2,1,800,1,2,2,2363332,134311731520,51,5,0,1
