switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,62659,3576177214,1,5,0,1
3,2,3,800,3,2,2,62660,3576177288,1,5,0,1
6,2,3,800,3,2,2,62660,3576177288,1,5,0,1
4,2,3,800,3,2,2,171822,9807729852,3,5,0,1
2,2,3,800,3,2,1,171821,9807729778,3,5,0,1
3,2,3,800,3,2,2,171822,9807729852,3,5,0,1
6,2,3,800,3,2,2,171822,9807729852,3,5,0,1
4,2,3,800,3,2,2,282331,16116129062,5,5,0,1
2,2,3,800,3,2,1,282330,16116128988,5,5,0,1
3,2,3,800,3,2,2,282331,16116129062,5,5,0,1
6,2,3,800,3,2,2,282331,16116129062,5,5,0,1
4,2,3,800,3,2,2,376646,21499695148,7,5,0,1
2,2,3,800,3,2,1,376645,21499695074,7,5,0,1
3,2,3,800,3,2,2,376646,21499695148,7,5,0,1
6,2,3,800,3,2,2,376646,21499695148,7,5,0,1
4,2,3,800,3,2,2,376646,21499695148,9,5,0,1
2,2,3,800,3,2,1,376645,21499695074,9,5,0,1
3,2,3,800,3,2,2,376646,21499695148,9,5,0,1
6,2,3,800,3,2,2,376646,21499695148,9,5,0,1
4,2,3,800,3,2,2,376646,21499695148,11,5,0,1
2,2,3,800,3,2,1,376645,21499695074,11,5,0,1
3,2,3,800,3,2,2,376646,21499695148,11,5,0,1
6,2,3,800,3,2,2,376646,21499695148,11,5,0,1
