switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,3,1,800,1,3,4,20598,1173572580,1,5,0,1
1,3,1,800,1,3,1,20597,1173572506,1,5,0,1
5,3,1,800,1,3,2,85991,4908885782,3,5,0,1
2,3,1,800,1,3,4,85991,4908885782,3,5,0,1
1,3,1,800,1,3,1,85990,4908885708,3,5,0,1
5,3,1,800,1,3,2,151691,8661225182,5,5,0,1
2,3,1,800,1,3,4,151691,8661225182,5,5,0,1
1,3,1,800,1,3,1,151690,8661225108,5,5,0,1
5,3,1,800,1,3,2,216580,12366913504,7,5,0,1
2,3,1,800,1,3,4,216580,12366913504,7,5,0,1
1,3,1,800,1,3,1,216579,12366913430,7,5,0,1
5,3,1,800,1,3,2,280704,16029855072,9,5,0,1
2,3,1,800,1,3,4,280704,16029855072,9,5,0,1
1,3,1,800,1,3,1,280703,16029854998,9,5,0,1
5,3,1,800,1,3,2,370944,21184066000,11,5,0,1
2,3,1,800,1,3,4,370944,21184066000,11,5,0,1
1,3,1,800,1,3,1,370943,21184065926,11,5,0,1
5,3,1,800,1,3,2,403567,23047387494,13,5,0,1
2,3,1,800,1,3,4,403567,23047387494,13,5,0,1
1,3,1,800,1,3,1,403566,23047387420,13,5,0,1
5,3,1,800,1,3,2,469384,26806348992,15,5,0,1
2,3,1,800,1,3,4,469384,26806348992,15,5,0,1
1,3,1,800,1,3,1,469383,26806348918,15,5,0,1
5,3,1,800,1,3,2,535600,30588203416,17,5,0,1
2,3,1,800,1,3,4,535600,30588203416,17,5,0,1
1,3,1,800,1,3,1,535599,30588203342,17,5,0,1
5,3,1,800,1,3,2,602287,34397039814,19,5,0,1
2,3,1,800,1,3,4,602287,34397039814,19,5,0,1
1,3,1,800,1,3,1,602286,34397039740,19,5,0,1
5,3,1,800,1,3,2,669216,38220676912,21,5,0,1
2,3,1,800,1,3,4,669216,38220676912,21,5,0,1
1,3,1,800,1,3,1,669215,38220676838,21,5,0,1
5,3,1,800,1,3,2,733939,41917676598,23,5,0,1
2,3,1,800,1,3,4,733939,41917676598,23,5,0,1
1,3,1,800,1,3,1,733938,41917676524,23,5,0,1
5,3,1,800,1,3,2,832011,47519526558,25,5,0,1
2,3,1,800,1,3,4,832011,47519526558,25,5,0,1
1,3,1,800,1,3,1,832010,47519526484,25,5,0,1
5,3,1,800,1,3,2,897298,51248770524,27,5,0,1
2,3,1,800,1,3,4,897298,51248770524,27,5,0,1
1,3,1,800,1,3,1,897297,51248770450,27,5,0,1
5,3,1,800,1,3,2,963786,55046645148,29,5,0,1
2,3,1,800,1,3,4,963786,55046645148,29,5,0,1
1,3,1,800,1,3,1,963785,55046645074,29,5,0,1
5,3,1,800,1,3,2,1028531,58744053502,31,5,0,1
2,3,1,800,1,3,4,1028531,58744053502,31,5,0,1
1,3,1,800,1,3,1,1028530,58744053428,31,5,0,1
5,3,1,800,1,3,2,1093704,62466771448,33,5,0,1
2,3,1,800,1,3,4,1093704,62466771448,33,5,0,1
1,3,1,800,1,3,1,1093703,62466771374,33,5,0,1
5,3,1,800,1,3,2,1158941,66193391730,35,5,0,1
2,3,1,800,1,3,4,1158941,66193391730,35,5,0,1
1,3,1,800,1,3,1,1158940,66193391656,35,5,0,1
5,3,1,800,1,3,2,1222810,69841373836,37,5,0,1
2,3,1,800,1,3,4,1222810,69841373836,37,5,0,1
1,3,1,800,1,3,1,1222809,69841373762,37,5,0,1
5,3,1,800,1,3,2,1287558,73538908780,39,5,0,1
2,3,1,800,1,3,4,1287558,73538908780,39,5,0,1
1,3,1,800,1,3,1,1287557,73538908706,39,5,0,1
5,3,1,800,1,3,2,1345892,76870272216,42,5,0,1
2,3,1,800,1,3,4,1345892,76870272216,42,5,0,1
1,3,1,800,1,3,1,1345891,76870272142,42,5,0,1
5,3,1,800,1,3,2,1411371,80609945446,44,5,0,1
2,3,1,800,1,3,4,1411371,80609945446,44,5,0,1
1,3,1,800,1,3,1,1411370,80609945372,44,5,0,1
5,3,1,800,1,3,2,1476468,84327149872,46,5,0,1
2,3,1,800,1,3,4,1476468,84327149872,46,5,0,1
1,3,1,800,1,3,1,1476467,84327149798,46,5,0,1
5,3,1,800,1,3,2,1542727,88111263118,48,5,0,1
2,3,1,800,1,3,4,1542727,88111263118,48,5,0,1
1,3,1,800,1,3,1,1542726,88111263044,48,5,0,1
5,3,1,800,1,3,2,1609872,91946960128,50,5,0,1
2,3,1,800,1,3,4,1609872,91946960128,50,5,0,1
1,3,1,800,1,3,1,1609871,91946960054,50,5,0,1
5,3,1,800,1,3,2,1675848,95715163864,52,5,0,1
2,3,1,800,1,3,4,1675848,95715163864,52,5,0,1
1,3,1,800,1,3,1,1675847,95715163790,52,5,0,1
5,3,1,800,1,3,2,1739850,99370367956,54,5,0,1
2,3,1,800,1,3,4,1739850,99370367956,54,5,0,1
1,3,1,800,1,3,1,1739849,99370367882,54,5,0,1
5,3,1,800,1,3,2,1805212,103104085800,56,5,0,1
2,3,1,800,1,3,4,1805212,103104085800,56,5,0,1
1,3,1,800,1,3,1,1805211,103104085726,56,5,0,1
5,3,1,800,1,3,2,1869242,106760951148,58,5,0,1
2,3,1,800,1,3,4,1869242,106760951148,58,5,0,1
1,3,1,800,1,3,1,1869241,106760951074,58,5,0,1
5,3,1,800,1,3,2,1934867,110509435366,60,5,0,1
2,3,1,800,1,3,4,1934867,110509435366,60,5,0,1
1,3,1,800,1,3,1,1934866,110509435292,60,5,0,1
5,3,1,800,1,3,2,1999124,114179504984,62,5,0,1
2,3,1,800,1,3,4,1999124,114179504984,62,5,0,1
1,3,1,800,1,3,1,1999123,114179504910,62,5,0,1
5,3,1,800,1,3,2,2063807,117873670478,64,5,0,1
2,3,1,800,1,3,4,2063807,117873670478,64,5,0,1
1,3,1,800,1,3,1,2063806,117873670404,64,5,0,1
5,3,1,800,1,3,2,2130179,121663831094,66,5,0,1
2,3,1,800,1,3,4,2130179,121663831094,66,5,0,1
1,3,1,800,1,3,1,2130178,121663831020,66,5,0,1
5,3,1,800,1,3,2,2195466,125392045852,68,5,0,1
2,3,1,800,1,3,4,2195466,125392045852,68,5,0,1
1,3,1,800,1,3,1,2195465,125392045778,68,5,0,1
5,3,1,800,1,3,2,2261507,129164086078,70,5,0,1
2,3,1,800,1,3,4,2261507,129164086078,70,5,0,1
1,3,1,800,1,3,1,2261506,129164086004,70,5,0,1
5,3,1,800,1,3,2,2320578,132537799324,72,5,0,1
2,3,1,800,1,3,4,2320578,132537799324,72,5,0,1
1,3,1,800,1,3,1,2320577,132537799250,72,5,0,1
5,3,1,800,1,3,2,2387666,136369660372,74,5,0,1
2,3,1,800,1,3,4,2387666,136369660372,74,5,0,1
1,3,1,800,1,3,1,2387665,136369660298,74,5,0,1
5,3,1,800,1,3,2,2454015,140158788814,76,5,0,1
2,3,1,800,1,3,4,2454015,140158788814,76,5,0,1
1,3,1,800,1,3,1,2454014,140158788740,76,5,0,1
5,3,1,800,1,3,2,2521217,143997245874,78,5,0,1
2,3,1,800,1,3,4,2521217,143997245874,78,5,0,1
1,3,1,800,1,3,1,2521216,143997245800,78,5,0,1
5,3,1,800,1,3,2,2589794,147913522236,80,5,0,1
2,3,1,800,1,3,4,2589794,147913522236,80,5,0,1
1,3,1,800,1,3,1,2589793,147913522162,80,5,0,1
5,3,1,800,1,3,2,2657636,151788731056,82,5,0,1
2,3,1,800,1,3,4,2657636,151788731056,82,5,0,1
1,3,1,800,1,3,1,2657635,151788730982,82,5,0,1
5,3,1,800,1,3,2,2724308,155596941664,84,5,0,1
2,3,1,800,1,3,4,2724308,155596941664,84,5,0,1
1,3,1,800,1,3,1,2724307,155596941590,84,5,0,1
5,3,1,800,1,3,2,2791973,159460642170,86,5,0,1
2,3,1,800,1,3,4,2791973,159460642170,86,5,0,1
1,3,1,800,1,3,1,2791972,159460642096,86,5,0,1
5,3,1,800,1,3,2,2858255,163246378606,88,5,0,1
2,3,1,800,1,3,4,2858255,163246378606,88,5,0,1
1,3,1,800,1,3,1,2858254,163246378532,88,5,0,1
5,3,1,800,1,3,2,2924877,167050910154,90,5,0,1
2,3,1,800,1,3,4,2924877,167050910154,90,5,0,1
1,3,1,800,1,3,1,2924876,167050910080,90,5,0,1
5,3,1,800,1,3,2,2991057,170830579978,92,5,0,1
2,3,1,800,1,3,4,2991057,170830579978,92,5,0,1
1,3,1,800,1,3,1,2991056,170830579904,92,5,0,1
5,3,1,800,1,3,2,3057388,174619113552,94,5,0,1
2,3,1,800,1,3,4,3057388,174619113552,94,5,0,1
1,3,1,800,1,3,1,3057387,174619113478,94,5,0,1
5,3,1,800,1,3,2,3124726,178465207252,96,5,0,1
2,3,1,800,1,3,4,3124726,178465207252,96,5,0,1
1,3,1,800,1,3,1,3124725,178465207178,96,5,0,1
5,3,1,800,1,3,2,3189151,182144616918,98,5,0,1
2,3,1,800,1,3,4,3189151,182144616918,98,5,0,1
1,3,1,800,1,3,1,3189150,182144616844,98,5,0,1
5,3,1,800,1,3,2,3254317,185866215178,100,5,0,1
2,3,1,800,1,3,4,3254317,185866215178,100,5,0,1
1,3,1,800,1,3,1,3254316,185866215104,100,5,0,1
5,3,1,800,1,3,2,3346598,191136256748,102,5,0,1
2,3,1,800,1,3,4,3346598,191136256748,102,5,0,1
1,3,1,800,1,3,1,3346597,191136256674,102,5,0,1
5,3,1,800,1,3,2,3412890,194922583580,104,5,0,1
2,3,1,800,1,3,4,3412890,194922583580,104,5,0,1
1,3,1,800,1,3,1,3412889,194922583506,104,5,0,1
5,3,1,800,1,3,2,3479653,198735795202,106,5,0,1
2,3,1,800,1,3,4,3479653,198735795202,106,5,0,1
1,3,1,800,1,3,1,3479652,198735795128,106,5,0,1
5,3,1,800,1,3,2,3547140,202589047280,109,5,0,1
2,3,1,800,1,3,4,3547140,202589047280,109,5,0,1
1,3,1,800,1,3,1,3547139,202589047206,109,5,0,1
5,3,1,800,1,3,2,3595119,205334095110,111,5,0,1
