switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,101579,5796470618,2,5,0,1
3,2,3,800,3,2,2,101580,5796470692,2,5,0,1
6,2,3,800,3,2,2,101580,5796470692,2,5,0,1
4,2,3,800,3,2,2,210502,12013862616,4,5,0,1
2,2,3,800,3,2,1,210501,12013862542,4,5,0,1
3,2,3,800,3,2,2,210502,12013862616,4,5,0,1
6,2,3,800,3,2,2,210502,12013862616,4,5,0,1
4,2,3,800,3,2,2,319649,18244360270,6,5,0,1
2,2,3,800,3,2,1,319648,18244360196,6,5,0,1
3,2,3,800,3,2,2,319649,18244360270,6,5,0,1
6,2,3,800,3,2,2,319649,18244360270,6,5,0,1
4,2,3,800,3,2,2,423556,24175316364,8,5,0,1
2,2,3,800,3,2,1,423555,24175316290,8,5,0,1
3,2,3,800,3,2,2,423556,24175316364,8,5,0,1
6,2,3,800,3,2,2,423556,24175316364,8,5,0,1
4,2,3,800,3,2,2,534329,30499034974,10,5,0,1
2,2,3,800,3,2,1,534328,30499034900,10,5,0,1
3,2,3,800,3,2,2,534329,30499034974,10,5,0,1
6,2,3,800,3,2,2,534329,30499034974,10,5,0,1
4,2,3,800,3,2,2,643487,36730558626,12,5,0,1
2,2,3,800,3,2,1,643486,36730558552,12,5,0,1
3,2,3,800,3,2,2,643487,36730558626,12,5,0,1
6,2,3,800,3,2,2,643487,36730558626,12,5,0,1
4,2,3,800,3,2,2,751546,42899053288,14,5,0,1
2,2,3,800,3,2,1,751545,42899053214,14,5,0,1
3,2,3,800,3,2,2,751546,42899053288,14,5,0,1
6,2,3,800,3,2,2,751546,42899053288,14,5,0,1
4,2,3,800,3,2,2,861164,49156944740,16,5,0,1
2,2,3,800,3,2,1,861163,49156944666,16,5,0,1
3,2,3,800,3,2,2,861164,49156944740,16,5,0,1
6,2,3,800,3,2,2,861164,49156944740,16,5,0,1
4,2,3,800,3,2,2,972349,55504277646,18,5,0,1
2,2,3,800,3,2,1,972348,55504277572,18,5,0,1
3,2,3,800,3,2,2,972349,55504277646,18,5,0,1
6,2,3,800,3,2,2,972349,55504277646,18,5,0,1
4,2,3,800,3,2,2,1083691,61860360498,20,5,0,1
2,2,3,800,3,2,1,1083690,61860360424,20,5,0,1
3,2,3,800,3,2,2,1083691,61860360498,20,5,0,1
6,2,3,800,3,2,2,1083691,61860360498,20,5,0,1
4,2,3,800,3,2,2,1196782,68315723616,22,5,0,1
2,2,3,800,3,2,1,1196781,68315723542,22,5,0,1
3,2,3,800,3,2,2,1196782,68315723616,22,5,0,1
6,2,3,800,3,2,2,1196782,68315723616,22,5,0,1
4,2,3,800,3,2,2,1311212,74848357852,24,5,0,1
2,2,3,800,3,2,1,1311211,74848357778,24,5,0,1
3,2,3,800,3,2,2,1311212,74848357852,24,5,0,1
6,2,3,800,3,2,2,1311212,74848357852,24,5,0,1
4,2,3,800,3,2,2,1423861,81279070006,26,5,0,1
2,2,3,800,3,2,1,1423860,81279069932,26,5,0,1
3,2,3,800,3,2,2,1423861,81279070006,26,5,0,1
6,2,3,800,3,2,2,1423861,81279070006,26,5,0,1
4,2,3,800,3,2,2,1531494,87424025688,28,5,0,1
2,2,3,800,3,2,1,1531493,87424025614,28,5,0,1
3,2,3,800,3,2,2,1531494,87424025688,28,5,0,1
6,2,3,800,3,2,2,1531494,87424025688,28,5,0,1
4,2,3,800,3,2,2,1639860,93610585900,30,5,0,1
2,2,3,800,3,2,1,1639859,93610585826,30,5,0,1
3,2,3,800,3,2,2,1639860,93610585900,30,5,0,1
6,2,3,800,3,2,2,1639860,93610585900,30,5,0,1
4,2,3,800,3,2,2,1749818,99887644032,33,5,0,1
2,2,3,800,3,2,1,1749817,99887643958,33,5,0,1
3,2,3,800,3,2,2,1749818,99887644032,33,5,0,1
6,2,3,800,3,2,2,1749818,99887644032,33,5,0,1
4,2,3,800,3,2,2,1861747,106276688258,35,5,0,1
2,2,3,800,3,2,1,1861746,106276688184,35,5,0,1
3,2,3,800,3,2,2,1861747,106276688258,35,5,0,1
6,2,3,800,3,2,2,1861747,106276688258,35,5,0,1
4,2,3,800,3,2,2,1971384,112535097228,37,5,0,1
2,2,3,800,3,2,1,1971383,112535097154,37,5,0,1
3,2,3,800,3,2,2,1971384,112535097228,37,5,0,1
6,2,3,800,3,2,2,1971384,112535097228,37,5,0,1
4,2,3,800,3,2,2,2075629,118485770926,39,5,0,1
2,2,3,800,3,2,1,2075628,118485770852,39,5,0,1
3,2,3,800,3,2,2,2075629,118485770926,39,5,0,1
6,2,3,800,3,2,2,2075629,118485770926,39,5,0,1
4,2,3,800,3,2,2,2241516,127955771092,41,5,0,1
2,2,3,800,3,2,1,2241515,127955771018,41,5,0,1
3,2,3,800,3,2,2,2241516,127955771092,41,5,0,1
6,2,3,800,3,2,2,2241516,127955771092,41,5,0,1
4,2,3,800,3,2,2,2345822,133910294704,43,5,0,1
2,2,3,800,3,2,1,2345821,133910294630,43,5,0,1
3,2,3,800,3,2,2,2345822,133910294704,43,5,0,1
6,2,3,800,3,2,2,2345822,133910294704,43,5,0,1
4,2,3,800,3,2,2,2454254,140100268584,45,5,0,1
2,2,3,800,3,2,1,2454253,140100268510,45,5,0,1
3,2,3,800,3,2,2,2454254,140100268584,45,5,0,1
6,2,3,800,3,2,2,2454254,140100268584,45,5,0,1
4,2,3,800,3,2,2,2564396,146387731228,47,5,0,1
2,2,3,800,3,2,1,2564395,146387731154,47,5,0,1
3,2,3,800,3,2,2,2564396,146387731228,47,5,0,1
6,2,3,800,3,2,2,2564396,146387731228,47,5,0,1
4,2,3,800,3,2,2,2675791,152747076002,49,5,0,1
2,2,3,800,3,2,1,2675790,152747075928,49,5,0,1
3,2,3,800,3,2,2,2675791,152747076002,49,5,0,1
6,2,3,800,3,2,2,2675791,152747076002,49,5,0,1
4,2,3,800,3,2,2,2787627,159130637394,51,5,0,1
2,2,3,800,3,2,1,2787626,159130637320,51,5,0,1
3,2,3,800,3,2,2,2787627,159130637394,51,5,0,1
6,2,3,800,3,2,2,2787627,159130637394,51,5,0,1
4,2,3,800,3,2,2,2900836,165593634916,53,5,0,1
2,2,3,800,3,2,1,2900835,165593634842,53,5,0,1
3,2,3,800,3,2,2,2900836,165593634916,53,5,0,1
6,2,3,800,3,2,2,2900836,165593634916,53,5,0,1
4,2,3,800,3,2,2,3015286,172126904784,55,5,0,1
2,2,3,800,3,2,1,3015285,172126904710,55,5,0,1
3,2,3,800,3,2,2,3015286,172126904784,55,5,0,1
6,2,3,800,3,2,2,3015286,172126904784,55,5,0,1
4,2,3,800,3,2,2,3125315,178407768202,57,5,0,1
2,2,3,800,3,2,1,3125314,178407768128,57,5,0,1
3,2,3,800,3,2,2,3125315,178407768202,57,5,0,1
6,2,3,800,3,2,2,3125315,178407768202,57,5,0,1
4,2,3,800,3,2,2,3233747,184598213722,59,5,0,1
2,2,3,800,3,2,1,3233746,184598213648,59,5,0,1
3,2,3,800,3,2,2,3233747,184598213722,59,5,0,1
6,2,3,800,3,2,2,3233747,184598213722,59,5,0,1
4,2,3,800,3,2,2,3343795,190879742066,61,5,0,1
2,2,3,800,3,2,1,3343794,190879741992,61,5,0,1
3,2,3,800,3,2,2,3343795,190879742066,61,5,0,1
6,2,3,800,3,2,2,3343795,190879742066,61,5,0,1
4,2,3,800,3,2,2,3455042,197230311816,63,5,0,1
2,2,3,800,3,2,1,3455041,197230311742,63,5,0,1
3,2,3,800,3,2,2,3455042,197230311816,63,5,0,1
6,2,3,800,3,2,2,3455042,197230311816,63,5,0,1
4,2,3,800,3,2,2,3566775,203608932618,65,5,0,1
2,2,3,800,3,2,1,3566774,203608932544,65,5,0,1
3,2,3,800,3,2,2,3566775,203608932618,65,5,0,1
6,2,3,800,3,2,2,3566775,203608932618,65,5,0,1
4,2,3,800,3,2,2,3677434,209925997384,67,5,0,1
2,2,3,800,3,2,1,3677433,209925997310,67,5,0,1
3,2,3,800,3,2,2,3677434,209925997384,67,5,0,1
6,2,3,800,3,2,2,3677434,209925997384,67,5,0,1
4,2,3,800,3,2,2,3784205,216020947102,69,5,0,1
2,2,3,800,3,2,1,3784204,216020947028,69,5,0,1
3,2,3,800,3,2,2,3784205,216020947102,69,5,0,1
6,2,3,800,3,2,2,3784205,216020947102,69,5,0,1
4,2,3,800,3,2,2,3897878,222509780368,71,5,0,1
2,2,3,800,3,2,1,3897877,222509780294,71,5,0,1
3,2,3,800,3,2,2,3897878,222509780368,71,5,0,1
6,2,3,800,3,2,2,3897878,222509780368,71,5,0,1
4,2,3,800,3,2,2,4002703,228495521946,73,5,0,1
2,2,3,800,3,2,1,4002702,228495521872,73,5,0,1
3,2,3,800,3,2,2,4002703,228495521946,73,5,0,1
6,2,3,800,3,2,2,4002703,228495521946,73,5,0,1
4,2,3,800,3,2,2,4107576,234481916124,75,5,0,1
2,2,3,800,3,2,1,4107575,234481916050,75,5,0,1
3,2,3,800,3,2,2,4107576,234481916124,75,5,0,1
6,2,3,800,3,2,2,4107576,234481916124,75,5,0,1
4,2,3,800,3,2,2,4216101,240677325734,77,5,0,1
2,2,3,800,3,2,1,4216100,240677325660,77,5,0,1
3,2,3,800,3,2,2,4216101,240677325734,77,5,0,1
6,2,3,800,3,2,2,4216101,240677325734,77,5,0,1
4,2,3,800,3,2,2,4324917,246888573094,79,5,0,1
2,2,3,800,3,2,1,4324916,246888573020,79,5,0,1
3,2,3,800,3,2,2,4324917,246888573094,79,5,0,1
6,2,3,800,3,2,2,4324917,246888573094,79,5,0,1
4,2,3,800,3,2,2,4434161,253125095134,81,5,0,1
2,2,3,800,3,2,1,4434160,253125095060,81,5,0,1
3,2,3,800,3,2,2,4434161,253125095134,81,5,0,1
6,2,3,800,3,2,2,4434161,253125095134,81,5,0,1
4,2,3,800,3,2,2,4547654,259603512296,83,5,0,1
2,2,3,800,3,2,1,4547653,259603512222,83,5,0,1
3,2,3,800,3,2,2,4547654,259603512296,83,5,0,1
6,2,3,800,3,2,2,4547654,259603512296,83,5,0,1
4,2,3,800,3,2,2,4661974,266129613704,85,5,0,1
2,2,3,800,3,2,1,4661973,266129613630,85,5,0,1
3,2,3,800,3,2,2,4661974,266129613704,85,5,0,1
6,2,3,800,3,2,2,4661974,266129613704,85,5,0,1
4,2,3,800,3,2,2,4773196,272479066932,87,5,0,1
2,2,3,800,3,2,1,4773195,272479066858,87,5,0,1
3,2,3,800,3,2,2,4773196,272479066932,87,5,0,1
6,2,3,800,3,2,2,4773196,272479066932,87,5,0,1
4,2,3,800,3,2,2,4879231,278531846066,89,5,0,1
2,2,3,800,3,2,1,4879230,278531845992,89,5,0,1
3,2,3,800,3,2,2,4879231,278531846066,89,5,0,1
