switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,30470,1735354864,1,5,0,1
3,2,3,800,3,2,2,30471,1735354938,1,5,0,1
6,2,3,800,3,2,2,30471,1735354938,1,5,0,1
4,2,3,800,3,2,2,142930,8155006000,3,5,0,1
2,2,3,800,3,2,1,142929,8155005926,3,5,0,1
3,2,3,800,3,2,2,142930,8155006000,3,5,0,1
6,2,3,800,3,2,2,142930,8155006000,3,5,0,1
4,2,3,800,3,2,2,188387,10749851826,5,5,0,1
2,2,3,800,3,2,1,188386,10749851752,5,5,0,1
3,2,3,800,3,2,2,188387,10749851826,5,5,0,1
6,2,3,800,3,2,2,188387,10749851826,5,5,0,1
4,2,3,800,3,2,2,188387,10749851826,7,5,0,1
2,2,3,800,3,2,1,188386,10749851752,7,5,0,1
3,2,3,800,3,2,2,188387,10749851826,7,5,0,1
6,2,3,800,3,2,2,188387,10749851826,7,5,0,1
