switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,2,1,800,1,2,1,52375,2988978014,1,5,0,1
6,2,1,800,1,2,3,52376,2988978088,1,5,0,1
5,2,1,800,1,2,2,169141,9654374274,3,5,0,1
1,2,1,800,1,2,1,169140,9654374200,3,5,0,1
6,2,1,800,1,2,3,169141,9654374274,3,5,0,1
5,2,1,800,1,2,2,188336,10749848448,5,5,0,1
1,2,1,800,1,2,1,188335,10749848374,5,5,0,1
6,2,1,800,1,2,3,188336,10749848448,5,5,0,1
5,2,1,800,1,2,2,188336,10749848448,7,5,0,1
1,2,1,800,1,2,1,188335,10749848374,7,5,0,1
6,2,1,800,1,2,3,188336,10749848448,7,5,0,1
