switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,2,1,800,1,2,1,55799,3176275462,1,5,0,1
6,2,1,800,1,2,3,55800,3176275536,1,5,0,1
5,2,1,800,1,2,2,168391,9603603326,3,5,0,1
1,2,1,800,1,2,1,168390,9603603252,3,5,0,1
6,2,1,800,1,2,3,168391,9603603326,3,5,0,1
5,2,1,800,1,2,2,169639,9674872622,5,5,0,1
1,2,1,800,1,2,1,169638,9674872548,5,5,0,1
6,2,1,800,1,2,3,169639,9674872622,5,5,0,1
5,2,1,800,1,2,2,169639,9674872622,7,5,0,1
1,2,1,800,1,2,1,169638,9674872548,7,5,0,1
6,2,1,800,1,2,3,169639,9674872622,7,5,0,1
