switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,1,3,800,3,1,1,63042,3600592396,2,5,0,1
1,1,3,800,3,1,2,63043,3600592470,2,5,0,1
2,1,3,800,3,1,1,177936,10159687600,4,5,0,1
1,1,3,800,3,1,2,177937,10159687674,4,5,0,1
2,1,3,800,3,1,1,294322,16803704484,6,5,0,1
1,1,3,800,3,1,2,294323,16803704558,6,5,0,1
2,1,3,800,3,1,1,403440,23033046488,8,5,0,1
1,1,3,800,3,1,2,403441,23033046562,8,5,0,1
2,1,3,800,3,1,1,518197,29584374578,10,5,0,1
1,1,3,800,3,1,2,518198,29584374652,10,5,0,1
2,1,3,800,3,1,1,636616,36344728360,12,5,0,1
1,1,3,800,3,1,2,636617,36344728434,12,5,0,1
2,1,3,800,3,1,1,720305,41130542602,14,5,0,1
1,1,3,800,3,1,2,720306,41130542676,14,5,0,1
2,1,3,800,3,1,1,804319,45929728358,16,5,0,1
1,1,3,800,3,1,2,804320,45929728432,16,5,0,1
2,1,3,800,3,1,1,922498,52676375284,18,5,0,1
1,1,3,800,3,1,2,922499,52676375358,18,5,0,1
2,1,3,800,3,1,1,1039992,59384008200,20,5,0,1
1,1,3,800,3,1,2,1039993,59384008274,20,5,0,1
2,1,3,800,3,1,1,1159717,66218418914,22,5,0,1
1,1,3,800,3,1,2,1159718,66218418988,22,5,0,1
2,1,3,800,3,1,1,1240913,70856383994,24,5,0,1
1,1,3,800,3,1,2,1240914,70856384068,24,5,0,1
2,1,3,800,3,1,1,1354616,77347845600,26,5,0,1
1,1,3,800,3,1,2,1354617,77347845674,26,5,0,1
2,1,3,800,3,1,1,1467703,83803770366,28,5,0,1
1,1,3,800,3,1,2,1467704,83803770440,28,5,0,1
2,1,3,800,3,1,1,1576735,90028725862,30,5,0,1
1,1,3,800,3,1,2,1576736,90028725936,30,5,0,1
2,1,3,800,3,1,1,1691905,96603673162,32,5,0,1
1,1,3,800,3,1,2,1691906,96603673236,32,5,0,1
2,1,3,800,3,1,1,1806896,103168219560,34,5,0,1
1,1,3,800,3,1,2,1806897,103168219634,34,5,0,1
2,1,3,800,3,1,1,1924971,109908278550,36,5,0,1
1,1,3,800,3,1,2,1924972,109908278624,36,5,0,1
2,1,3,800,3,1,1,2036039,116248929046,38,5,0,1
1,1,3,800,3,1,2,2036040,116248929120,38,5,0,1
2,1,3,800,3,1,1,2151956,122866146744,40,5,0,1
1,1,3,800,3,1,2,2151957,122866146818,40,5,0,1
2,1,3,800,3,1,1,2270457,129631909474,42,5,0,1
1,1,3,800,3,1,2,2270458,129631909548,42,5,0,1
2,1,3,800,3,1,1,2387284,136301175680,44,5,0,1
1,1,3,800,3,1,2,2387285,136301175754,44,5,0,1
2,1,3,800,3,1,1,2496798,142553077364,46,5,0,1
1,1,3,800,3,1,2,2496799,142553077438,46,5,0,1
2,1,3,800,3,1,1,2612285,149145516250,48,5,0,1
1,1,3,800,3,1,2,2612286,149145516324,48,5,0,1
2,1,3,800,3,1,1,2726339,155656311550,50,5,0,1
1,1,3,800,3,1,2,2726340,155656311624,50,5,0,1
2,1,3,800,3,1,1,2841626,162238329916,52,5,0,1
1,1,3,800,3,1,2,2841627,162238329990,52,5,0,1
2,1,3,800,3,1,1,2955348,168730485824,54,5,0,1
1,1,3,800,3,1,2,2955349,168730485898,54,5,0,1
2,1,3,800,3,1,1,3070339,175295006478,56,5,0,1
1,1,3,800,3,1,2,3070340,175295006552,56,5,0,1
2,1,3,800,3,1,1,3187023,181956035854,58,5,0,1
1,1,3,800,3,1,2,3187024,181956035928,58,5,0,1
2,1,3,800,3,1,1,3300103,188411375166,60,5,0,1
1,1,3,800,3,1,2,3300104,188411375240,60,5,0,1
2,1,3,800,3,1,1,3415779,195014830782,62,5,0,1
1,1,3,800,3,1,2,3415780,195014830856,62,5,0,1
2,1,3,800,3,1,1,3531088,201597461568,64,5,0,1
1,1,3,800,3,1,2,3531089,201597461642,64,5,0,1
2,1,3,800,3,1,1,3647141,208222839874,66,5,0,1
1,1,3,800,3,1,2,3647142,208222839948,66,5,0,1
2,1,3,800,3,1,1,3755014,214380875236,68,5,0,1
1,1,3,800,3,1,2,3755015,214380875310,68,5,0,1
2,1,3,800,3,1,1,3765809,214996908218,70,5,0,1
1,1,3,800,3,1,2,3765810,214996908292,70,5,0,1
2,1,3,800,3,1,1,3765809,214996908218,72,5,0,1
1,1,3,800,3,1,2,3765810,214996908292,72,5,0,1
