switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
4,2,3,800,3,2,2,105676,6029581108,2,5,0,1
2,2,3,800,3,2,1,105675,6029581034,2,5,0,1
3,2,3,800,3,2,2,105676,6029581108,2,5,0,1
6,2,3,800,3,2,2,105676,6029581108,2,5,0,1
4,2,3,800,3,2,2,215766,12314414792,4,5,0,1
2,2,3,800,3,2,1,215765,12314414718,4,5,0,1
3,2,3,800,3,2,2,215766,12314414792,4,5,0,1
6,2,3,800,3,2,2,215766,12314414792,4,5,0,1
4,2,3,800,3,2,2,325836,18598069260,6,5,0,1
2,2,3,800,3,2,1,325835,18598069186,6,5,0,1
3,2,3,800,3,2,2,325836,18598069260,6,5,0,1
6,2,3,800,3,2,2,325836,18598069260,6,5,0,1
4,2,3,800,3,2,2,432628,24694206044,8,5,0,1
2,2,3,800,3,2,1,432627,24694205970,8,5,0,1
3,2,3,800,3,2,2,432628,24694206044,8,5,0,1
6,2,3,800,3,2,2,432628,24694206044,8,5,0,1
4,2,3,800,3,2,2,544916,31104510060,10,5,0,1
2,2,3,800,3,2,1,544915,31104509986,10,5,0,1
3,2,3,800,3,2,2,544916,31104510060,10,5,0,1
6,2,3,800,3,2,2,544916,31104510060,10,5,0,1
4,2,3,800,3,2,2,652875,37268083522,12,5,0,1
2,2,3,800,3,2,1,652874,37268083448,12,5,0,1
3,2,3,800,3,2,2,652875,37268083522,12,5,0,1
6,2,3,800,3,2,2,652875,37268083522,12,5,0,1
4,2,3,800,3,2,2,758384,43291827796,14,5,0,1
2,2,3,800,3,2,1,758383,43291827722,14,5,0,1
3,2,3,800,3,2,2,758384,43291827796,14,5,0,1
6,2,3,800,3,2,2,758384,43291827796,14,5,0,1
4,2,3,800,3,2,2,867478,49520080536,16,5,0,1
2,2,3,800,3,2,1,867477,49520080462,16,5,0,1
3,2,3,800,3,2,2,867478,49520080536,16,5,0,1
6,2,3,800,3,2,2,867478,49520080536,16,5,0,1
4,2,3,800,3,2,2,977310,55790048184,18,5,0,1
2,2,3,800,3,2,1,977309,55790048110,18,5,0,1
3,2,3,800,3,2,2,977310,55790048184,18,5,0,1
6,2,3,800,3,2,2,977310,55790048184,18,5,0,1
4,2,3,800,3,2,2,1085923,61990859354,20,5,0,1
2,2,3,800,3,2,1,1085922,61990859280,20,5,0,1
3,2,3,800,3,2,2,1085923,61990859354,20,5,0,1
6,2,3,800,3,2,2,1085923,61990859354,20,5,0,1
4,2,3,800,3,2,2,1194064,68165438988,22,5,0,1
2,2,3,800,3,2,1,1194063,68165438914,22,5,0,1
3,2,3,800,3,2,2,1194064,68165438988,22,5,0,1
6,2,3,800,3,2,2,1194064,68165438988,22,5,0,1
4,2,3,800,3,2,2,1303682,74423862088,24,5,0,1
2,2,3,800,3,2,1,1303681,74423862014,24,5,0,1
3,2,3,800,3,2,2,1303682,74423862088,24,5,0,1
6,2,3,800,3,2,2,1303682,74423862088,24,5,0,1
4,2,3,800,3,2,2,1413035,80666370106,26,5,0,1
2,2,3,800,3,2,1,1413034,80666370032,26,5,0,1
3,2,3,800,3,2,2,1413035,80666370106,26,5,0,1
6,2,3,800,3,2,2,1413035,80666370106,26,5,0,1
4,2,3,800,3,2,2,1518137,86666427934,28,5,0,1
2,2,3,800,3,2,1,1518136,86666427860,28,5,0,1
3,2,3,800,3,2,2,1518137,86666427934,28,5,0,1
6,2,3,800,3,2,2,1518137,86666427934,28,5,0,1
4,2,3,800,3,2,2,1623365,92673146814,30,5,0,1
2,2,3,800,3,2,1,1623364,92673146740,30,5,0,1
3,2,3,800,3,2,2,1623365,92673146814,30,5,0,1
6,2,3,800,3,2,2,1623365,92673146814,30,5,0,1
4,2,3,800,3,2,2,1731843,98865766514,33,5,0,1
2,2,3,800,3,2,1,1731842,98865766440,33,5,0,1
3,2,3,800,3,2,2,1731843,98865766514,33,5,0,1
6,2,3,800,3,2,2,1731843,98865766514,33,5,0,1
4,2,3,800,3,2,2,1837309,104888379230,35,5,0,1
2,2,3,800,3,2,1,1837308,104888379156,35,5,0,1
3,2,3,800,3,2,2,1837309,104888379230,35,5,0,1
6,2,3,800,3,2,2,1837309,104888379230,35,5,0,1
4,2,3,800,3,2,2,1944044,110980683748,37,5,0,1
2,2,3,800,3,2,1,1944043,110980683674,37,5,0,1
3,2,3,800,3,2,2,1944044,110980683748,37,5,0,1
6,2,3,800,3,2,2,1944044,110980683748,37,5,0,1
4,2,3,800,3,2,2,2046724,116842469436,39,5,0,1
2,2,3,800,3,2,1,2046723,116842469362,39,5,0,1
3,2,3,800,3,2,2,2046724,116842469436,39,5,0,1
6,2,3,800,3,2,2,2046724,116842469436,39,5,0,1
4,2,3,800,3,2,2,2158322,123213417880,41,5,0,1
2,2,3,800,3,2,1,2158321,123213417806,41,5,0,1
3,2,3,800,3,2,2,2158322,123213417880,41,5,0,1
6,2,3,800,3,2,2,2158322,123213417880,41,5,0,1
4,2,3,800,3,2,2,2315856,132206699420,43,5,0,1
2,2,3,800,3,2,1,2315855,132206699346,43,5,0,1
3,2,3,800,3,2,2,2315856,132206699420,43,5,0,1
6,2,3,800,3,2,2,2315856,132206699420,43,5,0,1
4,2,3,800,3,2,2,2421025,138210062454,45,5,0,1
2,2,3,800,3,2,1,2421024,138210062380,45,5,0,1
3,2,3,800,3,2,2,2421025,138210062454,45,5,0,1
6,2,3,800,3,2,2,2421025,138210062454,45,5,0,1
4,2,3,800,3,2,2,2529086,144378577352,47,5,0,1
2,2,3,800,3,2,1,2529085,144378577278,47,5,0,1
3,2,3,800,3,2,2,2529086,144378577352,47,5,0,1
6,2,3,800,3,2,2,2529086,144378577352,47,5,0,1
4,2,3,800,3,2,2,2638749,150638655294,49,5,0,1
2,2,3,800,3,2,1,2638748,150638655220,49,5,0,1
3,2,3,800,3,2,2,2638749,150638655294,49,5,0,1
6,2,3,800,3,2,2,2638749,150638655294,49,5,0,1
4,2,3,800,3,2,2,2747750,156860878512,51,5,0,1
2,2,3,800,3,2,1,2747749,156860878438,51,5,0,1
3,2,3,800,3,2,2,2747750,156860878512,51,5,0,1
6,2,3,800,3,2,2,2747750,156860878512,51,5,0,1
4,2,3,800,3,2,2,2848485,162612028278,53,5,0,1
2,2,3,800,3,2,1,2848484,162612028204,53,5,0,1
3,2,3,800,3,2,2,2848485,162612028278,53,5,0,1
6,2,3,800,3,2,2,2848485,162612028278,53,5,0,1
4,2,3,800,3,2,2,2958174,168873712072,55,5,0,1
2,2,3,800,3,2,1,2958173,168873711998,55,5,0,1
3,2,3,800,3,2,2,2958174,168873712072,55,5,0,1
6,2,3,800,3,2,2,2958174,168873712072,55,5,0,1
4,2,3,800,3,2,2,3063846,174906108600,57,5,0,1
2,2,3,800,3,2,1,3063845,174906108526,57,5,0,1
3,2,3,800,3,2,2,3063846,174906108600,57,5,0,1
6,2,3,800,3,2,2,3063846,174906108600,57,5,0,1
4,2,3,800,3,2,2,3165888,180731240412,59,5,0,1
2,2,3,800,3,2,1,3165887,180731240338,59,5,0,1
3,2,3,800,3,2,2,3165888,180731240412,59,5,0,1
