switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,3,1,800,1,3,1,12612,718714840,1,5,0,1
2,3,1,800,1,3,2,81474,4652012748,3,5,0,1
1,3,1,800,1,3,1,81473,4652012674,3,5,0,1
2,3,1,800,1,3,2,149837,8556358034,5,5,0,1
1,3,1,800,1,3,1,149836,8556357960,5,5,0,1
2,3,1,800,1,3,2,213022,12166124900,7,5,0,1
1,3,1,800,1,3,1,213021,12166124826,7,5,0,1
2,3,1,800,1,3,2,281172,16058867152,9,5,0,1
1,3,1,800,1,3,1,281171,16058867078,9,5,0,1
2,3,1,800,1,3,2,348746,19918160756,11,5,0,1
1,3,1,800,1,3,1,348745,19918160682,11,5,0,1
2,3,1,800,1,3,2,416147,23768652726,13,5,0,1
1,3,1,800,1,3,1,416146,23768652652,13,5,0,1
2,3,1,800,1,3,2,511884,29237261224,15,5,0,1
1,3,1,800,1,3,1,511883,29237261150,15,5,0,1
2,3,1,800,1,3,2,579436,33095947232,17,5,0,1
1,3,1,800,1,3,1,579435,33095947158,17,5,0,1
2,3,1,800,1,3,2,648260,37026040240,19,5,0,1
1,3,1,800,1,3,1,648259,37026040166,19,5,0,1
2,3,1,800,1,3,2,713664,40762639712,21,5,0,1
1,3,1,800,1,3,1,713663,40762639638,21,5,0,1
2,3,1,800,1,3,2,777555,44413535918,23,5,0,1
1,3,1,800,1,3,1,777554,44413535844,23,5,0,1
2,3,1,800,1,3,2,843297,48169152922,25,5,0,1
1,3,1,800,1,3,1,843296,48169152848,25,5,0,1
2,3,1,800,1,3,2,905215,51707713390,27,5,0,1
1,3,1,800,1,3,1,905214,51707713316,27,5,0,1
2,3,1,800,1,3,2,974180,55646543888,29,5,0,1
1,3,1,800,1,3,1,974179,55646543814,29,5,0,1
2,3,1,800,1,3,2,1043079,59581542422,31,5,0,1
1,3,1,800,1,3,1,1043078,59581542348,31,5,0,1
2,3,1,800,1,3,2,1112688,63556555512,33,5,0,1
1,3,1,800,1,3,1,1112687,63556555438,33,5,0,1
2,3,1,800,1,3,2,1178971,67342352686,35,5,0,1
1,3,1,800,1,3,1,1178970,67342352612,35,5,0,1
2,3,1,800,1,3,2,1250253,71414458074,37,5,0,1
1,3,1,800,1,3,1,1250252,71414458000,37,5,0,1
2,3,1,800,1,3,2,1319286,75357055868,39,5,0,1
1,3,1,800,1,3,1,1319285,75357055794,39,5,0,1
2,3,1,800,1,3,2,1385962,79166083724,41,5,0,1
1,3,1,800,1,3,1,1385961,79166083650,41,5,0,1
2,3,1,800,1,3,2,1453627,83030820198,43,5,0,1
1,3,1,800,1,3,1,1453626,83030820124,43,5,0,1
2,3,1,800,1,3,2,1516275,86609230334,45,5,0,1
1,3,1,800,1,3,1,1516274,86609230260,45,5,0,1
2,3,1,800,1,3,2,1584569,90509665410,47,5,0,1
1,3,1,800,1,3,1,1584568,90509665336,47,5,0,1
2,3,1,800,1,3,2,1653621,94454061202,49,5,0,1
1,3,1,800,1,3,1,1653620,94454061128,49,5,0,1
2,3,1,800,1,3,2,1724228,98486582544,51,5,0,1
1,3,1,800,1,3,1,1724227,98486582470,51,5,0,1
2,3,1,800,1,3,2,1795560,102559814648,53,5,0,1
1,3,1,800,1,3,1,1795559,102559814574,53,5,0,1
2,3,1,800,1,3,2,1866764,106625941256,55,5,0,1
