switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,1,2,800,2,1,3,74329,4243409490,2,5,0,1
6,1,2,800,2,1,1,74328,4243409416,2,5,0,1
5,1,2,800,2,1,5,173541,9917993490,4,5,0,1
1,1,2,800,2,1,3,173541,9917993490,4,5,0,1
6,1,2,800,2,1,1,173540,9917993416,4,5,0,1
5,1,2,800,2,1,5,273887,15537693926,6,5,0,1
1,1,2,800,2,1,3,273887,15537693926,6,5,0,1
6,1,2,800,2,1,1,273886,15537693852,6,5,0,1
5,1,2,800,2,1,5,384860,21872901224,8,5,0,1
1,1,2,800,2,1,3,384860,21872901224,8,5,0,1
6,1,2,800,2,1,1,384859,21872901150,8,5,0,1
5,1,2,800,2,1,5,490222,27888357092,10,5,0,1
1,1,2,800,2,1,3,490222,27888357092,10,5,0,1
6,1,2,800,2,1,1,490221,27888357018,10,5,0,1
5,1,2,800,2,1,5,599907,34150136822,12,5,0,1
1,1,2,800,2,1,3,599907,34150136822,12,5,0,1
6,1,2,800,2,1,1,599906,34150136748,12,5,0,1
5,1,2,800,2,1,5,714557,40695391234,14,5,0,1
1,1,2,800,2,1,3,714557,40695391234,14,5,0,1
6,1,2,800,2,1,1,714556,40695391160,14,5,0,1
5,1,2,800,2,1,5,830544,47316465552,16,5,0,1
1,1,2,800,2,1,3,830544,47316465552,16,5,0,1
6,1,2,800,2,1,1,830543,47316465478,16,5,0,1
5,1,2,800,2,1,5,943497,53764638842,18,5,0,1
1,1,2,800,2,1,3,943497,53764638842,18,5,0,1
6,1,2,800,2,1,1,943496,53764638768,18,5,0,1
5,1,2,800,2,1,5,1055222,60142665348,20,5,0,1
1,1,2,800,2,1,3,1055222,60142665348,20,5,0,1
6,1,2,800,2,1,1,1055221,60142665274,20,5,0,1
5,1,2,800,2,1,5,1166086,66471356780,22,5,0,1
1,1,2,800,2,1,3,1166086,66471356780,22,5,0,1
6,1,2,800,2,1,1,1166085,66471356706,22,5,0,1
5,1,2,800,2,1,5,1280087,72980412030,24,5,0,1
1,1,2,800,2,1,3,1280087,72980412030,24,5,0,1
6,1,2,800,2,1,1,1280086,72980411956,24,5,0,1
5,1,2,800,2,1,5,1391632,79348012952,26,5,0,1
1,1,2,800,2,1,3,1391632,79348012952,26,5,0,1
6,1,2,800,2,1,1,1391631,79348012878,26,5,0,1
5,1,2,800,2,1,5,1505670,85858246820,28,5,0,1
1,1,2,800,2,1,3,1505670,85858246820,28,5,0,1
6,1,2,800,2,1,1,1505669,85858246746,28,5,0,1
5,1,2,800,2,1,5,1621704,92482475592,30,5,0,1
1,1,2,800,2,1,3,1621704,92482475592,30,5,0,1
6,1,2,800,2,1,1,1621703,92482475518,30,5,0,1
5,1,2,800,2,1,5,1735635,98986703646,32,5,0,1
1,1,2,800,2,1,3,1735635,98986703646,32,5,0,1
6,1,2,800,2,1,1,1735634,98986703572,32,5,0,1
5,1,2,800,2,1,5,1845722,105271422660,34,5,0,1
1,1,2,800,2,1,3,1845722,105271422660,34,5,0,1
6,1,2,800,2,1,1,1845721,105271422586,34,5,0,1
5,1,2,800,2,1,5,1955787,111554575534,36,5,0,1
1,1,2,800,2,1,3,1955787,111554575534,36,5,0,1
6,1,2,800,2,1,1,1955786,111554575460,36,5,0,1
5,1,2,800,2,1,5,2067909,117955601922,38,5,0,1
1,1,2,800,2,1,3,2067909,117955601922,38,5,0,1
