switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,2,1,800,1,2,1,61172,3489539120,2,5,0,1
6,2,1,800,1,2,3,61173,3489539194,2,5,0,1
5,2,1,800,1,2,2,174633,9966254490,4,5,0,1
1,2,1,800,1,2,1,174632,9966254416,4,5,0,1
6,2,1,800,1,2,3,174633,9966254490,4,5,0,1
5,2,1,800,1,2,2,290088,16557156152,6,5,0,1
1,2,1,800,1,2,1,290087,16557156078,6,5,0,1
6,2,1,800,1,2,3,290088,16557156152,6,5,0,1
5,2,1,800,1,2,2,402943,22999366894,8,5,0,1
1,2,1,800,1,2,1,402942,22999366820,8,5,0,1
6,2,1,800,1,2,3,402943,22999366894,8,5,0,1
5,2,1,800,1,2,2,515450,29421729740,10,5,0,1
1,2,1,800,1,2,1,515449,29421729666,10,5,0,1
6,2,1,800,1,2,3,515450,29421729740,10,5,0,1
5,2,1,800,1,2,2,625614,35710439956,12,5,0,1
1,2,1,800,1,2,1,625613,35710439882,12,5,0,1
6,2,1,800,1,2,3,625614,35710439956,12,5,0,1
5,2,1,800,1,2,2,735237,41968795554,14,5,0,1
1,2,1,800,1,2,1,735236,41968795480,14,5,0,1
6,2,1,800,1,2,3,735237,41968795554,14,5,0,1
5,2,1,800,1,2,2,845791,48279934222,16,5,0,1
1,2,1,800,1,2,1,845790,48279934148,16,5,0,1
6,2,1,800,1,2,3,845791,48279934222,16,5,0,1
5,2,1,800,1,2,2,952292,54359549720,18,5,0,1
1,2,1,800,1,2,1,952291,54359549646,18,5,0,1
6,2,1,800,1,2,3,952292,54359549720,18,5,0,1
5,2,1,800,1,2,2,1068493,60992655842,20,5,0,1
1,2,1,800,1,2,1,1068492,60992655768,20,5,0,1
6,2,1,800,1,2,3,1068493,60992655842,20,5,0,1
5,2,1,800,1,2,2,1183574,67561569332,22,5,0,1
1,2,1,800,1,2,1,1183573,67561569258,22,5,0,1
6,2,1,800,1,2,3,1183574,67561569332,22,5,0,1
5,2,1,800,1,2,2,1296566,74012015660,24,5,0,1
1,2,1,800,1,2,1,1296565,74012015586,24,5,0,1
