switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
5,2,1,800,1,2,2,73197,4171790778,2,5,0,1
1,2,1,800,1,2,1,73196,4171790704,2,5,0,1
6,2,1,800,1,2,3,73197,4171790778,2,5,0,1
5,2,1,800,1,2,2,167161,9537341986,4,5,0,1
1,2,1,800,1,2,1,167160,9537341912,4,5,0,1
6,2,1,800,1,2,3,167161,9537341986,4,5,0,1
5,2,1,800,1,2,2,265959,15178698182,6,5,0,1
1,2,1,800,1,2,1,265958,15178698108,6,5,0,1
6,2,1,800,1,2,3,265959,15178698182,6,5,0,1
5,2,1,800,1,2,2,360408,20571579744,8,5,0,1
1,2,1,800,1,2,1,360407,20571579670,8,5,0,1
6,2,1,800,1,2,3,360408,20571579744,8,5,0,1
5,2,1,800,1,2,2,460383,26279287134,10,5,0,1
1,2,1,800,1,2,1,460382,26279287060,10,5,0,1
6,2,1,800,1,2,3,460383,26279287134,10,5,0,1
5,2,1,800,1,2,2,561978,32079747148,12,5,0,1
1,2,1,800,1,2,1,561977,32079747074,12,5,0,1
6,2,1,800,1,2,3,561978,32079747148,12,5,0,1
5,2,1,800,1,2,2,659069,37623463770,14,5,0,1
1,2,1,800,1,2,1,659068,37623463696,14,5,0,1
6,2,1,800,1,2,3,659069,37623463770,14,5,0,1
5,2,1,800,1,2,2,762972,43555048256,16,5,0,1
1,2,1,800,1,2,1,762971,43555048182,16,5,0,1
6,2,1,800,1,2,3,762972,43555048256,16,5,0,1
5,2,1,800,1,2,2,860142,49103203724,18,5,0,1
1,2,1,800,1,2,1,860141,49103203650,18,5,0,1
6,2,1,800,1,2,3,860142,49103203724,18,5,0,1
5,2,1,800,1,2,2,953218,54419268356,20,5,0,1
1,2,1,800,1,2,1,953217,54419268282,20,5,0,1
6,2,1,800,1,2,3,953218,54419268356,20,5,0,1
5,2,1,800,1,2,2,1053347,60135259782,22,5,0,1
1,2,1,800,1,2,1,1053346,60135259708,22,5,0,1
6,2,1,800,1,2,3,1053347,60135259782,22,5,0,1
5,2,1,800,1,2,2,1198134,68401795444,24,5,0,1
1,2,1,800,1,2,1,1147316,65500702312,24,5,0,1
6,2,1,800,1,2,3,1198134,68401795444,24,5,0,1
5,2,1,800,1,2,2,1298819,74150063198,26,5,0,1
1,2,1,800,1,2,1,1298818,74150063124,26,5,0,1
6,2,1,800,1,2,3,1298819,74150063198,26,5,0,1
5,2,1,800,1,2,2,1392045,79473350306,28,5,0,1
1,2,1,800,1,2,1,1392044,79473350232,28,5,0,1
6,2,1,800,1,2,3,1392045,79473350306,28,5,0,1
5,2,1,800,1,2,2,1491373,85144331450,30,5,0,1
1,2,1,800,1,2,1,1491372,85144331376,30,5,0,1
6,2,1,800,1,2,3,1491373,85144331450,30,5,0,1
5,2,1,800,1,2,2,1588664,90699615992,32,5,0,1
1,2,1,800,1,2,1,1588663,90699615918,32,5,0,1
6,2,1,800,1,2,3,1588664,90699615992,32,5,0,1
5,2,1,800,1,2,2,1680491,95943302534,34,5,0,1
1,2,1,800,1,2,1,1680490,95943302460,34,5,0,1
6,2,1,800,1,2,3,1680491,95943302534,34,5,0,1
5,2,1,800,1,2,2,1780364,101644972464,36,5,0,1
1,2,1,800,1,2,1,1780363,101644972390,36,5,0,1
6,2,1,800,1,2,3,1780364,101644972464,36,5,0,1
5,2,1,800,1,2,2,1876814,107152017748,38,5,0,1
1,2,1,800,1,2,1,1876813,107152017674,38,5,0,1
6,2,1,800,1,2,3,1876814,107152017748,38,5,0,1
5,2,1,800,1,2,2,1977927,112925025494,40,5,0,1
1,2,1,800,1,2,1,1977926,112925025420,40,5,0,1
6,2,1,800,1,2,3,1977927,112925025494,40,5,0,1
5,2,1,800,1,2,2,2076172,118535070888,42,5,0,1
1,2,1,800,1,2,1,2076171,118535070814,42,5,0,1
6,2,1,800,1,2,3,2076172,118535070888,42,5,0,1
5,2,1,800,1,2,2,2178634,124384441292,44,5,0,1
1,2,1,800,1,2,1,2178633,124384441218,44,5,0,1
6,2,1,800,1,2,3,2178634,124384441292,44,5,0,1
5,2,1,800,1,2,2,2278659,130095426814,46,5,0,1
1,2,1,800,1,2,1,2278658,130095426740,46,5,0,1
6,2,1,800,1,2,3,2278659,130095426814,46,5,0,1
5,2,1,800,1,2,2,2370475,135338574518,48,5,0,1
1,2,1,800,1,2,1,2370474,135338574444,48,5,0,1
6,2,1,800,1,2,3,2370475,135338574518,48,5,0,1
5,2,1,800,1,2,2,2469487,140991500782,51,5,0,1
