switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
6,2,3,800,3,2,3,5850209,318137852618,140,5,0,1
5,2,3,800,3,2,2,5934307,322940510934,142,5,0,1
2,2,3,800,3,2,1,5934306,322940510860,142,5,0,1
1,2,3,800,3,2,2,5934307,322940510934,142,5,0,1
6,2,3,800,3,2,3,5934307,322940510934,142,5,0,1
5,2,3,800,3,2,2,6030111,328410846382,144,5,0,1
2,2,3,800,3,2,1,6030110,328410846308,144,5,0,1
1,2,3,800,3,2,2,6030111,328410846382,144,5,0,1
6,2,3,800,3,2,3,6030111,328410846382,144,5,0,1
5,2,3,800,3,2,2,6122471,333685498518,146,5,0,1
2,2,3,800,3,2,1,6122470,333685498444,146,5,0,1
1,2,3,800,3,2,2,6122471,333685498518,146,5,0,1
6,2,3,800,3,2,3,6122471,333685498518,146,5,0,1
5,2,3,800,3,2,2,6219279,339212278110,148,5,0,1
2,2,3,800,3,2,1,6219278,339212278036,148,5,0,1
1,2,3,800,3,2,2,6219279,339212278110,148,5,0,1
6,2,3,800,3,2,3,6219279,339212278110,148,5,0,1
5,2,3,800,3,2,2,6307692,344261784072,150,5,0,1
2,2,3,800,3,2,1,6307691,344261783998,150,5,0,1
1,2,3,800,3,2,2,6307692,344261784072,150,5,0,1
6,2,3,800,3,2,3,6307692,344261784072,150,5,0,1
5,2,3,800,3,2,2,6404061,349764480202,152,5,0,1
2,2,3,800,3,2,1,6404060,349764480128,152,5,0,1
1,2,3,800,3,2,2,6404061,349764480202,152,5,0,1
6,2,3,800,3,2,3,6404061,349764480202,152,5,0,1
5,2,3,800,3,2,2,6494928,354952692768,154,5,0,1
2,2,3,800,3,2,1,6494927,354952692694,154,5,0,1
1,2,3,800,3,2,2,6494928,354952692768,154,5,0,1
6,2,3,800,3,2,3,6494928,354952692768,154,5,0,1
5,2,3,800,3,2,2,6577770,359683563540,156,5,0,1
2,2,3,800,3,2,1,6577769,359683563466,156,5,0,1
1,2,3,800,3,2,2,6577770,359683563540,156,5,0,1
6,2,3,800,3,2,3,6577770,359683563540,156,5,0,1
5,2,3,800,3,2,2,6675409,365258060034,158,5,0,1
2,2,3,800,3,2,1,6675408,365258059960,158,5,0,1
1,2,3,800,3,2,2,6675409,365258060034,158,5,0,1
6,2,3,800,3,2,3,6675409,365258060034,158,5,0,1
5,2,3,800,3,2,2,6767985,370543995074,160,5,0,1
2,2,3,800,3,2,1,6767984,370543995000,160,5,0,1
1,2,3,800,3,2,2,6767985,370543995074,160,5,0,1
6,2,3,800,3,2,3,6767985,370543995074,160,5,0,1
5,2,3,800,3,2,2,6865637,376119030538,162,5,0,1
2,2,3,800,3,2,1,6865636,376119030464,162,5,0,1
1,2,3,800,3,2,2,6865637,376119030538,162,5,0,1
6,2,3,800,3,2,3,6865637,376119030538,162,5,0,1
5,2,3,800,3,2,2,6957467,381362179254,164,5,0,1
2,2,3,800,3,2,1,6957466,381362179180,164,5,0,1
1,2,3,800,3,2,2,6957467,381362179254,164,5,0,1
6,2,3,800,3,2,3,6957467,381362179254,164,5,0,1
5,2,3,800,3,2,2,7056158,386996398436,166,5,0,1
2,2,3,800,3,2,1,7056157,386996398362,166,5,0,1
1,2,3,800,3,2,2,7056158,386996398436,166,5,0,1
6,2,3,800,3,2,3,7056158,386996398436,166,5,0,1
5,2,3,800,3,2,2,7149199,392309234702,168,5,0,1
2,2,3,800,3,2,1,7149198,392309234628,168,5,0,1
1,2,3,800,3,2,2,7149199,392309234702,168,5,0,1
6,2,3,800,3,2,3,7149199,392309234702,168,5,0,1
5,2,3,800,3,2,2,7247355,397913332846,170,5,0,1
2,2,3,800,3,2,1,7247354,397913332772,170,5,0,1
1,2,3,800,3,2,2,7247355,397913332846,170,5,0,1
6,2,3,800,3,2,3,7247355,397913332846,170,5,0,1
5,2,3,800,3,2,2,7346668,403583773352,172,5,0,1
2,2,3,800,3,2,1,7346667,403583773278,172,5,0,1
1,2,3,800,3,2,2,7346668,403583773352,172,5,0,1
6,2,3,800,3,2,3,7346668,403583773352,172,5,0,1
5,2,3,800,3,2,2,7427025,408173046402,174,5,0,1
2,2,3,800,3,2,1,7427024,408173046328,174,5,0,1
1,2,3,800,3,2,2,7427025,408173046402,174,5,0,1
6,2,3,800,3,2,3,7427025,408173046402,174,5,0,1
5,2,3,800,3,2,2,7506942,412736625236,176,5,0,1
2,2,3,800,3,2,1,7506941,412736625162,176,5,0,1
1,2,3,800,3,2,2,7506942,412736625236,176,5,0,1
6,2,3,800,3,2,3,7506942,412736625236,176,5,0,1
5,2,3,800,3,2,2,7604317,418295166170,178,5,0,1
2,2,3,800,3,2,1,7604316,418295166096,178,5,0,1
1,2,3,800,3,2,2,7604317,418295166170,178,5,0,1
6,2,3,800,3,2,3,7604317,418295166170,178,5,0,1
5,2,3,800,3,2,2,7702252,423886629680,180,5,0,1
2,2,3,800,3,2,1,7702251,423886629606,180,5,0,1
1,2,3,800,3,2,2,7702252,423886629680,180,5,0,1
6,2,3,800,3,2,3,7702252,423886629680,180,5,0,1
5,2,3,800,3,2,2,7799210,429422180708,182,5,0,1
2,2,3,800,3,2,1,7799209,429422180634,182,5,0,1
1,2,3,800,3,2,2,7799210,429422180708,182,5,0,1
6,2,3,800,3,2,3,7799210,429422180708,182,5,0,1
5,2,3,800,3,2,2,7809548,430012159800,184,5,0,1
2,2,3,800,3,2,1,7809547,430012159726,184,5,0,1
1,2,3,800,3,2,2,7809548,430012159800,184,5,0,1
6,2,3,800,3,2,3,7809548,430012159800,184,5,0,1
5,2,3,800,3,2,2,7809548,430012159800,186,5,0,1
2,2,3,800,3,2,1,7809547,430012159726,186,5,0,1
1,2,3,800,3,2,2,7809548,430012159800,186,5,0,1
6,2,3,800,3,2,3,7809548,430012159800,186,5,0,1
