switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,4,3,800,3,4,1,59856,3415379584,2,5,0,1
3,4,3,800,3,4,2,59857,3415379658,2,5,0,1
4,4,3,800,3,4,2,125855,7184216422,4,5,0,1
2,4,3,800,3,4,1,125854,7184216348,4,5,0,1
3,4,3,800,3,4,2,125855,7184216422,4,5,0,1
4,4,3,800,3,4,2,150646,8599877260,6,5,0,1
2,4,3,800,3,4,1,150645,8599877186,6,5,0,1
3,4,3,800,3,4,2,150646,8599877260,6,5,0,1
4,4,3,800,3,4,2,150646,8599877260,8,5,0,1
2,4,3,800,3,4,1,150645,8599877186,8,5,0,1
3,4,3,800,3,4,2,150646,8599877260,8,5,0,1
