switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
2,2,3,800,3,2,1,70580,4028106108,1,5,0,1
3,2,3,800,3,2,2,70581,4028106182,1,5,0,1
6,2,3,800,3,2,2,70581,4028106182,1,5,0,1
4,2,3,800,3,2,2,175885,10039151958,3,5,0,1
2,2,3,800,3,2,1,175884,10039151884,3,5,0,1
3,2,3,800,3,2,2,175885,10039151958,3,5,0,1
6,2,3,800,3,2,2,175885,10039151958,3,5,0,1
4,2,3,800,3,2,2,283382,16175921272,5,5,0,1
2,2,3,800,3,2,1,283381,16175921198,5,5,0,1
3,2,3,800,3,2,2,283382,16175921272,5,5,0,1
6,2,3,800,3,2,2,283382,16175921272,5,5,0,1
4,2,3,800,3,2,2,392497,22404656670,7,5,0,1
2,2,3,800,3,2,1,392496,22404656596,7,5,0,1
3,2,3,800,3,2,2,392497,22404656670,7,5,0,1
6,2,3,800,3,2,2,392497,22404656670,7,5,0,1
4,2,3,800,3,2,2,502373,28677995270,9,5,0,1
2,2,3,800,3,2,1,502372,28677995196,9,5,0,1
3,2,3,800,3,2,2,502373,28677995270,9,5,0,1
6,2,3,800,3,2,2,502373,28677995270,9,5,0,1
4,2,3,800,3,2,2,612039,34938068818,11,5,0,1
2,2,3,800,3,2,1,612038,34938068744,11,5,0,1
3,2,3,800,3,2,2,612039,34938068818,11,5,0,1
6,2,3,800,3,2,2,612039,34938068818,11,5,0,1
4,2,3,800,3,2,2,723586,41305580016,13,5,0,1
2,2,3,800,3,2,1,723585,41305579942,13,5,0,1
3,2,3,800,3,2,2,723586,41305580016,13,5,0,1
6,2,3,800,3,2,2,723586,41305580016,13,5,0,1
4,2,3,800,3,2,2,753260,42999388164,15,5,0,1
2,2,3,800,3,2,1,753259,42999388090,15,5,0,1
3,2,3,800,3,2,2,753260,42999388164,15,5,0,1
6,2,3,800,3,2,2,753260,42999388164,15,5,0,1
4,2,3,800,3,2,2,753260,42999388164,17,5,0,1
2,2,3,800,3,2,1,753259,42999388090,17,5,0,1
3,2,3,800,3,2,2,753260,42999388164,17,5,0,1
6,2,3,800,3,2,2,753260,42999388164,17,5,0,1
