switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,1,3,800,3,1,2,85623,4889007550,2,5,0,1
2,1,3,800,3,1,1,204396,11669588776,4,5,0,1
1,1,3,800,3,1,2,204397,11669588850,4,5,0,1
2,1,3,800,3,1,1,297793,17002195314,6,5,0,1
1,1,3,800,3,1,2,297794,17002195388,6,5,0,1
2,1,3,800,3,1,1,384218,21936992724,8,5,0,1
1,1,3,800,3,1,2,384219,21936992798,8,5,0,1
2,1,3,800,3,1,1,472998,27008319628,10,5,0,1
1,1,3,800,3,1,2,472999,27008319702,10,5,0,1
2,1,3,800,3,1,1,556664,31788412336,12,5,0,1
1,1,3,800,3,1,2,556665,31788412410,12,5,0,1
2,1,3,800,3,1,1,675369,38564106202,14,5,0,1
1,1,3,800,3,1,2,675370,38564106276,14,5,0,1
2,1,3,800,3,1,1,795941,45447217722,16,5,0,1
1,1,3,800,3,1,2,795942,45447217796,16,5,0,1
2,1,3,800,3,1,1,916358,52320615516,18,5,0,1
1,1,3,800,3,1,2,916359,52320615590,18,5,0,1
2,1,3,800,3,1,1,1034446,59062763292,20,5,0,1
1,1,3,800,3,1,2,1034447,59062763366,20,5,0,1
2,1,3,800,3,1,1,1152458,65799494964,22,5,0,1
1,1,3,800,3,1,2,1152459,65799495038,22,5,0,1
2,1,3,800,3,1,1,1269930,72505558012,24,5,0,1
1,1,3,800,3,1,2,1269931,72505558086,24,5,0,1
2,1,3,800,3,1,1,1387632,79224741184,26,5,0,1
1,1,3,800,3,1,2,1387633,79224741258,26,5,0,1
2,1,3,800,3,1,1,1499710,85621936988,28,5,0,1
1,1,3,800,3,1,2,1499711,85621937062,28,5,0,1
2,1,3,800,3,1,1,1619377,92452997490,30,5,0,1
1,1,3,800,3,1,2,1619378,92452997564,30,5,0,1
2,1,3,800,3,1,1,1737358,99188721068,32,5,0,1
1,1,3,800,3,1,2,1737359,99188721142,32,5,0,1
2,1,3,800,3,1,1,1858015,106076761998,34,5,0,1
1,1,3,800,3,1,2,1858016,106076762072,34,5,0,1
2,1,3,800,3,1,1,1974802,112743887100,36,5,0,1
1,1,3,800,3,1,2,1974803,112743887174,36,5,0,1
2,1,3,800,3,1,1,2091118,119384070036,38,5,0,1
1,1,3,800,3,1,2,2091119,119384070110,38,5,0,1
2,1,3,800,3,1,1,2209933,126166336386,40,5,0,1
1,1,3,800,3,1,2,2209934,126166336460,40,5,0,1
2,1,3,800,3,1,1,2326591,132826346502,42,5,0,1
1,1,3,800,3,1,2,2326592,132826346576,42,5,0,1
2,1,3,800,3,1,1,2446241,139656822650,44,5,0,1
1,1,3,800,3,1,2,2446242,139656822724,44,5,0,1
2,1,3,800,3,1,1,2547968,145464734016,46,5,0,1
1,1,3,800,3,1,2,2547969,145464734090,46,5,0,1
2,1,3,800,3,1,1,2648445,151204097834,48,5,0,1
1,1,3,800,3,1,2,2648446,151204097908,48,5,0,1
2,1,3,800,3,1,1,2729630,155840014844,50,5,0,1
1,1,3,800,3,1,2,2729631,155840014918,50,5,0,1
2,1,3,800,3,1,1,2789941,159289114930,52,5,0,1
1,1,3,800,3,1,2,2789942,159289115004,52,5,0,1
2,1,3,800,3,1,1,2908408,166051671304,54,5,0,1
1,1,3,800,3,1,2,2908409,166051671378,54,5,0,1
2,1,3,800,3,1,1,3027535,172852492334,56,5,0,1
1,1,3,800,3,1,2,3027536,172852492408,56,5,0,1
2,1,3,800,3,1,1,3138715,179199832006,58,5,0,1
1,1,3,800,3,1,2,3138716,179199832080,58,5,0,1
2,1,3,800,3,1,1,3259701,186106621314,60,5,0,1
1,1,3,800,3,1,2,3259702,186106621388,60,5,0,1
2,1,3,800,3,1,1,3381026,193032583972,62,5,0,1
1,1,3,800,3,1,2,3381027,193032584046,62,5,0,1
2,1,3,800,3,1,1,3503154,200004644036,64,5,0,1
1,1,3,800,3,1,2,3503155,200004644110,64,5,0,1
2,1,3,800,3,1,1,3621178,206743077988,66,5,0,1
1,1,3,800,3,1,2,3621179,206743078062,66,5,0,1
2,1,3,800,3,1,1,3737881,213405734722,68,5,0,1
1,1,3,800,3,1,2,3737882,213405734796,68,5,0,1
2,1,3,800,3,1,1,3854752,220077196336,70,5,0,1
1,1,3,800,3,1,2,3854753,220077196410,70,5,0,1
2,1,3,800,3,1,1,3972071,226774968174,72,5,0,1
1,1,3,800,3,1,2,3972072,226774968248,72,5,0,1
2,1,3,800,3,1,1,4091346,233583646948,74,5,0,1
1,1,3,800,3,1,2,4091347,233583647022,74,5,0,1
2,1,3,800,3,1,1,4210479,240384461038,76,5,0,1
1,1,3,800,3,1,2,4210480,240384461112,76,5,0,1
2,1,3,800,3,1,1,4330442,247232584348,78,5,0,1
1,1,3,800,3,1,2,4330443,247232584422,78,5,0,1
2,1,3,800,3,1,1,4447685,253925959930,80,5,0,1
1,1,3,800,3,1,2,4447686,253925960004,80,5,0,1
2,1,3,800,3,1,1,4555578,260085682100,82,5,0,1
1,1,3,800,3,1,2,4555579,260085682174,82,5,0,1
2,1,3,800,3,1,1,4673445,266814194042,84,5,0,1
1,1,3,800,3,1,2,4673446,266814194116,84,5,0,1
2,1,3,800,3,1,1,4843537,276524948026,86,5,0,1
1,1,3,800,3,1,2,4843538,276524948100,86,5,0,1
2,1,3,800,3,1,1,4958567,283091610766,88,5,0,1
1,1,3,800,3,1,2,4958568,283091610840,88,5,0,1
2,1,3,800,3,1,1,5077313,289870608770,90,5,0,1
1,1,3,800,3,1,2,5077314,289870608844,90,5,0,1
2,1,3,800,3,1,1,5198666,296797755204,92,5,0,1
1,1,3,800,3,1,2,5198667,296797755278,92,5,0,1
2,1,3,800,3,1,1,5311851,303260088502,95,5,0,1
1,1,3,800,3,1,2,5311852,303260088576,95,5,0,1
2,1,3,800,3,1,1,5389392,307689985784,97,5,0,1
1,1,3,800,3,1,2,5389393,307689985858,97,5,0,1
2,1,3,800,3,1,1,5463169,311907232826,99,5,0,1
1,1,3,800,3,1,2,5463170,311907232900,99,5,0,1
2,1,3,800,3,1,1,5577624,318442722408,101,5,0,1
1,1,3,800,3,1,2,5577625,318442722482,101,5,0,1
2,1,3,800,3,1,1,5696156,325210174728,103,5,0,1
1,1,3,800,3,1,2,5696157,325210174802,103,5,0,1
2,1,3,800,3,1,1,5816269,332067008658,105,5,0,1
1,1,3,800,3,1,2,5816270,332067008732,105,5,0,1
2,1,3,800,3,1,1,5935634,338881145900,107,5,0,1
1,1,3,800,3,1,2,5935635,338881145974,107,5,0,1
2,1,3,800,3,1,1,6056809,345798922162,109,5,0,1
1,1,3,800,3,1,2,6056810,345798922236,109,5,0,1
2,1,3,800,3,1,1,6163771,351904892494,111,5,0,1
1,1,3,800,3,1,2,6163772,351904892568,111,5,0,1
2,1,3,800,3,1,1,6281788,358642153560,113,5,0,1
1,1,3,800,3,1,2,6281789,358642153634,113,5,0,1
2,1,3,800,3,1,1,6400728,365432101112,115,5,0,1
1,1,3,800,3,1,2,6400729,365432101186,115,5,0,1
2,1,3,800,3,1,1,6518880,372177629936,117,5,0,1
1,1,3,800,3,1,2,6518881,372177630010,117,5,0,1
2,1,3,800,3,1,1,6631441,378603282450,119,5,0,1
1,1,3,800,3,1,2,6631442,378603282524,119,5,0,1
2,1,3,800,3,1,1,6752542,385516145964,121,5,0,1
1,1,3,800,3,1,2,6752543,385516146038,121,5,0,1
2,1,3,800,3,1,1,6875481,392534763210,123,5,0,1
1,1,3,800,3,1,2,6875482,392534763284,123,5,0,1
2,1,3,800,3,1,1,6998195,399539811590,125,5,0,1
1,1,3,800,3,1,2,6998196,399539811664,125,5,0,1
2,1,3,800,3,1,1,7113709,406133858906,127,5,0,1
1,1,3,800,3,1,2,7113710,406133858980,127,5,0,1
2,1,3,800,3,1,1,7232758,412929824300,129,5,0,1
1,1,3,800,3,1,2,7232759,412929824374,129,5,0,1
2,1,3,800,3,1,1,7353420,419818042616,131,5,0,1
1,1,3,800,3,1,2,7353421,419818042690,131,5,0,1
2,1,3,800,3,1,1,7446813,425151234842,133,5,0,1
1,1,3,800,3,1,2,7446814,425151234916,133,5,0,1
2,1,3,800,3,1,1,7559112,431562695904,135,5,0,1
1,1,3,800,3,1,2,7559113,431562695978,135,5,0,1
2,1,3,800,3,1,1,7679110,438413516252,137,5,0,1
1,1,3,800,3,1,2,7679111,438413516326,137,5,0,1
2,1,3,800,3,1,1,7800880,445364753304,139,5,0,1
1,1,3,800,3,1,2,7800881,445364753378,139,5,0,1
2,1,3,800,3,1,1,7919849,452156905490,141,5,0,1
1,1,3,800,3,1,2,7919850,452156905564,141,5,0,1
2,1,3,800,3,1,1,8039244,458973158480,143,5,0,1
1,1,3,800,3,1,2,8039245,458973158554,143,5,0,1
2,1,3,800,3,1,1,8157220,465708275608,145,5,0,1
1,1,3,800,3,1,2,8157221,465708275682,145,5,0,1
2,1,3,800,3,1,1,8275895,472483968118,147,5,0,1
1,1,3,800,3,1,2,8275896,472483968192,147,5,0,1
2,1,3,800,3,1,1,8388359,478904174318,149,5,0,1
1,1,3,800,3,1,2,8388360,478904174392,149,5,0,1
2,1,3,800,3,1,1,8507059,485679846126,151,5,0,1
