switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
6,4,2,800,2,4,1,6367,359749558,0,5,0,1
4,4,2,800,2,4,4,74848,4271132592,2,5,0,1
6,4,2,800,2,4,1,74847,4271132518,2,5,0,1
4,4,2,800,2,4,4,143608,8198937520,4,5,0,1
6,4,2,800,2,4,1,143607,8198937446,4,5,0,1
4,4,2,800,2,4,4,210730,12031338924,6,5,0,1
6,4,2,800,2,4,1,210729,12031338850,6,5,0,1
4,4,2,800,2,4,4,278446,15899926500,8,5,0,1
6,4,2,800,2,4,1,278445,15899926426,8,5,0,1
4,4,2,800,2,4,4,345609,19735583594,10,5,0,1
6,4,2,800,2,4,1,345608,19735583520,10,5,0,1
4,4,2,800,2,4,4,412243,23541737606,12,5,0,1
6,4,2,800,2,4,1,412242,23541737532,12,5,0,1
4,4,2,800,2,4,4,480958,27466233236,14,5,0,1
6,4,2,800,2,4,1,480957,27466233162,14,5,0,1
4,4,2,800,2,4,4,551225,31479115858,16,5,0,1
6,4,2,800,2,4,1,551224,31479115784,16,5,0,1
4,4,2,800,2,4,4,621847,35512240022,18,5,0,1
6,4,2,800,2,4,1,621846,35512239948,18,5,0,1
4,4,2,800,2,4,4,693400,39599167328,20,5,0,1
6,4,2,800,2,4,1,693399,39599167254,20,5,0,1
4,4,2,800,2,4,4,761268,43475494360,22,5,0,1
6,4,2,800,2,4,1,761267,43475494286,22,5,0,1
4,4,2,800,2,4,4,823847,47050091390,25,5,0,1
6,4,2,800,2,4,1,823846,47050091316,25,5,0,1
4,4,2,800,2,4,4,892961,50997944666,27,5,0,1
6,4,2,800,2,4,1,892960,50997944592,27,5,0,1
4,4,2,800,2,4,4,962190,54951067220,29,5,0,1
6,4,2,800,2,4,1,962189,54951067146,29,5,0,1
4,4,2,800,2,4,4,1031640,58916735528,31,5,0,1
6,4,2,800,2,4,1,1031639,58916735454,31,5,0,1
4,4,2,800,2,4,4,1101669,62917560874,33,5,0,1
6,4,2,800,2,4,1,1101668,62917560800,33,5,0,1
4,4,2,800,2,4,4,1208421,69014722282,35,5,0,1
6,4,2,800,2,4,1,1208420,69014722208,35,5,0,1
4,4,2,800,2,4,4,1278338,73007838236,37,5,0,1
6,4,2,800,2,4,1,1278337,73007838162,37,5,0,1
4,4,2,800,2,4,4,1348838,77033908780,39,5,0,1
6,4,2,800,2,4,1,1348837,77033908706,39,5,0,1
4,4,2,800,2,4,4,1419651,81078035550,41,5,0,1
6,4,2,800,2,4,1,1419650,81078035476,41,5,0,1
4,4,2,800,2,4,4,1489364,85059628608,43,5,0,1
6,4,2,800,2,4,1,1489363,85059628534,43,5,0,1
4,4,2,800,2,4,4,1560115,89100430118,45,5,0,1
6,4,2,800,2,4,1,1560114,89100430044,45,5,0,1
4,4,2,800,2,4,4,1631336,93168120328,47,5,0,1
6,4,2,800,2,4,1,1631335,93168120254,47,5,0,1
4,4,2,800,2,4,4,1702967,97259426878,49,5,0,1
6,4,2,800,2,4,1,1702966,97259426804,49,5,0,1
4,4,2,800,2,4,4,1772298,101219069836,51,5,0,1
6,4,2,800,2,4,1,1772297,101219069762,51,5,0,1
4,4,2,800,2,4,4,1841290,105159547404,53,5,0,1
6,4,2,800,2,4,1,1841289,105159547330,53,5,0,1
4,4,2,800,2,4,4,1905687,108837859318,55,5,0,1
6,4,2,800,2,4,1,1905686,108837859244,55,5,0,1
4,4,2,800,2,4,4,1975596,112831501816,57,5,0,1
6,4,2,800,2,4,1,1975595,112831501742,57,5,0,1
4,4,2,800,2,4,4,2046248,116866297272,59,5,0,1
6,4,2,800,2,4,1,2046247,116866297198,59,5,0,1
4,4,2,800,2,4,4,2117311,120925290958,61,5,0,1
6,4,2,800,2,4,1,2117310,120925290884,61,5,0,1
4,4,2,800,2,4,4,2187869,124955662906,63,5,0,1
6,4,2,800,2,4,1,2187868,124955662832,63,5,0,1
4,4,2,800,2,4,4,2259326,129037079716,65,5,0,1
6,4,2,800,2,4,1,2259325,129037079642,65,5,0,1
4,4,2,800,2,4,4,2328453,132986871042,67,5,0,1
6,4,2,800,2,4,1,2328452,132986870968,67,5,0,1
4,4,2,800,2,4,4,2398895,137010701054,69,5,0,1
6,4,2,800,2,4,1,2398894,137010700980,69,5,0,1
4,4,2,800,2,4,4,2468051,140959988038,71,5,0,1
6,4,2,800,2,4,1,2468050,140959987964,71,5,0,1
4,4,2,800,2,4,4,2535094,144789003692,73,5,0,1
6,4,2,800,2,4,1,2535093,144789003618,73,5,0,1
4,4,2,800,2,4,4,2605616,148816742248,75,5,0,1
6,4,2,800,2,4,1,2605615,148816742174,75,5,0,1
4,4,2,800,2,4,4,2675921,152832258394,77,5,0,1
6,4,2,800,2,4,1,2675920,152832258320,77,5,0,1
4,4,2,800,2,4,4,2746007,156835296606,79,5,0,1
6,4,2,800,2,4,1,2746006,156835296532,79,5,0,1
4,4,2,800,2,4,4,2816386,160854807420,81,5,0,1
6,4,2,800,2,4,1,2816385,160854807346,81,5,0,1
4,4,2,800,2,4,4,2884685,164756252482,83,5,0,1
6,4,2,800,2,4,1,2884684,164756252408,83,5,0,1
4,4,2,800,2,4,4,2948493,168399911498,85,5,0,1
6,4,2,800,2,4,1,2948492,168399911424,85,5,0,1
