switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,1,3,800,3,1,2,4851,275486974,0,5,0,1
2,1,3,800,3,1,1,118951,6789023470,2,5,0,1
1,1,3,800,3,1,2,118952,6789023544,2,5,0,1
2,1,3,800,3,1,1,236505,13499424890,4,5,0,1
1,1,3,800,3,1,2,236506,13499424964,4,5,0,1
2,1,3,800,3,1,1,347190,19818250236,6,5,0,1
1,1,3,800,3,1,2,347191,19818250310,6,5,0,1
2,1,3,800,3,1,1,465093,26548408666,8,5,0,1
1,1,3,800,3,1,2,465094,26548408740,8,5,0,1
2,1,3,800,3,1,1,585550,33424451524,10,5,0,1
1,1,3,800,3,1,2,585551,33424451598,10,5,0,1
2,1,3,800,3,1,1,706228,40314191296,12,5,0,1
1,1,3,800,3,1,2,706229,40314191370,12,5,0,1
2,1,3,800,3,1,1,753269,42999388738,14,5,0,1
1,1,3,800,3,1,2,753270,42999388812,14,5,0,1
2,1,3,800,3,1,1,753269,42999388738,16,5,0,1
1,1,3,800,3,1,2,753270,42999388812,16,5,0,1
