switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,3,1,800,1,3,1,20786,1185852580,0,5,0,1
2,3,1,800,1,3,2,88250,5039656828,2,5,0,1
1,3,1,800,1,3,1,88249,5039656754,2,5,0,1
2,3,1,800,1,3,2,154938,8848424836,4,5,0,1
1,3,1,800,1,3,1,154937,8848424762,4,5,0,1
2,3,1,800,1,3,2,222432,12703904632,6,5,0,1
1,3,1,800,1,3,1,222431,12703904558,6,5,0,1
2,3,1,800,1,3,2,290971,16618028206,8,5,0,1
1,3,1,800,1,3,1,290970,16618028132,8,5,0,1
2,3,1,800,1,3,2,359240,20516809544,10,5,0,1
1,3,1,800,1,3,1,359239,20516809470,10,5,0,1
2,3,1,800,1,3,2,376456,21499682608,12,5,0,1
1,3,1,800,1,3,1,376455,21499682534,12,5,0,1
2,3,1,800,1,3,2,376456,21499682608,14,5,0,1
1,3,1,800,1,3,1,376455,21499682534,14,5,0,1
