switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
6,4,2,800,2,4,1,34065,1946229226,1,5,0,1
4,4,2,800,2,4,4,94983,5425955174,3,5,0,1
6,4,2,800,2,4,1,94982,5425955100,3,5,0,1
4,4,2,800,2,4,4,154249,8811339138,5,5,0,1
6,4,2,800,2,4,1,154248,8811339064,5,5,0,1
4,4,2,800,2,4,4,220212,12579529776,7,5,0,1
6,4,2,800,2,4,1,220211,12579529702,7,5,0,1
4,4,2,800,2,4,4,283900,16219404888,9,5,0,1
6,4,2,800,2,4,1,283899,16219404814,9,5,0,1
4,4,2,800,2,4,4,337184,19131698928,11,5,0,1
6,4,2,800,2,4,1,337183,19131698854,11,5,0,1
4,4,2,800,2,4,4,393823,21746916134,13,5,0,1
6,4,2,800,2,4,1,393822,21746916060,13,5,0,1
4,4,2,800,2,4,4,446321,24186550354,15,5,0,1
6,4,2,800,2,4,1,446320,24186550280,15,5,0,1
4,4,2,800,2,4,4,480457,25999635858,17,5,0,1
6,4,2,800,2,4,1,480456,25999635784,17,5,0,1
4,4,2,800,2,4,4,521465,28350749330,19,5,0,1
6,4,2,800,2,4,1,521464,28350749256,19,5,0,1
4,4,2,800,2,4,4,566741,30941631202,21,5,0,1
6,4,2,800,2,4,1,566740,30941631128,21,5,0,1
4,4,2,800,2,4,4,616722,33773850668,23,5,0,1
6,4,2,800,2,4,1,616721,33773850594,23,5,0,1
4,4,2,800,2,4,4,670169,36203784346,25,5,0,1
6,4,2,800,2,4,1,670168,36203784272,25,5,0,1
4,4,2,800,2,4,4,704157,37746057642,27,5,0,1
6,4,2,800,2,4,1,704156,37746057568,27,5,0,1
4,4,2,800,2,4,4,754954,40057970100,29,5,0,1
6,4,2,800,2,4,1,754953,40057970026,29,5,0,1
4,4,2,800,2,4,4,794160,41887320192,32,5,0,1
6,4,2,800,2,4,1,794159,41887320118,32,5,0,1
4,4,2,800,2,4,4,835512,43857702288,34,5,0,1
6,4,2,800,2,4,1,835511,43857702214,34,5,0,1
4,4,2,800,2,4,4,882955,46106727918,36,5,0,1
6,4,2,800,2,4,1,882954,46106727844,36,5,0,1
4,4,2,800,2,4,4,936044,49134385184,38,5,0,1
6,4,2,800,2,4,1,936043,49134385110,38,5,0,1
4,4,2,800,2,4,4,960477,50400150570,40,5,0,1
6,4,2,800,2,4,1,960476,50400150496,40,5,0,1
4,4,2,800,2,4,4,993193,51922613258,42,5,0,1
6,4,2,800,2,4,1,993192,51922613184,42,5,0,1
4,4,2,800,2,4,4,1036667,54067102462,44,5,0,1
6,4,2,800,2,4,1,1036666,54067102388,44,5,0,1
4,4,2,800,2,4,4,1079406,56518054468,46,5,0,1
