switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
1,1,2,800,2,1,3,64022,3654787524,1,5,0,1
6,1,2,800,2,1,1,64021,3654787450,1,5,0,1
5,1,2,800,2,1,5,177223,10117199126,3,5,0,1
1,1,2,800,2,1,3,177223,10117199126,3,5,0,1
6,1,2,800,2,1,1,177222,10117199052,3,5,0,1
5,1,2,800,2,1,5,286942,16380649420,5,5,0,1
1,1,2,800,2,1,3,286942,16380649420,5,5,0,1
6,1,2,800,2,1,1,286941,16380649346,5,5,0,1
5,1,2,800,2,1,5,376606,21499692508,7,5,0,1
1,1,2,800,2,1,3,376606,21499692508,7,5,0,1
6,1,2,800,2,1,1,376605,21499692434,7,5,0,1
5,1,2,800,2,1,5,376606,21499692508,9,5,0,1
1,1,2,800,2,1,3,376606,21499692508,9,5,0,1
6,1,2,800,2,1,1,376605,21499692434,9,5,0,1
5,1,2,800,2,1,5,376606,21499692508,11,5,0,1
1,1,2,800,2,1,3,376606,21499692508,11,5,0,1
6,1,2,800,2,1,1,376605,21499692434,11,5,0,1
