switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
6,2,1,800,1,2,3,2363332,134311731520,51,5,0,1
5,2,1,800,1,2,2,2466954,140227409692,53,5,0,1
1,2,1,800,1,2,1,2466953,140227409618,53,5,0,1
6,2,1,800,1,2,3,2466954,140227409692,53,5,0,1
5,2,1,800,1,2,2,2539884,144393789952,55,5,0,1
1,2,1,800,1,2,1,2539883,144393789878,55,5,0,1
6,2,1,800,1,2,3,2539884,144393789952,55,5,0,1
5,2,1,800,1,2,2,2620373,148992789642,57,5,0,1
1,2,1,800,1,2,1,2620372,148992789568,57,5,0,1
6,2,1,800,1,2,3,2620373,148992789642,57,5,0,1
5,2,1,800,1,2,2,2697448,153395971624,59,5,0,1
1,2,1,800,1,2,1,2697447,153395971550,59,5,0,1
6,2,1,800,1,2,3,2697448,153395971624,59,5,0,1
5,2,1,800,1,2,2,2795763,159008875230,61,5,0,1
1,2,1,800,1,2,1,2795762,159008875156,61,5,0,1
6,2,1,800,1,2,3,2795763,159008875230,61,5,0,1
5,2,1,800,1,2,2,2893379,164582160726,63,5,0,1
1,2,1,800,1,2,1,2893378,164582160652,63,5,0,1
6,2,1,800,1,2,3,2893379,164582160726,63,5,0,1
5,2,1,800,1,2,2,2980130,169536462492,65,5,0,1
1,2,1,800,1,2,1,2980129,169536462418,65,5,0,1
6,2,1,800,1,2,3,2980130,169536462492,65,5,0,1
5,2,1,800,1,2,2,3078277,175139988714,67,5,0,1
1,2,1,800,1,2,1,3078276,175139988640,67,5,0,1
6,2,1,800,1,2,3,3078277,175139988714,67,5,0,1
5,2,1,800,1,2,2,3175026,180664046516,69,5,0,1
1,2,1,800,1,2,1,3175025,180664046442,69,5,0,1
6,2,1,800,1,2,3,3175026,180664046516,69,5,0,1
5,2,1,800,1,2,2,3272146,186208868196,71,5,0,1
1,2,1,800,1,2,1,3272145,186208868122,71,5,0,1
6,2,1,800,1,2,3,3272146,186208868196,71,5,0,1
5,2,1,800,1,2,2,3363826,191442709908,73,5,0,1
1,2,1,800,1,2,1,3363825,191442709834,73,5,0,1
6,2,1,800,1,2,3,3363826,191442709908,73,5,0,1
5,2,1,800,1,2,2,3459246,196890971316,75,5,0,1
1,2,1,800,1,2,1,3459245,196890971242,75,5,0,1
6,2,1,800,1,2,3,3459246,196890971316,75,5,0,1
5,2,1,800,1,2,2,3558158,202537885220,77,5,0,1
1,2,1,800,1,2,1,3558157,202537885146,77,5,0,1
6,2,1,800,1,2,3,3558158,202537885220,77,5,0,1
5,2,1,800,1,2,2,3656225,208136973522,79,5,0,1
1,2,1,800,1,2,1,3656224,208136973448,79,5,0,1
6,2,1,800,1,2,3,3656225,208136973522,79,5,0,1
5,2,1,800,1,2,2,3744785,213193162786,81,5,0,1
1,2,1,800,1,2,1,3744784,213193162712,81,5,0,1
6,2,1,800,1,2,3,3744785,213193162786,81,5,0,1
5,2,1,800,1,2,2,3843201,218811448034,83,5,0,1
1,2,1,800,1,2,1,3843200,218811447960,83,5,0,1
6,2,1,800,1,2,3,3843201,218811448034,83,5,0,1
5,2,1,800,1,2,2,3940379,224359587926,85,5,0,1
1,2,1,800,1,2,1,3940378,224359587852,85,5,0,1
6,2,1,800,1,2,3,3940379,224359587926,85,5,0,1
5,2,1,800,1,2,2,4026826,229299658956,87,5,0,1
1,2,1,800,1,2,1,4026825,229299658882,87,5,0,1
6,2,1,800,1,2,3,4026826,229299658956,87,5,0,1
5,2,1,800,1,2,2,4100800,233525989216,89,5,0,1
1,2,1,800,1,2,1,4100799,233525989142,89,5,0,1
6,2,1,800,1,2,3,4100800,233525989216,89,5,0,1
5,2,1,800,1,2,2,4181258,238127372828,91,5,0,1
1,2,1,800,1,2,1,4181257,238127372754,91,5,0,1
6,2,1,800,1,2,3,4181258,238127372828,91,5,0,1
