switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority
3,4,3,800,3,4,2,9317732,532223260672,293,5,0,1
4,4,3,800,3,4,2,9382269,535908685170,295,5,0,1
2,4,3,800,3,4,1,9382268,535908685096,295,5,0,1
3,4,3,800,3,4,2,9382269,535908685170,295,5,0,1
4,4,3,800,3,4,2,9445880,539542001464,297,5,0,1
2,4,3,800,3,4,1,9445879,539542001390,297,5,0,1
3,4,3,800,3,4,2,9445880,539542001464,297,5,0,1
4,4,3,800,3,4,2,9511080,543265776472,299,5,0,1
2,4,3,800,3,4,1,9511079,543265776398,299,5,0,1
3,4,3,800,3,4,2,9511080,543265776472,299,5,0,1
4,4,3,800,3,4,2,9577019,547032392998,301,5,0,1
2,4,3,800,3,4,1,9577018,547032392924,301,5,0,1
3,4,3,800,3,4,2,9577019,547032392998,301,5,0,1
4,4,3,800,3,4,2,9641632,550723114864,303,5,0,1
2,4,3,800,3,4,1,9641631,550723114790,303,5,0,1
3,4,3,800,3,4,2,9641632,550723114864,303,5,0,1
4,4,3,800,3,4,2,9705802,554388236724,305,5,0,1
2,4,3,800,3,4,1,9705801,554388236650,305,5,0,1
3,4,3,800,3,4,2,9705802,554388236724,305,5,0,1
4,4,3,800,3,4,2,9768796,557986652320,307,5,0,1
2,4,3,800,3,4,1,9768795,557986652246,307,5,0,1
3,4,3,800,3,4,2,9768796,557986652320,307,5,0,1
4,4,3,800,3,4,2,9827788,561356537336,309,5,0,1
2,4,3,800,3,4,1,9827787,561356537262,309,5,0,1
3,4,3,800,3,4,2,9827788,561356537336,309,5,0,1
4,4,3,800,3,4,2,9890964,564964644584,311,5,0,1
2,4,3,800,3,4,1,9890963,564964644510,311,5,0,1
3,4,3,800,3,4,2,9890964,564964644584,311,5,0,1
4,4,3,800,3,4,2,9944023,567995896534,313,5,0,1
2,4,3,800,3,4,1,9944022,567995896460,313,5,0,1
3,4,3,800,3,4,2,9944023,567995896534,313,5,0,1
4,4,3,800,3,4,2,10007434,571617649588,315,5,0,1
2,4,3,800,3,4,1,10007433,571617649514,315,5,0,1
3,4,3,800,3,4,2,10007434,571617649588,315,5,0,1
4,4,3,800,3,4,2,10069153,575142334674,317,5,0,1
2,4,3,800,3,4,1,10069152,575142334600,317,5,0,1
3,4,3,800,3,4,2,10069153,575142334674,317,5,0,1
4,4,3,800,3,4,2,10131976,578730133840,319,5,0,1
2,4,3,800,3,4,1,10131975,578730133766,319,5,0,1
3,4,3,800,3,4,2,10131976,578730133840,319,5,0,1
4,4,3,800,3,4,2,10196632,582422734608,321,5,0,1
2,4,3,800,3,4,1,10196631,582422734534,321,5,0,1
3,4,3,800,3,4,2,10196632,582422734608,321,5,0,1
4,4,3,800,3,4,2,10241245,584980033202,323,5,0,1
2,4,3,800,3,4,1,10241244,584980033128,323,5,0,1
3,4,3,800,3,4,2,10241245,584980033202,323,5,0,1
4,4,3,800,3,4,2,10296653,588147863850,325,5,0,1
2,4,3,800,3,4,1,10296652,588147863776,325,5,0,1
3,4,3,800,3,4,2,10296653,588147863850,325,5,0,1
4,4,3,800,3,4,2,10360539,591796996286,327,5,0,1
2,4,3,800,3,4,1,10360538,591796996212,327,5,0,1
3,4,3,800,3,4,2,10360539,591796996286,327,5,0,1
4,4,3,800,3,4,2,10425995,595535640726,329,5,0,1
2,4,3,800,3,4,1,10425994,595535640652,329,5,0,1
3,4,3,800,3,4,2,10425995,595535640726,329,5,0,1
4,4,3,800,3,4,2,10474016,598287567728,331,5,0,1
2,4,3,800,3,4,1,10474015,598287567654,331,5,0,1
3,4,3,800,3,4,2,10474016,598287567728,331,5,0,1
4,4,3,800,3,4,2,10539201,602010237578,333,5,0,1
2,4,3,800,3,4,1,10539200,602010237504,333,5,0,1
3,4,3,800,3,4,2,10539201,602010237578,333,5,0,1
4,4,3,800,3,4,2,10603684,605693427056,335,5,0,1
2,4,3,800,3,4,1,10603683,605693426982,335,5,0,1
3,4,3,800,3,4,2,10603684,605693427056,335,5,0,1
4,4,3,800,3,4,2,10667963,609364617750,337,5,0,1
2,4,3,800,3,4,1,10667962,609364617676,337,5,0,1
3,4,3,800,3,4,2,10667963,609364617750,337,5,0,1
4,4,3,800,3,4,2,10732040,613023712312,339,5,0,1
2,4,3,800,3,4,1,10732039,613023712238,339,5,0,1
3,4,3,800,3,4,2,10732040,613023712312,339,5,0,1
4,4,3,800,3,4,2,10796968,616731580552,341,5,0,1
2,4,3,800,3,4,1,10796967,616731580478,341,5,0,1
3,4,3,800,3,4,2,10796968,616731580552,341,5,0,1
4,4,3,800,3,4,2,10859357,620294661498,343,5,0,1
2,4,3,800,3,4,1,10859356,620294661424,343,5,0,1
3,4,3,800,3,4,2,10859357,620294661498,343,5,0,1
4,4,3,800,3,4,2,10923429,623954835946,345,5,0,1
2,4,3,800,3,4,1,10923428,623954835872,345,5,0,1
3,4,3,800,3,4,2,10923429,623954835946,345,5,0,1
4,4,3,800,3,4,2,10968196,626517783072,347,5,0,1
2,4,3,800,3,4,1,10968195,626517782998,347,5,0,1
3,4,3,800,3,4,2,10968196,626517783072,347,5,0,1
4,4,3,800,3,4,2,11011148,628981995392,349,5,0,1
2,4,3,800,3,4,1,11011147,628981995318,349,5,0,1
3,4,3,800,3,4,2,11011148,628981995392,349,5,0,1
4,4,3,800,3,4,2,11070025,632348665018,351,5,0,1
2,4,3,800,3,4,1,11070024,632348664944,351,5,0,1
3,4,3,800,3,4,2,11070025,632348665018,351,5,0,1
4,4,3,800,3,4,2,11128528,635690253408,353,5,0,1
2,4,3,800,3,4,1,11128527,635690253334,353,5,0,1
3,4,3,800,3,4,2,11128528,635690253408,353,5,0,1
4,4,3,800,3,4,2,11219905,640914137074,355,5,0,1
2,4,3,800,3,4,1,11219904,640914137000,355,5,0,1
3,4,3,800,3,4,2,11219905,640914137074,355,5,0,1
4,4,3,800,3,4,2,11283105,644523867682,357,5,0,1
2,4,3,800,3,4,1,11283104,644523867608,357,5,0,1
3,4,3,800,3,4,2,11283105,644523867682,357,5,0,1
4,4,3,800,3,4,2,11348558,648263053956,359,5,0,1
2,4,3,800,3,4,1,11348557,648263053882,359,5,0,1
3,4,3,800,3,4,2,11348558,648263053956,359,5,0,1
4,4,3,800,3,4,2,11414824,652047663448,361,5,0,1
2,4,3,800,3,4,1,11414823,652047663374,361,5,0,1
3,4,3,800,3,4,2,11414824,652047663448,361,5,0,1
4,4,3,800,3,4,2,11479159,655722181622,363,5,0,1
2,4,3,800,3,4,1,11479158,655722181548,363,5,0,1
3,4,3,800,3,4,2,11479159,655722181622,363,5,0,1
