Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;1163919.36;9.29
2.0;1195376.64;9.55
3.0;1195376.64;9.54
4.0;1195376.64;9.56
5.0;1195376.64;9.57
6.0;1195376.64;9.56
7.0;1195376.64;9.57
8.0;1195376.64;9.57
9.0;1195376.64;9.56
10.0;1195376.64;9.55
10.56;670720.0;9.54
