timestamp,switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority,flow_id
1,3,1,800,1,3,1,33111,1890561966,1,5,0,1
2,3,1,800,1,3,2,104356,5958823648,3,5,0,1
1,3,1,800,1,3,1,104355,5958823574,3,5,0,1
2,3,1,800,1,3,2,173451,9904275830,5,5,0,1
1,3,1,800,1,3,1,173450,9904275756,5,5,0,1
2,3,1,800,1,3,2,243001,13876455234,7,5,0,1
1,3,1,800,1,3,1,243000,13876455160,7,5,0,1
2,3,1,800,1,3,2,312467,17844914238,9,5,0,1
1,3,1,800,1,3,1,312466,17844914164,9,5,0,1
2,3,1,800,1,3,2,381858,21808424196,11,5,0,1
1,3,1,800,1,3,1,381857,21808424122,11,5,0,1
2,3,1,800,1,3,2,451429,25781194722,13,5,0,1
1,3,1,800,1,3,1,451428,25781194648,13,5,0,1
2,3,1,800,1,3,2,522582,29844578660,15,5,0,1
1,3,1,800,1,3,1,522581,29844578586,15,5,0,1
2,3,1,800,1,3,2,594138,33930975340,17,5,0,1
1,3,1,800,1,3,1,594137,33930975266,17,5,0,1
2,3,1,800,1,3,2,663217,37876597258,19,5,0,1
1,3,1,800,1,3,1,663216,37876597184,19,5,0,1
2,3,1,800,1,3,2,732006,41804432748,21,5,0,1
1,3,1,800,1,3,1,732005,41804432674,21,5,0,1
2,3,1,800,1,3,2,796903,45511825670,23,5,0,1
1,3,1,800,1,3,1,796902,45511825596,23,5,0,1
2,3,1,800,1,3,2,866262,49473108252,25,5,0,1
1,3,1,800,1,3,1,866261,49473108178,25,5,0,1
2,3,1,800,1,3,2,937236,53526512120,27,5,0,1
1,3,1,800,1,3,1,937235,53526512046,27,5,0,1
2,3,1,800,1,3,2,1007778,57555320220,29,5,0,1
1,3,1,800,1,3,1,1007777,57555320146,29,5,0,1
2,3,1,800,1,3,2,1079670,61661419156,31,5,0,1
1,3,1,800,1,3,1,1079669,61661419082,31,5,0,1
2,3,1,800,1,3,2,1151295,65751661574,33,5,0,1
1,3,1,800,1,3,1,1151294,65751661500,33,5,0,1
2,3,1,800,1,3,2,1220008,69677868064,35,5,0,1
1,3,1,800,1,3,1,1220007,69677867990,35,5,0,1
2,3,1,800,1,3,2,1288462,73588711196,37,5,0,1
1,3,1,800,1,3,1,1288461,73588711122,37,5,0,1
2,3,1,800,1,3,2,1356596,77480279512,39,5,0,1
1,3,1,800,1,3,1,1356595,77480279438,39,5,0,1
2,3,1,800,1,3,2,1426050,81446534100,41,5,0,1
1,3,1,800,1,3,1,1426049,81446534026,41,5,0,1
2,3,1,800,1,3,2,1495529,85414997994,43,5,0,1
1,3,1,800,1,3,1,1495528,85414997920,43,5,0,1
2,3,1,800,1,3,2,1566519,89468927006,45,5,0,1
1,3,1,800,1,3,1,1566518,89468926932,45,5,0,1
2,3,1,800,1,3,2,1639089,93613459986,47,5,0,1
1,3,1,800,1,3,1,1639088,93613459912,47,5,0,1
2,3,1,800,1,3,2,1708196,97559976920,49,5,0,1
1,3,1,800,1,3,1,1708195,97559976846,49,5,0,1
2,3,1,800,1,3,2,1776953,101487243986,51,5,0,1
1,3,1,800,1,3,1,1776952,101487243912,51,5,0,1
2,3,1,800,1,3,2,1840715,105128745342,54,5,0,1
1,3,1,800,1,3,1,1840714,105128745268,54,5,0,1
2,3,1,800,1,3,2,1910398,109108727372,56,5,0,1
1,3,1,800,1,3,1,1910397,109108727298,56,5,0,1
2,3,1,800,1,3,2,1980968,113139128760,58,5,0,1
1,3,1,800,1,3,1,1980967,113139128686,58,5,0,1
2,3,1,800,1,3,2,2087564,119227013800,60,5,0,1
1,3,1,800,1,3,1,2087563,119227013726,60,5,0,1
2,3,1,800,1,3,2,2159707,123347361110,62,5,0,1
1,3,1,800,1,3,1,2159706,123347361036,62,5,0,1
2,3,1,800,1,3,2,2231477,127445308674,64,5,0,1
1,3,1,800,1,3,1,2231476,127445308600,64,5,0,1
2,3,1,800,1,3,2,2300188,131370328128,66,5,0,1
1,3,1,800,1,3,1,2300187,131370328054,66,5,0,1
2,3,1,800,1,3,2,2369516,135330510768,68,5,0,1
1,3,1,800,1,3,1,2369515,135330510694,68,5,0,1
2,3,1,800,1,3,2,2438731,139283094710,70,5,0,1
1,3,1,800,1,3,1,2438730,139283094636,70,5,0,1
2,3,1,800,1,3,2,2508639,143275594446,72,5,0,1
1,3,1,800,1,3,1,2508638,143275594372,72,5,0,1
2,3,1,800,1,3,2,2576774,146951045564,74,5,0,1
1,3,1,800,1,3,1,2576773,146951045490,74,5,0,1
2,3,1,800,1,3,2,2645931,150169888582,76,5,0,1
1,3,1,800,1,3,1,2645930,150169888508,76,5,0,1
2,3,1,800,1,3,2,2714330,153353423204,78,5,0,1
1,3,1,800,1,3,1,2714329,153353423130,78,5,0,1
2,3,1,800,1,3,2,2781801,156845675634,80,5,0,1
1,3,1,800,1,3,1,2781800,156845675560,80,5,0,1
2,3,1,800,1,3,2,2851086,160803672436,82,5,0,1
1,3,1,800,1,3,1,2851085,160803672362,82,5,0,1
2,3,1,800,1,3,2,2914647,164435594286,84,5,0,1
1,3,1,800,1,3,1,2914646,164435594212,84,5,0,1
2,3,1,800,1,3,2,2985034,168455564100,86,5,0,1
1,3,1,800,1,3,1,2985033,168455564026,86,5,0,1
2,3,1,800,1,3,2,3047094,171999800076,88,5,0,1
1,3,1,800,1,3,1,3047093,171999800002,88,5,0,1
2,3,1,800,1,3,2,3047094,171999800076,90,5,0,1
1,3,1,800,1,3,1,3047093,171999800002,90,5,0,1
2,3,1,800,1,3,2,3047094,171999800076,92,5,0,1
1,3,1,800,1,3,1,3047093,171999800002,92,5,0,1
