timestamp,switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority,flow_id
1,1,2,800,2,1,3,74677,4264861498,1,5,0,1
6,1,2,800,2,1,1,74676,4264861424,1,5,0,1
5,1,2,800,2,1,5,185356,10582631712,3,5,0,1
1,1,2,800,2,1,3,185356,10582631712,3,5,0,1
6,1,2,800,2,1,1,185355,10582631638,3,5,0,1
5,1,2,800,2,1,5,288966,16498325020,5,5,0,1
1,1,2,800,2,1,3,288966,16498325020,5,5,0,1
6,1,2,800,2,1,1,288965,16498324946,5,5,0,1
5,1,2,800,2,1,5,376832,21516549936,7,5,0,1
1,1,2,800,2,1,3,376832,21516549936,7,5,0,1
6,1,2,800,2,1,1,376831,21516549862,7,5,0,1
5,1,2,800,2,1,5,488485,27893638042,9,5,0,1
1,1,2,800,2,1,3,488485,27893638042,9,5,0,1
6,1,2,800,2,1,1,488484,27893637968,9,5,0,1
5,1,2,800,2,1,5,602316,34391685144,11,5,0,1
1,1,2,800,2,1,3,602316,34391685144,11,5,0,1
6,1,2,800,2,1,1,602315,34391685070,11,5,0,1
5,1,2,800,2,1,5,688425,39310729114,13,5,0,1
1,1,2,800,2,1,3,688425,39310729114,13,5,0,1
6,1,2,800,2,1,1,688424,39310729040,13,5,0,1
5,1,2,800,2,1,5,753038,42999373500,15,5,0,1
1,1,2,800,2,1,3,753038,42999373500,15,5,0,1
6,1,2,800,2,1,1,753037,42999373426,15,5,0,1
5,1,2,800,2,1,5,753038,42999373500,17,5,0,1
1,1,2,800,2,1,3,753038,42999373500,17,5,0,1
6,1,2,800,2,1,1,753037,42999373426,17,5,0,1
