timestamp,switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority,flow_id
2,4,3,800,3,4,1,1448,80672456,0,5,0,1
3,4,3,800,3,4,2,1449,80672530,0,5,0,1
4,4,3,800,3,4,2,66231,3780913998,2,5,0,1
2,4,3,800,3,4,1,66230,3780913924,2,5,0,1
3,4,3,800,3,4,2,66231,3780913998,2,5,0,1
4,4,3,800,3,4,2,131045,7482735586,4,5,0,1
2,4,3,800,3,4,1,131044,7482735512,4,5,0,1
3,4,3,800,3,4,2,131045,7482735586,4,5,0,1
4,4,3,800,3,4,2,196907,11244403558,6,5,0,1
2,4,3,800,3,4,1,196906,11244403484,6,5,0,1
3,4,3,800,3,4,2,196907,11244403558,6,5,0,1
4,4,3,800,3,4,2,262087,14966612046,8,5,0,1
2,4,3,800,3,4,1,262086,14966611972,8,5,0,1
3,4,3,800,3,4,2,262087,14966612046,8,5,0,1
4,4,3,800,3,4,2,324890,18553775948,10,5,0,1
2,4,3,800,3,4,1,324889,18553775874,10,5,0,1
3,4,3,800,3,4,2,324890,18553775948,10,5,0,1
4,4,3,800,3,4,2,389419,22238695014,12,5,0,1
2,4,3,800,3,4,1,389418,22238694940,12,5,0,1
3,4,3,800,3,4,2,389419,22238695014,12,5,0,1
4,4,3,800,3,4,2,454608,25961891000,14,5,0,1
2,4,3,800,3,4,1,454607,25961890926,14,5,0,1
3,4,3,800,3,4,2,454608,25961891000,14,5,0,1
4,4,3,800,3,4,2,519979,29695519582,16,5,0,1
2,4,3,800,3,4,1,519978,29695519508,16,5,0,1
3,4,3,800,3,4,2,519979,29695519582,16,5,0,1
4,4,3,800,3,4,2,585817,33456066978,18,5,0,1
2,4,3,800,3,4,1,585816,33456066904,18,5,0,1
3,4,3,800,3,4,2,585817,33456066978,18,5,0,1
4,4,3,800,3,4,2,651485,37207344330,20,5,0,1
2,4,3,800,3,4,1,651484,37207344256,20,5,0,1
3,4,3,800,3,4,2,651485,37207344330,20,5,0,1
4,4,3,800,3,4,2,717967,41005217022,22,5,0,1
2,4,3,800,3,4,1,717966,41005216948,22,5,0,1
3,4,3,800,3,4,2,717967,41005217022,22,5,0,1
4,4,3,800,3,4,2,782786,44707610332,24,5,0,1
2,4,3,800,3,4,1,782785,44707610258,24,5,0,1
3,4,3,800,3,4,2,782786,44707610332,24,5,0,1
4,4,3,800,3,4,2,847336,48393533168,26,5,0,1
2,4,3,800,3,4,1,847335,48393533094,26,5,0,1
3,4,3,800,3,4,2,847336,48393533168,26,5,0,1
4,4,3,800,3,4,2,881588,50350605072,28,5,0,1
2,4,3,800,3,4,1,881587,50350604998,28,5,0,1
3,4,3,800,3,4,2,881588,50350605072,28,5,0,1
4,4,3,800,3,4,2,930949,53171393114,30,5,0,1
2,4,3,800,3,4,1,930948,53171393040,30,5,0,1
3,4,3,800,3,4,2,930949,53171393114,30,5,0,1
4,4,3,800,3,4,2,976930,55801900996,32,5,0,1
2,4,3,800,3,4,1,976929,55801900922,32,5,0,1
3,4,3,800,3,4,2,976930,55801900996,32,5,0,1
4,4,3,800,3,4,2,1022591,58417322918,34,5,0,1
2,4,3,800,3,4,1,1022590,58417322844,34,5,0,1
3,4,3,800,3,4,2,1022591,58417322918,34,5,0,1
4,4,3,800,3,4,2,1069226,61093453716,36,5,0,1
2,4,3,800,3,4,1,1069225,61093453642,36,5,0,1
3,4,3,800,3,4,2,1069226,61093453716,36,5,0,1
4,4,3,800,3,4,2,1122711,64156303102,38,5,0,1
2,4,3,800,3,4,1,1122710,64156303028,38,5,0,1
3,4,3,800,3,4,2,1122711,64156303102,38,5,0,1
4,4,3,800,3,4,2,1165490,66605658172,40,5,0,1
2,4,3,800,3,4,1,1165489,66605658098,40,5,0,1
3,4,3,800,3,4,2,1165490,66605658172,40,5,0,1
4,4,3,800,3,4,2,1224122,69956076204,42,5,0,1
2,4,3,800,3,4,1,1224121,69956076130,42,5,0,1
3,4,3,800,3,4,2,1224122,69956076204,42,5,0,1
4,4,3,800,3,4,2,1289428,73685449248,44,5,0,1
2,4,3,800,3,4,1,1289427,73685449174,44,5,0,1
3,4,3,800,3,4,2,1289428,73685449248,44,5,0,1
4,4,3,800,3,4,2,1353982,77373014924,46,5,0,1
2,4,3,800,3,4,1,1353981,77373014850,46,5,0,1
3,4,3,800,3,4,2,1353982,77373014924,46,5,0,1
4,4,3,800,3,4,2,1420306,81160486340,48,5,0,1
2,4,3,800,3,4,1,1420305,81160486266,48,5,0,1
3,4,3,800,3,4,2,1420306,81160486340,48,5,0,1
4,4,3,800,3,4,2,1488266,85042215828,50,5,0,1
2,4,3,800,3,4,1,1488265,85042215754,50,5,0,1
3,4,3,800,3,4,2,1488266,85042215828,50,5,0,1
4,4,3,800,3,4,2,1556712,88951448024,52,5,0,1
2,4,3,800,3,4,1,1556711,88951447950,52,5,0,1
3,4,3,800,3,4,2,1556712,88951448024,52,5,0,1
4,4,3,800,3,4,2,1623748,92782587120,54,5,0,1
2,4,3,800,3,4,1,1623747,92782587046,54,5,0,1
3,4,3,800,3,4,2,1623748,92782587120,54,5,0,1
4,4,3,800,3,4,2,1716404,98074013680,57,5,0,1
2,4,3,800,3,4,1,1716403,98074013606,57,5,0,1
3,4,3,800,3,4,2,1716404,98074013680,57,5,0,1
4,4,3,800,3,4,2,1783081,101881224906,59,5,0,1
2,4,3,800,3,4,1,1783080,101881224832,59,5,0,1
3,4,3,800,3,4,2,1783081,101881224906,59,5,0,1
4,4,3,800,3,4,2,1816625,103797122850,61,5,0,1
2,4,3,800,3,4,1,1816624,103797122776,61,5,0,1
3,4,3,800,3,4,2,1816625,103797122850,61,5,0,1
4,4,3,800,3,4,2,1884049,107647682378,63,5,0,1
2,4,3,800,3,4,1,1884048,107647682304,63,5,0,1
3,4,3,800,3,4,2,1884049,107647682378,63,5,0,1
4,4,3,800,3,4,2,1951581,111504757882,65,5,0,1
2,4,3,800,3,4,1,1951580,111504757808,65,5,0,1
3,4,3,800,3,4,2,1951581,111504757882,65,5,0,1
4,4,3,800,3,4,2,2020756,115456700216,67,5,0,1
2,4,3,800,3,4,1,2020755,115456700142,67,5,0,1
3,4,3,800,3,4,2,2020756,115456700216,67,5,0,1
4,4,3,800,3,4,2,2089332,119372469800,69,5,0,1
2,4,3,800,3,4,1,2089331,119372469726,69,5,0,1
3,4,3,800,3,4,2,2089332,119372469800,69,5,0,1
4,4,3,800,3,4,2,2168731,123916556958,71,5,0,1
2,4,3,800,3,4,1,2138323,122179009390,71,5,0,1
3,4,3,800,3,4,2,2138324,122179009464,71,5,0,1
4,4,3,800,3,4,2,2235044,127704567520,73,5,0,1
2,4,3,800,3,4,1,2235043,127704567446,73,5,0,1
3,4,3,800,3,4,2,2235044,127704567520,73,5,0,1
4,4,3,800,3,4,2,2288072,130738448440,75,5,0,1
2,4,3,800,3,4,1,2288071,130738448366,75,5,0,1
3,4,3,800,3,4,2,2288072,130738448440,75,5,0,1
4,4,3,800,3,4,2,2355457,134587384178,77,5,0,1
2,4,3,800,3,4,1,2355456,134587384104,77,5,0,1
3,4,3,800,3,4,2,2355457,134587384178,77,5,0,1
4,4,3,800,3,4,2,2422074,138392303060,79,5,0,1
2,4,3,800,3,4,1,2422073,138392302986,79,5,0,1
3,4,3,800,3,4,2,2422074,138392303060,79,5,0,1
4,4,3,800,3,4,2,2489619,142249932470,81,5,0,1
2,4,3,800,3,4,1,2489618,142249932396,81,5,0,1
3,4,3,800,3,4,2,2489619,142249932470,81,5,0,1
4,4,3,800,3,4,2,2556818,146087812396,83,5,0,1
2,4,3,800,3,4,1,2556817,146087812322,83,5,0,1
3,4,3,800,3,4,2,2556818,146087812396,83,5,0,1
