timestamp,switch_id,eth_dst,eth_src,eth_type,ipv4_src,ipv4_dst,in_port,packet_count,byte_count,duration_sec,idle_timeout_s,hard_timeout_s,priority,flow_id
1,2,1,800,1,2,1,45573,2595559202,1,5,0,1
6,2,1,800,1,2,3,45574,2595559276,1,5,0,1
5,2,1,800,1,2,2,158902,9064619052,3,5,0,1
1,2,1,800,1,2,1,158901,9064618978,3,5,0,1
6,2,1,800,1,2,3,158902,9064619052,3,5,0,1
5,2,1,800,1,2,2,273295,15594634398,5,5,0,1
1,2,1,800,1,2,1,273294,15594634324,5,5,0,1
6,2,1,800,1,2,3,273295,15594634398,5,5,0,1
5,2,1,800,1,2,2,387286,22101538708,7,5,0,1
1,2,1,800,1,2,1,387285,22101538634,7,5,0,1
6,2,1,800,1,2,3,387286,22101538708,7,5,0,1
5,2,1,800,1,2,2,500867,28586005974,9,5,0,1
1,2,1,800,1,2,1,500866,28586005900,9,5,0,1
6,2,1,800,1,2,3,500867,28586005974,9,5,0,1
5,2,1,800,1,2,2,607074,34652195884,11,5,0,1
1,2,1,800,1,2,1,607073,34652195810,11,5,0,1
6,2,1,800,1,2,3,607074,34652195884,11,5,0,1
5,2,1,800,1,2,2,724044,41329741832,13,5,0,1
1,2,1,800,1,2,1,724043,41329741758,13,5,0,1
6,2,1,800,1,2,3,724044,41329741832,13,5,0,1
5,2,1,800,1,2,2,753293,42999390330,15,5,0,1
1,2,1,800,1,2,1,753292,42999390256,15,5,0,1
6,2,1,800,1,2,3,753293,42999390330,15,5,0,1
5,2,1,800,1,2,2,753293,42999390330,17,5,0,1
1,2,1,800,1,2,1,753292,42999390256,17,5,0,1
6,2,1,800,1,2,3,753293,42999390330,17,5,0,1
