Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;391168.0;3.13
2.0;261120.0;2.08
3.0;455680.0;3.65
4.0;455680.0;3.65
5.0;586752.0;4.69
6.0;782336.0;6.25
7.0;846848.0;6.77
8.0;1111490.56;8.86
9.0;1237319.68;9.91
10.0;1237319.68;9.9
11.0;1310720.0;10.5
12.0;1310720.0;10.5
13.0;2527068.16;20.2
14.0;195584.0;1.56
15.0;325632.0;2.61
16.0;1310720.0;10.5
17.0;1300234.24;10.4
18.0;195584.0;1.56
19.0;0.0;0.0
20.0;1310720.0;10.5
21.0;1101004.8;8.8
22.0;521216.0;4.17
23.0;521216.0;4.17
24.0;325632.0;2.61
25.0;0.0;0.0
26.0;1300234.24;10.4
27.0;651264.0;5.21
28.0;521216.0;4.17
29.0;455680.0;3.65
30.0;455680.0;3.65
31.0;455680.0;3.65
32.0;586752.0;4.69
33.0;521216.0;4.17
34.0;130048.0;1.04
35.0;0.0;0.0
36.0;1111490.56;8.86
37.0;651264.0;5.21
38.0;325632.0;2.61
39.0;521216.0;4.17
40.0;261120.0;2.09
41.0;0.0;0.0
42.0;912384.0;7.3
43.0;521216.0;4.17
44.0;391168.0;3.13
45.0;261120.0;2.09
46.0;391168.0;3.12
47.0;455680.0;3.66
48.0;391168.0;3.13
49.0;261120.0;2.08
50.0;325632.0;2.61
51.0;391168.0;3.05
52.03;130048.0;1.07
53.0;455680.0;3.65
54.0;195584.0;1.56
55.0;455680.0;3.65
56.0;325632.0;2.61
57.0;325632.0;2.61
58.0;455680.0;3.65
59.0;455680.0;3.65
60.0;1310720.0;10.5
61.0;1163919.36;9.3
62.0;846848.0;6.8
63.0;0.0;0.0
64.0;1310720.0;10.5
65.0;1310720.0;10.5
66.0;832512.0;6.64
67.0;130048.0;1.04
68.0;0.0;0.0
69.0;1310720.0;10.5
70.0;1163919.36;9.32
71.0;455680.0;3.65
72.0;0.0;0.0
73.0;0.0;0.0
74.0;1310720.0;10.5
75.0;1101004.8;8.8
76.0;651264.0;5.21
77.0;651264.0;5.21
78.0;325632.0;2.61
79.0;782336.0;6.26
80.0;521216.0;4.16
81.0;651264.0;5.22
82.0;325632.0;2.61
83.0;391168.0;3.12
84.0;261120.0;2.09
85.0;0.0;0.0
86.0;0.0;0.0
87.0;0.0;0.0
88.0;0.0;0.0
89.0;0.0;0.0
90.0;195584.0;1.56
91.0;0.0;0.0
92.0;65126.4;0.5087890625
93.0;0.0;0.0
94.0;65126.4;0.509765625
95.0;0.0;0.0
96.0;0.0;0.0
97.0;846848.0;6.77
98.0;1237319.68;9.91
99.0;455680.0;3.62
100.01;261120.0;2.1
101.0;195584.0;1.56
102.0;130048.0;1.04
103.0;325632.0;2.61
104.0;195584.0;1.56
105.0;261120.0;2.09
106.0;325632.0;2.6
107.0;325632.0;2.61
108.0;586752.0;4.69
109.0;651264.0;5.22
110.0;391168.0;3.13
111.0;586752.0;4.69
112.0;0.0;0.0
113.0;0.0;0.0
114.0;651264.0;5.21
115.0;1310720.0;10.5
116.0;1310720.0;10.5
117.0;1226833.92;9.79
118.0;130048.0;1.04
119.0;0.0;0.0
120.0;0.0;0.0
121.0;0.0;0.0
122.0;195584.0;1.56
123.0;2621440.0;21.0
124.0;1226833.92;9.79
125.0;912384.0;7.3
126.0;455680.0;3.65
127.0;716800.0;5.74
128.0;912384.0;7.3
129.0;391168.0;3.13
130.0;1042432.0;8.34
131.0;521216.0;4.17
132.0;782336.0;6.26
133.0;0.0;0.0
134.0;0.0;0.0
