Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;455680.0;3.65
2.0;586752.0;4.7
3.0;846848.0;6.78
4.0;651264.0;5.2
5.0;716800.0;5.73
6.0;846848.0;6.8
7.0;716800.0;5.74
8.0;782336.0;6.24
9.0;782336.0;6.27
10.0;782336.0;6.25
11.0;782336.0;6.26
12.0;846848.0;6.78
13.0;782336.0;6.25
14.0;912384.0;7.28
15.0;1042432.0;8.34
16.0;912384.0;7.29
17.0;1300234.24;10.4
18.0;716800.0;5.73
19.0;0.0;0.0
20.0;782336.0;6.25
21.0;846848.0;6.78
22.0;391168.0;3.13
23.0;0.0;0.0
24.0;716800.0;5.73
25.0;782336.0;6.26
26.0;846848.0;6.77
27.0;586752.0;4.69
28.0;586752.0;4.69
29.0;130048.0;1.04
30.0;391168.0;3.13
31.0;1310720.0;10.5
32.0;839680.0;6.72
33.0;651264.0;5.21
34.0;651264.0;5.21
35.0;782336.0;6.26
36.0;846848.0;6.78
37.0;1042432.0;8.34
38.0;782336.0;6.26
39.0;0.0;0.0
40.0;651264.0;5.22
41.0;1310720.0;10.5
42.0;1035264.0;8.28
43.0;782336.0;6.25
44.0;782336.0;6.26
45.0;130048.0;1.04
46.0;455680.0;3.65
47.0;1310720.0;10.5
48.0;1163919.36;9.32
49.0;651264.0;5.19
50.01;846848.0;6.81
51.0;912384.0;7.3
52.0;976896.0;7.81
53.0;976896.0;7.81
54.0;976896.0;7.84
55.0;1300234.24;10.4
56.0;65126.4;0.5087890625
57.0;0.0;0.0
58.0;1310720.0;10.5
59.0;1300234.24;10.4
60.0;912384.0;7.31
61.0;455680.0;3.65
62.0;782336.0;6.26
63.0;455680.0;3.65
64.0;1174405.12;9.38
65.0;325632.0;2.61
66.0;651264.0;5.22
67.0;0.0;0.0
68.0;0.0;0.0
69.0;1310720.0;10.5
70.0;774144.0;6.19
71.0;651264.0;5.19
72.0;0.0;0.0
73.0;195584.0;1.56
74.0;1310720.0;10.5
75.0;1035264.0;8.28
76.0;521216.0;4.17
77.0;0.0;0.0
78.0;261120.0;2.08
79.0;1310720.0;10.5
80.0;969728.0;7.76
81.0;651264.0;5.22
82.0;586752.0;4.69
83.0;586752.0;4.7
84.0;455680.0;3.65
85.0;716800.0;5.73
86.0;521216.0;4.17
87.0;391168.0;3.13
88.0;391168.0;3.12
89.0;65126.4;0.509765625
90.0;0.0;0.0
91.0;0.0;0.0
92.0;0.0;0.0
93.0;65126.4;0.5087890625
94.0;261120.0;2.09
95.0;1310720.0;10.5
96.0;839680.0;6.72
