Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;101376.0;0.7919921875
1.0;318464.0;2.55
2.0;188416.0;1.51
3.0;380928.0;3.05
4.0;376832.0;3.01
5.0;433152.0;3.46
6.0;496640.0;3.97
7.0;506880.0;4.05
8.0;586752.0;4.69
9.0;606208.0;4.85
10.0;569344.0;4.55
11.0;604160.0;4.83
12.0;646144.0;5.17
13.0;717824.0;5.75
14.0;111616.0;0.87109375
15.0;493568.0;3.95
16.0;1520435.2;12.2
17.0;664576.0;5.32
18.0;275456.0;2.2
19.0;0.0;0.0
20.0;1583349.76;12.6
21.0;657408.0;5.26
22.0;587776.0;4.7
23.0;513024.0;4.1
24.0;321536.0;2.57
25.0;30412.8;0.2373046875
26.0;1289748.48;10.3
27.0;524288.0;4.19
28.0;538624.0;4.31
29.0;430080.0;3.44
30.0;457728.0;3.66
31.0;454656.0;3.64
32.0;598016.0;4.78
33.0;527360.0;4.22
34.0;185344.0;1.48
35.0;79667.2;0.6220703125
36.0;1080033.28;8.67
37.0;453632.0;3.62
38.0;402432.0;3.22
39.0;502784.0;4.02
40.0;293888.0;2.35
41.0;0.0;0.0
42.0;950272.0;7.61
43.0;430080.0;3.44
44.0;346112.0;2.77
45.0;423936.0;3.39
46.0;282624.0;2.26
47.0;420864.0;3.37
48.0;440320.0;3.52
49.0;252928.0;2.02
50.0;334848.0;2.67
51.0;359424.0;2.8
52.03;303104.0;2.48
53.0;419840.0;3.36
54.0;376832.0;3.01
55.0;245760.0;1.97
56.0;534528.0;4.28
57.0;376832.0;3.01
58.0;583680.0;4.66
59.0;457728.0;3.67
60.0;609280.0;4.88
61.0;334848.0;2.68
62.0;36249.6;0.2822265625
63.0;320512.0;2.56
64.0;1740636.16;13.9
65.0;693248.0;5.54
66.0;563200.0;4.51
67.0;182272.0;1.46
68.0;0.0;0.0
69.0;1635778.56;13.1
70.0;678912.0;5.44
71.0;472064.0;3.78
72.0;105472.0;0.8251953125
73.0;0.0;0.0
74.0;1677721.6;13.4
75.0;555008.0;4.44
76.0;631808.0;5.05
77.0;618496.0;4.94
78.0;376832.0;3.01
79.0;779264.0;6.24
80.0;539648.0;4.31
81.0;653312.0;5.24
82.0;377856.0;3.02
83.0;462848.0;3.71
84.0;322560.0;2.58
85.0;0.0;0.0
86.0;28979.2;0.2265625
87.0;184320.0;1.47
88.0;0.0;0.0
89.0;0.0;0.0
90.0;0.0;0.0
91.0;4341.76;0.03408203125
92.0;37683.2;0.2939453125
93.0;0.0;0.0
94.0;0.0;0.0
95.0;0.0;0.0
96.0;5795.84;0.0453125
97.0;703488.0;5.63
98.0;978944.0;7.83
99.0;420864.0;3.34
100.01;275456.0;2.22
101.0;150528.0;1.2
102.0;174080.0;1.39
103.0;329728.0;2.64
104.0;228352.0;1.83
105.0;294912.0;2.36
106.0;339968.0;2.72
107.0;450560.0;3.6
108.0;626688.0;5.01
109.0;821248.0;6.57
110.0;462848.0;3.71
111.0;686080.0;5.49
112.0;13004.8;0.1015625
113.0;0.0;0.0
114.0;986112.0;7.89
115.0;2013265.92;16.1
116.0;460800.0;3.68
117.0;887808.0;7.1
118.0;318464.0;2.55
119.0;0.0;0.0
120.0;49254.4;0.384765625
121.0;0.0;0.0
122.0;0.0;0.0
123.0;3680501.76;29.4
124.0;0.0;0.0
125.0;989184.0;7.91
126.0;458752.0;3.67
127.0;731136.0;5.85
128.0;894976.0;7.16
129.0;436224.0;3.49
130.0;1069547.52;8.54
131.0;520192.0;4.16
132.0;772096.0;6.18
133.0;43417.6;0.33984375
134.0;219136.0;1.75
135.0;1981808.64;15.8
136.0;948224.0;7.59
137.0;560128.0;4.48
138.0;547840.0;4.37
139.0;1132462.08;9.07
140.0;373760.0;2.99
141.0;968704.0;7.75
142.0;304128.0;2.43
143.0;0.0;0.0
144.0;49254.4;0.3857421875
145.0;0.0;0.0
146.0;0.0;0.0
147.0;0.0;0.0
148.0;3816816.64;30.5
149.0;453632.0;3.63
150.0;625664.0;5.0
151.0;705536.0;5.64
152.0;49254.4;0.384765625
153.0;210944.0;1.69
154.0;873472.0;6.99
155.0;1331691.52;10.7
156.0;467968.0;3.74
157.0;593920.0;4.75
158.0;496640.0;3.98
159.0;453632.0;3.61
160.0;362496.0;2.91
161.0;622592.0;4.98
162.0;416768.0;3.34
163.0;349184.0;2.79
164.0;629760.0;5.04
165.0;434176.0;3.47
166.0;362496.0;2.9
167.0;646144.0;5.16
168.0;434176.0;3.48
169.0;436224.0;3.48
170.0;654336.0;5.23
171.0;151552.0;1.22
172.0;0.0;0.0
173.0;817152.0;6.53
174.0;1090519.04;8.71
175.0;534528.0;4.28
176.0;505856.0;4.04
177.0;362496.0;2.9
178.0;290816.0;2.33
179.0;447488.0;3.58
180.0;305152.0;2.44
181.0;458752.0;3.67
182.0;399360.0;3.2
183.0;248832.0;1.99
184.0;579584.0;4.64
185.0;278528.0;2.22
186.0;468992.0;3.75
187.0;503808.0;4.02
188.0;230400.0;1.84
189.0;233472.0;1.87
190.0;0.0;0.0
191.0;589824.0;4.71
192.0;1111490.56;8.81
193.01;399360.0;3.23
194.0;380928.0;3.05
195.0;665600.0;5.33
196.0;370688.0;2.96
197.0;522240.0;4.19
198.0;26112.0;0.2041015625
199.0;0.0;0.0
200.0;1394606.08;11.1
201.0;527360.0;4.22
202.0;438272.0;3.51
203.0;336896.0;2.7
204.0;658432.0;5.27
205.0;506880.0;4.05
206.0;289792.0;2.32
207.0;644096.0;5.16
208.0;497664.0;3.99
209.0;285696.0;2.28
210.0;689152.0;5.51
211.0;450560.0;3.61
212.0;371712.0;2.98
213.0;665600.0;5.33
214.0;332800.0;2.66
215.0;167936.0;1.34
216.0;175104.0;1.4
217.0;581632.0;4.66
218.0;1195376.64;9.6
219.0;625664.0;4.99
220.0;441344.0;3.54
221.0;531456.0;4.25
222.0;635904.0;5.08
223.0;30412.8;0.2373046875
224.0;325632.0;2.61
225.0;1268776.96;10.2
226.0;517120.0;4.13
227.0;485376.0;3.88
228.0;681984.0;5.46
229.0;544768.0;4.35
230.0;354304.0;2.84
231.0;733184.0;5.86
232.0;527360.0;4.22
233.0;356352.0;2.85
234.0;680960.0;5.44
235.0;520192.0;4.16
236.0;492544.0;3.94
237.0;621568.0;4.97
238.0;370688.0;2.96
239.0;490496.0;3.92
240.0;0.0;0.0
241.0;389120.0;3.12
242.0;1426063.36;11.4
243.0;586752.0;4.69
244.0;371712.0;2.98
245.0;680960.0;5.44
246.0;646144.0;5.16
247.0;228352.0;1.83
248.0;0.0;0.0
249.0;757760.0;6.06
250.0;1101004.8;8.77
251.0;661504.0;5.29
252.0;596992.0;4.77
253.0;545792.0;4.37
254.0;362496.0;2.9
255.0;674816.0;5.4
256.0;566272.0;4.49
257.01;396288.0;3.2
258.0;731136.0;5.81
259.01;433152.0;3.49
260.0;505856.0;4.04
261.0;769024.0;6.15
262.0;415744.0;3.32
263.0;604160.0;4.83
264.0;14438.4;0.11328125
265.0;209920.0;1.68
266.0;1478492.16;11.9
267.0;692224.0;5.54
268.0;619520.0;4.95
269.0;640000.0;5.13
270.0;674816.0;5.4
271.0;891904.0;7.13
272.0;631808.0;5.05
273.0;531456.0;4.25
274.0;976896.0;7.82
275.0;702464.0;5.62
276.0;506880.0;4.06
277.0;937984.0;7.5
278.0;738304.0;5.88
279.0;447488.0;3.6
280.0;1000448.0;8.0
281.0;549888.0;4.4
282.0;574464.0;4.59
283.0;0.0;0.0
284.0;549888.0;4.4
285.0;1625292.8;13.0
286.0;861184.0;6.89
287.0;619520.0;4.96
288.0;544768.0;4.36
289.0;958464.0;7.67
290.0;102400.0;0.802734375
291.0;20275.2;0.158203125
292.0;1111490.56;8.88
293.0;1352663.04;10.8
294.0;542720.0;4.34
295.0;852992.0;6.82
