Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.36 MBytes  11.4 Mbits/sec    0   77.8 KBytes       
[  4]   1.00-2.00   sec   954 KBytes  7.82 Mbits/sec    0    116 KBytes       
[  4]   2.00-3.00   sec   954 KBytes  7.81 Mbits/sec    0    151 KBytes       
[  4]   3.00-4.00   sec   891 KBytes  7.30 Mbits/sec    0    187 KBytes       
[  4]   4.00-5.00   sec   891 KBytes  7.30 Mbits/sec    5    205 KBytes       
[  4]   5.00-6.00   sec   764 KBytes  6.26 Mbits/sec    0    208 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.73 Mbits/sec    0    211 KBytes       
[  4]   7.00-8.00   sec   700 KBytes  5.73 Mbits/sec    0    219 KBytes       
[  4]   8.00-9.00   sec   636 KBytes  5.21 Mbits/sec    0    238 KBytes       
[  4]   9.00-10.00  sec   445 KBytes  3.65 Mbits/sec    0    257 KBytes       
[  4]  10.00-11.00  sec   700 KBytes  5.74 Mbits/sec    0    307 KBytes       
[  4]  11.00-12.00  sec   827 KBytes  6.78 Mbits/sec    0    370 KBytes       
[  4]  12.00-13.00  sec   827 KBytes  6.77 Mbits/sec    0    441 KBytes       
[  4]  13.00-14.00  sec   954 KBytes  7.81 Mbits/sec    0    537 KBytes       
[  4]  14.00-15.00  sec   891 KBytes  7.30 Mbits/sec    0    639 KBytes       
[  4]  15.00-16.02  sec   827 KBytes  6.64 Mbits/sec    0    747 KBytes       
[  4]  16.02-17.00  sec   509 KBytes  4.26 Mbits/sec    0    807 KBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.02 MBytes       
[  4]  18.00-19.00  sec   693 KBytes  5.68 Mbits/sec  109    846 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec  137    738 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   25    752 KBytes       
[  4]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec    9    752 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec   29    752 KBytes       
[  4]  23.00-24.00  sec  63.6 KBytes   521 Kbits/sec  115    694 KBytes       
[  4]  24.00-25.00  sec   255 KBytes  2.08 Mbits/sec   42   1.41 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec   11   15.6 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec  123    236 KBytes       
[  4]  27.00-28.00  sec   509 KBytes  4.17 Mbits/sec    0    713 KBytes       
[  4]  28.00-29.00  sec   827 KBytes  6.78 Mbits/sec    0    798 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0    798 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   522 Kbits/sec    1   1.41 KBytes       
[  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    0   1.41 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    6   5.66 KBytes       
[  4]  35.00-36.00  sec  63.6 KBytes   522 Kbits/sec    9   12.7 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   20   28.3 KBytes       
[  4]  37.00-38.00  sec   891 KBytes  7.30 Mbits/sec   80    578 KBytes       
