Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   288 KBytes  2.35 Mbits/sec    0   42.4 KBytes       
[  4]   1.00-2.01   sec   134 KBytes  1.10 Mbits/sec    0   46.7 KBytes       
[  4]   2.01-3.00   sec   127 KBytes  1.05 Mbits/sec    0   52.3 KBytes       
[  4]   3.00-4.03   sec   127 KBytes  1.02 Mbits/sec    0   59.4 KBytes       
[  4]   4.03-5.00   sec   127 KBytes  1.07 Mbits/sec    0   73.5 KBytes       
[  4]   5.00-6.07   sec   191 KBytes  1.46 Mbits/sec    0   94.7 KBytes       
[  4]   6.07-7.00   sec   318 KBytes  2.81 Mbits/sec    0    137 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0    187 KBytes       
[  4]   8.00-9.00   sec   191 KBytes  1.56 Mbits/sec    0    208 KBytes       
[  4]   9.00-10.00  sec   636 KBytes  5.22 Mbits/sec    0    296 KBytes       
[  4]  10.00-11.00  sec   127 KBytes  1.04 Mbits/sec    0    310 KBytes       
[  4]  11.00-12.00  sec   382 KBytes  3.13 Mbits/sec    0    359 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec   35    297 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    1    279 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   56    245 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    8    263 KBytes       
[  4]  16.00-17.01  sec  0.00 Bytes  0.00 bits/sec    0    263 KBytes       
[  4]  17.01-18.00  sec   573 KBytes  4.74 Mbits/sec    0    267 KBytes       
[  4]  18.00-19.02  sec  0.00 Bytes  0.00 bits/sec    6    233 KBytes       
[  4]  19.02-20.01  sec  0.00 Bytes  0.00 bits/sec    0    187 KBytes       
[  4]  20.01-21.00  sec   318 KBytes  2.62 Mbits/sec    0    189 KBytes       
[  4]  21.00-22.01  sec   191 KBytes  1.55 Mbits/sec    0    202 KBytes       
[  4]  22.01-23.07  sec  63.6 KBytes   492 Kbits/sec    0    211 KBytes       
[  4]  23.07-24.03  sec   127 KBytes  1.08 Mbits/sec    0    216 KBytes       
[  4]  24.03-25.00  sec   127 KBytes  1.07 Mbits/sec    0    221 KBytes       
[  4]  25.00-26.00  sec  63.6 KBytes   520 Kbits/sec    0    222 KBytes       
[  4]  26.00-27.02  sec   127 KBytes  1.03 Mbits/sec    0    228 KBytes       
[  4]  27.02-28.01  sec   127 KBytes  1.06 Mbits/sec    0    233 KBytes       
[  4]  28.01-29.01  sec  63.6 KBytes   521 Kbits/sec    0    242 KBytes       
[  4]  29.01-30.00  sec   127 KBytes  1.05 Mbits/sec    0    276 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   522 Kbits/sec    0    301 KBytes       
[  4]  31.00-32.00  sec   127 KBytes  1.04 Mbits/sec    7    307 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   40    242 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    4    242 KBytes       
[  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    245 KBytes       
[  4]  35.00-36.00  sec  63.6 KBytes   521 Kbits/sec    2    225 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    0    180 KBytes       
[  4]  37.00-38.00  sec   445 KBytes  3.64 Mbits/sec    0    185 KBytes       
[  4]  38.00-39.02  sec  0.00 Bytes  0.00 bits/sec    0    187 KBytes       
[  4]  39.02-40.00  sec   191 KBytes  1.59 Mbits/sec    0    201 KBytes       
[  4]  40.00-41.01  sec  63.6 KBytes   517 Kbits/sec    0    204 KBytes       
[  4]  41.01-42.06  sec   191 KBytes  1.49 Mbits/sec    0    208 KBytes       
[  4]  42.06-43.01  sec  0.00 Bytes  0.00 bits/sec    0    209 KBytes       
[  4]  43.01-44.01  sec   191 KBytes  1.56 Mbits/sec    0    215 KBytes       
[  4]  44.01-45.00  sec  0.00 Bytes  0.00 bits/sec    0    222 KBytes       
[  4]  45.00-46.00  sec   191 KBytes  1.57 Mbits/sec    0    246 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0    247 KBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec    0    324 KBytes       
[  4]  48.00-49.01  sec  0.00 Bytes  0.00 bits/sec    0    331 KBytes       
[  4]  49.01-50.00  sec  0.00 Bytes  0.00 bits/sec    3    287 KBytes       
[  4]  50.00-51.02  sec  0.00 Bytes  0.00 bits/sec   18    232 KBytes       
[  4]  51.02-52.00  sec  0.00 Bytes  0.00 bits/sec    1    232 KBytes       
[  4]  52.00-53.00  sec   318 KBytes  2.61 Mbits/sec   18    232 KBytes       
[  4]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec    0    232 KBytes       
[  4]  54.00-55.00  sec   255 KBytes  2.08 Mbits/sec   14    161 KBytes       
[  4]  55.00-56.03  sec  0.00 Bytes  0.00 bits/sec    0    161 KBytes       
[  4]  56.03-57.00  sec  0.00 Bytes  0.00 bits/sec    0    161 KBytes       
[  4]  57.00-58.00  sec   318 KBytes  2.61 Mbits/sec    0    165 KBytes       
[  4]  58.00-59.00  sec   127 KBytes  1.04 Mbits/sec    0    178 KBytes       
[  4]  59.00-60.00  sec   127 KBytes  1.04 Mbits/sec    0    184 KBytes       
[  4]  60.00-61.00  sec   127 KBytes  1.05 Mbits/sec    0    192 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0    192 KBytes       
[  4]  62.00-63.00  sec   191 KBytes  1.57 Mbits/sec    0    197 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec    0    198 KBytes       
