Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec  1.01 MBytes  8.37 Mbits/sec    0   58.0 KBytes       
[  4]   1.01-2.01   sec   700 KBytes  5.73 Mbits/sec    0   84.8 KBytes       
[  4]   2.01-3.00   sec   509 KBytes  4.21 Mbits/sec    0    105 KBytes       
[  4]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    2    123 KBytes       
[  4]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0    124 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0    127 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    134 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    151 KBytes       
[  4]   8.00-9.00   sec   318 KBytes  2.61 Mbits/sec    0    174 KBytes       
[  4]   9.00-10.00  sec   573 KBytes  4.70 Mbits/sec    0    219 KBytes       
[  4]  10.00-11.00  sec   509 KBytes  4.17 Mbits/sec    0    272 KBytes       
[  4]  11.00-12.00  sec   318 KBytes  2.61 Mbits/sec    0    310 KBytes       
[  4]  12.00-13.00  sec   764 KBytes  6.26 Mbits/sec    0    404 KBytes       
[  4]  13.00-14.00  sec  63.6 KBytes   522 Kbits/sec   24    310 KBytes       
[  4]  14.00-15.00  sec   191 KBytes  1.56 Mbits/sec    2    290 KBytes       
[  4]  15.00-16.00  sec   382 KBytes  3.13 Mbits/sec    3    269 KBytes       
[  4]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    3    204 KBytes       
[  4]  17.00-18.00  sec   445 KBytes  3.65 Mbits/sec    0    205 KBytes       
[  4]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    0    221 KBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    0    229 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.56 Mbits/sec    0    239 KBytes       
[  4]  21.00-22.00  sec   255 KBytes  2.09 Mbits/sec    0    245 KBytes       
[  4]  22.00-23.01  sec   255 KBytes  2.07 Mbits/sec    0    246 KBytes       
[  4]  23.01-24.00  sec   127 KBytes  1.05 Mbits/sec    0    249 KBytes       
[  4]  24.00-25.00  sec   127 KBytes  1.04 Mbits/sec    0    252 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.09 Mbits/sec    0    262 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec    0    283 KBytes       
[  4]  27.00-28.00  sec   127 KBytes  1.04 Mbits/sec    4    276 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    6    233 KBytes       
[  4]  29.00-30.00  sec   382 KBytes  3.13 Mbits/sec    0    214 KBytes       
[  4]  30.00-31.00  sec   255 KBytes  2.09 Mbits/sec    0    233 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.08 Mbits/sec    0    262 KBytes       
[  4]  32.00-33.00  sec   191 KBytes  1.57 Mbits/sec    0    281 KBytes       
[  4]  33.00-34.00  sec   191 KBytes  1.56 Mbits/sec    0    293 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    0    297 KBytes       
[  4]  35.00-36.00  sec   255 KBytes  2.08 Mbits/sec    2    293 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    1    211 KBytes       
[  4]  37.00-38.00  sec   573 KBytes  4.69 Mbits/sec    0    222 KBytes       
[  4]  38.00-39.00  sec   191 KBytes  1.56 Mbits/sec    0    236 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   522 Kbits/sec    0    242 KBytes       
[  4]  40.00-41.00  sec   191 KBytes  1.56 Mbits/sec    0    250 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.08 Mbits/sec    0    253 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    256 KBytes       
[  4]  43.00-44.00  sec   255 KBytes  2.09 Mbits/sec    0    260 KBytes       
[  4]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec    0    267 KBytes       
[  4]  45.00-46.00  sec   191 KBytes  1.56 Mbits/sec    0    280 KBytes       
[  4]  46.00-47.01  sec   255 KBytes  2.07 Mbits/sec    0    308 KBytes       
[  4]  47.01-48.00  sec  0.00 Bytes  0.00 bits/sec    9    260 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    9    225 KBytes       
[  4]  49.00-50.00  sec   255 KBytes  2.09 Mbits/sec    4    225 KBytes       
[  4]  50.00-51.00  sec   509 KBytes  4.17 Mbits/sec    0    175 KBytes       
[  4]  51.00-52.00  sec   191 KBytes  1.56 Mbits/sec    0    163 KBytes       
[  4]  52.00-53.00  sec   191 KBytes  1.56 Mbits/sec    0    174 KBytes       
[  4]  53.00-54.00  sec   127 KBytes  1.04 Mbits/sec    0    184 KBytes       
[  4]  54.00-55.00  sec   191 KBytes  1.56 Mbits/sec    0    188 KBytes       
[  4]  55.00-56.00  sec   191 KBytes  1.56 Mbits/sec    0    189 KBytes       
[  4]  56.00-57.00  sec   127 KBytes  1.04 Mbits/sec    0    192 KBytes       
[  4]  57.00-58.00  sec  63.6 KBytes   521 Kbits/sec    0    195 KBytes       
[  4]  58.00-59.00  sec   191 KBytes  1.56 Mbits/sec    0    205 KBytes       
[  4]  59.00-60.00  sec   191 KBytes  1.56 Mbits/sec    0    228 KBytes       
[  4]  60.00-61.00  sec   191 KBytes  1.56 Mbits/sec    0    262 KBytes       
[  4]  61.00-62.00  sec  63.6 KBytes   521 Kbits/sec    0    286 KBytes       
[  4]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec    8    205 KBytes       
[  4]  63.00-64.00  sec   445 KBytes  3.65 Mbits/sec    0    209 KBytes       
[  4]  64.00-65.00  sec   255 KBytes  2.09 Mbits/sec    0    233 KBytes       
[  4]  65.00-66.00  sec   191 KBytes  1.56 Mbits/sec    0    257 KBytes       
[  4]  66.00-67.00  sec   191 KBytes  1.56 Mbits/sec    0    273 KBytes       
[  4]  67.00-68.00  sec   191 KBytes  1.56 Mbits/sec    0    281 KBytes       
