Step; State; Reward
1; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.0002403  0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444]]; [0.00769043]
2; [[ 0.218 10.     0.     0.218  0.     0.     9.47   9.47   0.218  5.625
   5.625  0.     0.     0.     0.     0.   ]]; [885.0722]
3; [[4.0156e+00 1.1000e+01 4.1289e+00 4.0352e+00 1.1444e-04 1.1444e-04
  9.4531e+00 1.3352e+01 4.2969e+00 7.1914e+00 1.1086e+01 1.1444e-04
  1.1444e-04 3.9160e+00 1.1444e-04 1.1444e-04]]; [2621.6538]
4; [[11.72  12.45  11.14  11.71   0.     0.    11.71  23.14  12.    11.72
  23.14   0.     0.    11.375  0.     0.   ]]; [9974.727]
5; [[9.5391e+00 1.3555e+01 9.8359e+00 4.2617e+00 5.1133e+00 2.4033e-04
  9.4062e+00 1.8719e+01 9.9062e+00 9.3984e+00 1.8719e+01 5.1133e+00
  1.1444e-04 9.4062e+00 1.1444e-04 1.1444e-04]]; [7064.968]
6; [[ 9.445 13.875 12.54   0.804  8.65   0.     9.47  18.92  10.39   9.47
  18.92   8.65   0.     9.47   0.     0.   ]]; [7509.5195]
7; [[9.484e+00 2.370e+01 3.490e+00 1.179e+00 8.297e+00 1.431e-04 1.162e+01
  1.969e+01 9.258e+00 4.641e+00 1.270e+01 8.297e+00 1.431e-04 7.938e+00
  1.431e-04 1.431e-04]]; [7132.925]
8; [[0.474 9.05  0.    0.474 0.    0.    9.14  9.4   0.474 5.906 5.906 0.
  0.    0.    0.    0.   ]]; [886.195]
9; [[3.5254e-01 9.4766e+00 1.1444e-04 3.8647e-01 1.1444e-04 1.1444e-04
  9.4609e+00 9.4531e+00 3.8623e-01 8.8906e+00 8.8906e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [1013.93146]
10; [[0.2896 9.29   0.     0.2898 0.     0.     9.484  9.48   0.2898 8.08
  8.08   0.     0.     0.     0.     0.    ]]; [974.6695]
11; [[3.2715e-01 9.6172e+00 1.1444e-04 3.2715e-01 1.1444e-04 1.1444e-04
  9.4453e+00 9.4453e+00 3.2715e-01 6.6953e+00 6.6953e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [926.23236]
12; [[ 0.2903 10.164   0.      0.2903  0.      0.      9.44    9.44    0.2903
   7.176   7.176   0.      0.      0.      0.      0.    ]]; [951.06165]
13; [[0.3472 9.09   0.     0.3472 0.     0.     9.43   9.43   0.347  7.31
  7.31   0.     0.     0.     0.     0.    ]]; [940.31714]
14; [[ 0.3254 11.984   0.      0.3254  0.      0.     11.766  11.78    0.3254
   8.81    8.81    0.      0.      0.      0.      0.    ]]; [1420.1879]
15; [[0.337 9.64  0.    0.337 0.    0.    9.26  9.25  0.337 7.004 7.004 0.
  0.    0.    0.    0.   ]]; [913.8139]
16; [[ 0.2095 10.31    0.      0.2081  0.      0.      9.45    9.445   0.2081
   7.652   7.652   0.      0.      0.      0.      0.    ]]; [965.288]
17; [[ 0.2114 10.234   0.      0.2219  0.      0.      9.42    9.42    0.2218
   6.875   6.875   0.      0.      0.      0.      0.    ]]; [931.2065]
18; [[ 0.2773 12.35    0.      0.2798  0.      0.     11.66   11.57    0.28
  10.13   10.13    0.      0.      0.      0.      0.    ]]; [1453.7976]
19; [[0.3264 8.75   0.     0.3262 0.     0.     9.48   9.46   0.326  6.3
  6.3    0.     0.     0.     0.     0.    ]]; [896.3488]
20; [[2.6123e-01 1.2094e+01 1.4305e-04 2.6147e-01 1.4305e-04 1.4305e-04
  1.1734e+01 1.1750e+01 2.6147e-01 7.5703e+00 7.5703e+00 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04]]; [1350.4248]
21; [[ 0.5137 11.24    0.      0.5137  0.      0.     11.836  11.83    0.5137
   5.47    5.47    0.      0.      0.      0.      0.    ]]; [1267.6543]
22; [[2.2095e-01 9.9453e+00 1.1444e-04 2.2083e-01 1.1444e-04 1.1444e-04
  9.4297e+00 9.4297e+00 2.2083e-01 4.4844e+00 4.4844e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [835.14606]
23; [[0.394  9.695  0.     0.3928 0.     0.     9.43   9.44   0.3928 3.994
  3.994  0.     0.     0.     0.     0.    ]]; [826.7185]
24; [[3.2031e-01 9.6328e+00 1.1444e-04 3.2007e-01 1.1444e-04 1.1444e-04
  9.4219e+00 9.4219e+00 3.2007e-01 4.9219e+00 4.9219e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [853.4774]
25; [[0.3613 8.59   0.     0.3613 0.     0.     9.45   9.44   0.3616 4.23
  4.23   0.     0.     0.     0.     0.    ]]; [812.5376]
26; [[3.6055e+00 7.2227e+00 1.1444e-04 3.6094e+00 1.1444e-04 1.1444e-04
  1.2711e+01 9.4531e+00 3.4131e-01 5.5117e+00 5.5117e+00 1.1444e-04
  1.1444e-04 1.1444e-04 3.2695e+00 1.1444e-04]]; [1433.8759]
27; [[ 4.     7.582  0.     4.     0.     0.    11.44   9.484  0.557  5.754
   5.754  0.     0.     0.     3.441  0.   ]]; [1494.9784]
28; [[7.9414e+00 4.6172e+00 1.4305e-04 7.9883e+00 1.4305e-04 1.4305e-04
  1.1852e+01 1.1875e+01 6.8652e-01 8.8594e+00 8.8594e+00 1.4305e-04
  1.4305e-04 1.4305e-04 7.3086e+00 1.4305e-04]]; [2904.72]
29; [[ 7.824  4.7    0.     7.81   0.     0.    12.06   9.484  0.515  8.07
   8.07   0.     0.     0.     7.297  0.   ]]; [2399.9727]
30; [[9.6641e+00 3.9395e+00 1.4305e-04 9.6953e+00 1.4305e-04 1.4305e-04
  1.2961e+01 1.1875e+01 6.7285e-01 9.3828e+00 9.3828e+00 1.4305e-04
  1.4305e-04 1.4305e-04 9.0234e+00 1.4305e-04]]; [3444.374]
31; [[8.1    1.973  0.     8.086  0.     0.     9.516  9.49   0.5483 7.906
  7.906  0.     0.     0.     7.54   0.    ]]; [2269.85]
32; [[8.05  1.487 0.    8.04  0.    0.    9.01  9.26  0.517 7.965 7.965 0.
  0.    0.    7.523 0.   ]]; [2189.5032]
33; [[11.4     1.868   0.     11.42    0.      0.     12.56   11.875   0.7266
  11.15   11.15    0.      0.      0.     10.69    0.    ]]; [4008.752]
34; [[9.37   1.101  0.     9.414  0.     0.     9.92   9.51   0.5967 9.09
  9.09   0.     0.     0.     8.82   0.    ]]; [2654.2717]
35; [[ 0.208  10.03    0.      0.2079  0.      0.      9.48    9.48    0.208
   6.8     6.8     0.      0.      0.      0.      0.    ]]; [931.31335]
36; [[ 0.3044 13.79    0.      0.3042  0.      0.     11.64   11.64    0.3042
   7.527   7.527   0.      0.      0.      0.      0.    ]]; [1376.2023]
37; [[4.0894e-01 9.9141e+00 1.1444e-04 4.0894e-01 1.1444e-04 1.1444e-04
  9.4688e+00 9.4688e+00 4.0894e-01 5.3477e+00 5.3477e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [889.596]
38; [[0.2094 9.62   0.     0.2085 0.     0.     9.49   9.49   0.2085 2.178
  2.178  0.     0.     0.     0.     0.    ]]; [746.0352]
39; [[3.5547e-01 9.0312e+00 1.1444e-04 3.5522e-01 1.1444e-04 1.1444e-04
  9.3125e+00 9.3125e+00 3.5498e-01 2.3242e+00 2.3242e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [730.80365]
40; [[ 0.4517 11.484   0.      0.454   0.      0.     11.79   11.82    0.4546
   3.549   3.549   0.      0.      0.      0.      0.    ]]; [1170.4008]
41; [[2.0752e-01 9.7578e+00 1.1444e-04 2.0740e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4766e+00 2.0740e-01 2.3027e+00 2.3027e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [752.0613]
42; [[ 0.2651 12.54    0.      0.2678  0.      0.     11.84   11.84    0.2678
   3.252   3.252   0.      0.      0.      0.      0.    ]]; [1167.5334]
43; [[3.5571e-01 9.1250e+00 1.1444e-04 3.5547e-01 1.1444e-04 1.1444e-04
  9.5000e+00 9.5000e+00 3.5547e-01 2.4434e+00 2.4434e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [759.1856]
44; [[ 0.2595 12.01    0.      0.2595  0.      0.     11.86   11.86    0.2595
   2.861   2.861   0.      0.      0.      0.      0.    ]]; [1138.2872]
45; [[3.606e-01 1.238e+01 1.431e-04 3.613e-01 1.431e-04 1.431e-04 1.146e+01
  1.161e+01 3.613e-01 3.248e+00 3.248e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1136.0111]
46; [[0.354  9.27   0.     0.3535 0.     0.     9.48   9.48   0.3535 1.194
  1.194  0.     0.     0.     0.     0.    ]]; [710.24774]
47; [[3.3594e-01 8.7188e+00 1.1444e-04 3.3569e-01 1.1444e-04 1.1444e-04
  9.3281e+00 9.3281e+00 3.3569e-01 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [654.41864]
48; [[0.2385 8.69   0.     0.2488 0.     0.     9.336  9.336  0.2488 0.
  0.     0.     0.     0.     0.     0.    ]]; [648.26904]
49; [[ 0.2578 11.88    0.      0.258   0.      0.     11.836  11.83    0.258
   0.      0.      0.      0.      0.      0.      0.    ]]; [1016.61957]
50; [[ 0.2068 10.85    0.      0.2133  0.      0.      9.48    9.48    0.2133
   0.      0.      0.      0.      0.      0.      0.    ]]; [703.3301]
51; [[0.4414 7.426  0.     0.4414 3.592  0.     5.695  9.36   0.4414 0.
  0.     0.     0.     3.588  0.     0.    ]]; [688.98047]
52; [[0.0003052  0.0001783  0.00011444 0.0001783  0.00011444 0.00011444
  0.0001783  0.0003815  0.0002232  0.000143   0.00011444 0.00011444
  0.00011444 0.00011444 0.00011444 0.00011444]]; [0.01098633]
