Step; State; Reward
182; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
183; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
184; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
185; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
186; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
187; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
188; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
189; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
190; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
191; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
192; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
193; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
194; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
195; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
196; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
197; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
198; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
199; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
200; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
201; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
202; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
203; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
204; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
205; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
206; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
207; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
208; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
209; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
210; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
211; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
212; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
213; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
214; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
215; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
216; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
217; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
218; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
219; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
220; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
221; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
222; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
223; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
224; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
225; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
226; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
227; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
228; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
229; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
230; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
231; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
232; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
233; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
234; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
235; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
236; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
237; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
238; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
239; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
240; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
241; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
242; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
243; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
244; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
245; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
246; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
247; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
248; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
249; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
250; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
251; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
252; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
253; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
254; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
255; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
256; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
257; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
258; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
259; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
260; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
261; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
262; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
263; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
264; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
265; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
266; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
267; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
268; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
269; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
270; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
271; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
272; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
273; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
274; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
275; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
276; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
277; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
278; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
279; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
280; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
281; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
282; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
283; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
284; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
285; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
286; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
287; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
288; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
289; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
290; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
291; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
292; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
293; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
294; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
295; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
296; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
297; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
298; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
299; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
300; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
301; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
302; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
303; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
304; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
305; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
306; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
307; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
308; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
309; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
310; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
311; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
312; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
313; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
314; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
315; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
316; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
317; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
318; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
319; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
320; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
321; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
322; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
323; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
324; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
325; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
326; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
327; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
328; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
329; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
330; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
331; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
332; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
333; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
334; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
335; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
336; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
337; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
338; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
339; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
340; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
341; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
342; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
343; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
344; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
345; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
346; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
347; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
348; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
349; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
350; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
351; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
352; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
353; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
354; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
355; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
356; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
357; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
358; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
359; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
360; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
361; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
362; [[0.6816 9.82   0.     0.6816 0.     0.     9.92   9.45   0.2172 8.625 8.625  0.     0.4644 0.     0.     0.    ]]; [1053.3387]
