Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   246 KBytes  2.01 Mbits/sec    0   19.8 KBytes       
[  4]   1.00-2.00   sec  73.5 KBytes   602 Kbits/sec    0   22.6 KBytes       
[  4]   2.00-3.02   sec   134 KBytes  1.08 Mbits/sec    0   26.9 KBytes       
[  4]   3.02-4.00   sec   127 KBytes  1.06 Mbits/sec    0   39.6 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   63.6 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0   94.7 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    140 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec   21    102 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec   14    102 KBytes       
[  4]   9.00-10.00  sec   318 KBytes  2.61 Mbits/sec    7   70.7 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.12 Mbits/sec    0   82.0 KBytes       
[  4]  11.00-12.00  sec   382 KBytes  3.13 Mbits/sec    0   86.3 KBytes       
[  4]  12.00-13.00  sec   191 KBytes  1.56 Mbits/sec    0   86.3 KBytes       
[  4]  13.00-14.00  sec   191 KBytes  1.56 Mbits/sec    0   86.3 KBytes       
[  4]  14.00-15.00  sec   191 KBytes  1.56 Mbits/sec    0   89.1 KBytes       
[  4]  15.00-16.00  sec   127 KBytes  1.04 Mbits/sec    0   97.6 KBytes       
[  4]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    0    112 KBytes       
[  4]  17.00-18.00  sec   191 KBytes  1.57 Mbits/sec    0    141 KBytes       
[  4]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    0    175 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    223 KBytes       
[  4]  20.00-21.00  sec   509 KBytes  4.17 Mbits/sec    0    288 KBytes       
[  4]  21.00-22.00  sec   827 KBytes  6.78 Mbits/sec    0    385 KBytes       
[  4]  22.00-23.00  sec   255 KBytes  2.08 Mbits/sec   35    329 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec   45    300 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    300 KBytes       
[  4]  25.00-26.00  sec   827 KBytes  6.78 Mbits/sec    0    314 KBytes       
[  4]  26.00-27.00  sec   318 KBytes  2.61 Mbits/sec    0    349 KBytes       
[  4]  27.00-28.00  sec   191 KBytes  1.56 Mbits/sec    0    372 KBytes       
[  4]  28.00-29.00  sec   191 KBytes  1.56 Mbits/sec    0    395 KBytes       
[  4]  29.00-30.00  sec  63.6 KBytes   521 Kbits/sec   37    297 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    8    279 KBytes       
[  4]  31.00-32.00  sec   318 KBytes  2.61 Mbits/sec    0    279 KBytes       
[  4]  32.00-33.00  sec   509 KBytes  4.17 Mbits/sec    0    288 KBytes       
[  4]  33.00-34.00  sec   255 KBytes  2.08 Mbits/sec    0    307 KBytes       
[  4]  34.00-35.00  sec   191 KBytes  1.56 Mbits/sec    0    320 KBytes       
[  4]  35.00-36.00  sec   191 KBytes  1.56 Mbits/sec    0    328 KBytes       
[  4]  36.00-37.00  sec   255 KBytes  2.09 Mbits/sec    0    334 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    335 KBytes       
[  4]  38.00-39.00  sec   191 KBytes  1.56 Mbits/sec    0    338 KBytes       
[  4]  39.00-40.00  sec   127 KBytes  1.04 Mbits/sec    0    342 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    1    349 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   47    246 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   39    246 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   49    246 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   40    246 KBytes       
[  4]  45.00-46.00  sec   191 KBytes  1.56 Mbits/sec   15    246 KBytes       
[  4]  46.00-47.00  sec   191 KBytes  1.56 Mbits/sec    6    201 KBytes       
[  4]  47.00-48.00  sec   764 KBytes  6.26 Mbits/sec    0    177 KBytes       
[  4]  48.00-49.00  sec  63.6 KBytes   522 Kbits/sec   21    124 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec   15    124 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   31    115 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec   14    105 KBytes       
[  4]  52.00-53.00  sec   127 KBytes  1.04 Mbits/sec   12    124 KBytes       
[  4]  53.00-54.00  sec  63.6 KBytes   521 Kbits/sec   20   86.3 KBytes       
[  4]  54.00-55.00  sec   191 KBytes  1.56 Mbits/sec   13   83.4 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    9   84.8 KBytes       
[  4]  56.00-57.00  sec   127 KBytes  1.04 Mbits/sec   15   86.3 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    9   59.4 KBytes       
[  4]  58.00-59.00  sec  63.6 KBytes   522 Kbits/sec    0   59.4 KBytes       
[  4]  59.00-60.00  sec   191 KBytes  1.56 Mbits/sec    1   45.2 KBytes       
[  4]  60.00-61.00  sec  63.6 KBytes   521 Kbits/sec    0   43.8 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  4]  62.00-63.00  sec  63.6 KBytes   521 Kbits/sec    0   48.1 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[  4]  64.00-65.00  sec  63.6 KBytes   521 Kbits/sec    0   50.9 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    0   50.9 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    4   39.6 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec    4   39.6 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec   11   28.3 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec    6   33.9 KBytes       
[  4]  70.00-71.00  sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  73.00-74.00  sec  0.00 Bytes  0.00 bits/sec    4   5.66 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec   19   29.7 KBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec    0   29.7 KBytes       
[  4]  76.00-77.00  sec  63.6 KBytes   521 Kbits/sec    0   42.4 KBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0   42.4 KBytes       
[  4]  78.00-79.00  sec  63.6 KBytes   521 Kbits/sec    1   50.9 KBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec    0   50.9 KBytes       
[  4]  80.00-81.00  sec  63.6 KBytes   522 Kbits/sec    0   38.2 KBytes       
[  4]  81.00-82.00  sec  0.00 Bytes  0.00 bits/sec    0   39.6 KBytes       
[  4]  82.00-83.00  sec  0.00 Bytes  0.00 bits/sec    0   46.7 KBytes       
[  4]  83.00-84.00  sec  63.6 KBytes   521 Kbits/sec    0   50.9 KBytes       
[  4]  84.00-85.00  sec  0.00 Bytes  0.00 bits/sec    0   50.9 KBytes       
[  4]  85.00-86.00  sec  0.00 Bytes  0.00 bits/sec    0   55.1 KBytes       
[  4]  86.00-87.01  sec  0.00 Bytes  0.00 bits/sec    0   55.1 KBytes       
[  4]  87.01-88.00  sec  63.6 KBytes   524 Kbits/sec    0   73.5 KBytes       
[  4]  88.00-89.00  sec  0.00 Bytes  0.00 bits/sec    0   73.5 KBytes       
[  4]  89.00-90.00  sec  63.6 KBytes   521 Kbits/sec    0    110 KBytes       
[  4]  90.00-91.00  sec  0.00 Bytes  0.00 bits/sec    0    116 KBytes       
[  4]  91.00-92.00  sec  63.6 KBytes   522 Kbits/sec    0    165 KBytes       
[  4]  92.00-93.00  sec  0.00 Bytes  0.00 bits/sec    0    165 KBytes       
[  4]  93.00-94.00  sec   127 KBytes  1.04 Mbits/sec    0    247 KBytes       
