agent, num_iperfs, port_number, original_size, transferred, retries, flow_completion_time, bandwidth, iter
B,4,46114,500,501.0,81002.0,1582.0,2.66,1
B,4,46116,500,501.0,82403.0,1313.0,3.2,2
B,4,46112,500,500.0,64923.0,1784.0,2.35,1
B,4,46110,500,500.0,59121.0,1369.09,3.07,2
B,4,46114,500,501.0,76750.0,1406.0,2.99,4
B,4,46110,500,501.0,75045.0,1218.0,3.45,3
B,4,46112,500,500.0,62925.0,1276.0,3.29,0
B,4,46112,500,500.0,74933.0,1489.0,2.82,2
B,4,46110,500,500.0,71673.0,1330.91,3.15,1
B,4,46110,500,501.0,62092.0,1629.5,2.58,0
B,4,46112,500,501.0,76131.0,1280.51,3.28,3
B,4,46116,500,500.0,82244.0,1473.0,2.85,4
B,8,46116,10,10.3,382.0,94.0,0.9013671875,2
B,8,46116,10,10.9,249.0,103.0,0.865234375,3
B,8,46116,10,10.6,116.0,51.94,1.71,1
B,8,46118,10,10.9,109.0,70.0,1.31,4
B,8,46116,10,10.0,566.0,122.0,0.671875,0
B,8,46116,10,10.3,181.0,52.0,1.65,4
B,8,46118,10,10.4,407.0,127.0,0.671875,0
B,8,46118,10,10.0,287.0,109.0,0.7548828125,1
B,8,46118,10,10.0,285.0,104.0,0.7900390625,3
B,8,46118,10,10.4,263.0,84.0,1.04,2
B,8,46120,10,10.6,352.0,56.9,1.57,4
B,8,46110,10,10.1,262.0,22.0,3.83,4
B,8,46120,10,10.3,691.0,51.69,1.68,3
B,8,46110,10,10.0,276.0,18.0,4.66,1
B,8,46110,10,10.3,248.0,16.0,5.4,0
B,8,46120,10,10.6,394.0,87.0,1.03,2
B,8,46120,10,10.4,524.0,78.0,1.12,0
B,8,46110,10,10.7,594.0,45.0,1.99,2
B,8,46110,10,10.4,280.0,37.0,2.35,3
B,8,46120,10,10.3,490.0,58.0,1.49,1
B,8,46112,10,10.2,578.0,37.0,2.32,4
B,8,46122,10,10.3,133.0,66.0,1.31,4
B,8,46112,10,10.1,493.0,85.0,0.97265625,2
B,8,46122,10,10.6,338.0,131.0,0.6650390625,0
B,8,46122,10,10.4,262.0,105.46,0.806640625,1
B,8,46112,10,10.0,271.0,86.0,0.95703125,3
B,8,46112,10,10.5,411.0,21.0,4.19,1
B,8,46122,10,10.3,231.0,98.01,0.861328125,3
B,8,46122,10,10.1,364.0,71.0,1.2,2
B,8,46112,10,10.9,0.0,16.0,5.7,0
B,8,46114,10,10.1,370.0,79.0,1.07,1
B,8,46124,10,10.7,330.0,100.0,0.875,3
B,8,46124,10,10.1,317.0,85.0,0.970703125,2
B,8,46114,10,10.1,657.0,104.0,0.7919921875,0
B,8,46114,10,10.4,349.0,92.0,0.923828125,2
B,8,46124,10,10.1,624.0,111.0,0.7451171875,0
B,8,46124,10,10.0,352.0,100.0,0.8212890625,1
B,8,46114,10,10.1,671.0,96.0,0.8623046875,3
B,8,46124,10,10.5,97.0,66.0,1.33,4
B,8,46114,10,10.1,362.0,66.0,1.29,4
B,8,46124,50,50.9,3311.0,327.0,1.31,0
B,8,46114,50,50.3,4736.0,256.0,1.65,2
B,8,46114,50,50.1,3294.0,300.0,1.4,3
B,8,46124,50,50.9,2183.0,384.8,1.11,1
B,8,46124,50,50.1,3449.0,337.0,1.25,3
B,8,46114,50,50.8,1005.0,125.0,3.41,1
B,8,46114,50,50.6,1006.0,217.0,1.95,0
B,8,46124,50,50.1,2128.0,339.0,1.24,2
B,8,46114,50,51.2,5519.0,179.31,2.4,4
B,8,46124,50,50.1,1207.0,314.0,1.34,4
B,8,46122,50,50.8,4366.0,345.0,1.23,4
B,8,46112,50,50.1,2851.0,146.0,2.88,4
B,8,46122,50,50.3,3567.0,301.0,1.4,3
B,8,46112,50,50.4,793.0,59.0,7.16,1
B,8,46112,50,50.1,3216.0,324.0,1.3,0
B,8,46122,50,50.4,2548.0,344.0,1.23,2
B,8,46122,50,50.8,2230.0,315.0,1.35,0
B,8,46112,50,50.4,1226.0,344.0,1.23,2
B,8,46112,50,50.9,1167.0,121.0,3.53,3
B,8,46122,50,50.0,1043.0,342.0,1.23,1
B,8,46110,50,50.1,530.0,77.0,5.46,4
B,8,46120,50,50.4,986.0,274.0,1.54,4
B,8,46110,50,50.3,880.0,166.0,2.54,2
B,8,46120,50,50.4,571.0,60.01,7.04,0
B,8,46120,50,50.1,1752.0,381.0,1.1,1
B,8,46110,50,50.1,2314.0,235.0,1.79,3
B,8,46110,50,50.1,4400.0,400.0,1.05,1
B,8,46120,50,50.9,2048.0,345.0,1.24,3
B,8,46120,50,51.2,2401.0,356.0,1.21,2
B,8,46110,50,50.9,2302.0,109.0,3.92,0
B,8,46116,50,50.3,3536.0,406.0,1.04,1
B,8,46118,50,50.4,1518.0,330.0,1.28,4
B,8,46116,50,50.5,1796.0,262.0,1.62,0
B,8,46116,50,50.4,2745.0,218.0,1.94,2
B,8,46116,50,50.0,11990.0,196.0,2.14,3
B,8,46118,50,51.1,5046.0,231.75,1.85,3
B,8,46118,50,50.3,2700.0,304.0,1.39,2
B,8,46116,50,50.3,1440.0,308.0,1.37,4
B,8,46118,50,50.4,3030.0,292.0,1.45,0
B,8,46118,50,50.7,2602.0,254.0,1.67,1
B,8,46122,100,101.0,4541.0,457.0,1.85,3
B,8,46120,100,101.0,7259.0,601.16,1.41,0
B,8,46120,100,100.0,7581.0,623.0,1.35,1
B,8,46122,100,101.0,6024.0,501.0,1.68,2
B,8,46122,100,101.0,6323.0,543.0,1.56,0
B,8,46124,100,100.0,9502.0,506.0,1.66,4
B,8,46120,100,100.0,3122.0,298.0,2.82,3
B,8,46120,100,100.0,13788.0,348.0,2.41,2
B,8,46122,100,101.0,4030.0,469.61,1.8,1
B,8,46124,100,101.0,3451.0,628.0,1.35,1
B,8,46124,100,100.0,6837.0,504.0,1.67,0
B,8,46122,100,101.0,3525.0,585.69,1.44,4
B,8,46124,100,101.0,15662.0,557.0,1.52,2
B,8,46120,100,100.0,6690.0,443.0,1.9,4
B,8,46124,100,100.0,12396.0,591.0,1.42,3
B,8,46118,100,101.0,6330.0,647.0,1.31,4
B,8,46118,100,100.0,3718.0,618.0,1.36,0
B,8,46118,100,100.0,2626.0,560.0,1.5,1
B,8,46118,100,100.0,6191.0,602.0,1.4,3
B,8,46118,100,101.0,9441.0,389.0,2.17,2
B,8,46110,100,100.0,8503.0,161.0,5.21,4
B,8,46114,100,100.0,1906.0,559.0,1.5,3
B,8,46116,100,101.0,20661.0,555.0,1.52,0
B,8,46116,100,100.0,2942.0,450.01,1.86,1
B,8,46114,100,101.0,3593.0,494.0,1.71,2
B,8,46114,100,100.0,13899.0,302.0,2.78,0
B,8,46116,100,100.0,12597.0,449.0,1.87,3
B,8,46112,100,100.0,6470.0,646.0,1.3,4
B,8,46116,100,101.0,4981.0,459.0,1.84,2
B,8,46114,100,100.0,3462.0,627.0,1.34,1
B,8,46110,100,101.0,15702.0,311.8,2.71,2
B,8,46112,100,100.0,12154.0,451.0,1.87,1
B,8,46112,100,101.0,11787.0,459.96,1.84,0
B,8,46114,100,101.0,5025.0,596.01,1.42,4
B,8,46110,100,100.0,14641.0,601.59,1.4,3
B,8,46110,100,101.0,8606.0,646.89,1.31,1
B,8,46112,100,101.0,7331.0,556.0,1.53,2
B,8,46112,100,100.0,6667.0,630.0,1.33,3
B,8,46116,100,101.0,4090.0,556.0,1.52,4
B,8,46110,100,101.0,3967.0,167.0,5.06,0
B,8,46114,200,200.0,25771.0,1179.0,1.42,2
B,8,46116,200,200.0,18431.0,981.07,1.71,1
B,8,46116,200,201.0,27667.0,1154.0,1.46,0
B,8,46110,200,200.0,31134.0,557.0,3.02,4
B,8,46114,200,201.0,19026.0,1214.0,1.39,3
B,8,46114,200,200.0,13000.0,822.0,2.04,1
B,8,46116,200,200.0,13905.0,764.0,2.2,2
B,8,46116,200,200.0,10807.0,891.72,1.88,3
B,8,46112,200,200.0,18551.0,970.0,1.73,4
B,8,46114,200,201.0,16529.0,1162.0,1.45,0
B,8,46114,200,201.0,20782.0,1040.0,1.62,4
B,8,46110,200,200.0,13970.0,622.45,2.7,3
B,8,46112,200,200.0,22933.0,658.0,2.55,0
B,8,46112,200,200.0,23291.0,1174.0,1.43,1
B,8,46110,200,201.0,29651.0,859.0,1.96,2
B,8,46110,200,201.0,17985.0,1150.0,1.47,0
B,8,46112,200,201.0,10179.0,948.0,1.78,3
B,8,46116,200,200.0,12954.0,1065.0,1.58,4
B,8,46112,200,200.0,14628.0,892.0,1.88,2
B,8,46110,200,201.0,19239.0,886.0,1.9,1
B,8,46118,200,201.0,12867.0,1222.45,1.38,4
B,8,46118,200,201.0,25550.0,1037.0,1.62,1
B,8,46118,200,200.0,16263.0,907.72,1.85,0
B,8,46118,200,200.0,30075.0,1090.0,1.54,2
B,8,46118,200,201.0,28291.0,1119.9,1.51,3
B,8,46122,200,200.0,16816.0,662.0,2.54,2
B,8,46120,200,201.0,30854.0,1189.0,1.42,1
B,8,46120,200,201.0,29434.0,1035.0,1.63,0
B,8,46122,200,200.0,11665.0,1088.24,1.54,3
B,8,46122,200,201.0,25888.0,1218.0,1.39,1
B,8,46120,200,200.0,20643.0,999.0,1.68,2
B,8,46124,200,200.0,22653.0,1180.0,1.42,4
B,8,46120,200,200.0,12825.0,936.0,1.79,3
B,8,46122,200,200.0,20977.0,688.0,2.44,0
B,8,46122,200,200.0,22317.0,949.0,1.77,4
B,8,46124,200,200.0,18406.0,627.0,2.68,0
B,8,46124,200,201.0,12498.0,873.0,1.93,1
B,8,46120,200,200.0,10031.0,716.0,2.34,4
B,8,46124,200,200.0,18952.0,1026.58,1.64,3
B,8,46124,200,201.0,30552.0,1070.87,1.57,2
B,8,46118,500,500.0,33196.0,1802.0,2.33,0
B,8,46118,500,501.0,58878.0,2146.0,1.96,1
B,8,46118,500,500.0,56701.0,1726.0,2.43,3
B,8,46120,500,501.0,63770.0,2955.0,1.42,2
B,8,46112,500,500.0,70204.0,2479.0,1.69,1
B,8,46112,500,501.0,56032.0,2596.73,1.62,0
B,8,46110,500,500.0,52427.0,2604.0,1.61,3
B,8,46124,500,500.0,82142.0,2295.0,1.83,4
B,8,46110,500,500.0,59044.0,1581.0,2.65,1
B,8,46122,500,501.0,74517.0,2769.0,1.52,2
B,8,46112,500,500.0,40747.0,2757.0,1.52,3
B,8,46114,500,501.0,61398.0,2836.0,1.48,3
B,8,46120,500,500.0,71662.0,2356.23,1.78,4
B,8,46116,500,500.0,45301.0,2370.0,1.77,0
B,8,46116,500,501.0,63564.0,2131.28,1.97,1
B,8,46124,500,500.0,48460.0,2079.0,2.02,2
B,8,46114,500,501.0,29714.0,2518.0,1.67,0
B,8,46122,500,500.0,77008.0,2124.0,1.97,4
B,8,46116,500,500.0,59441.0,2512.0,1.67,3
B,8,46114,500,500.0,49985.0,3086.0,1.36,1
B,8,46116,500,501.0,51209.0,2857.0,1.47,2
B,8,46124,500,501.0,56364.0,2121.0,1.98,1
B,8,46124,500,500.0,66252.0,1706.0,2.46,0
B,8,46112,500,500.0,81357.0,2705.0,1.55,4
B,8,46114,500,500.0,49339.0,2666.0,1.57,2
B,8,46124,500,501.0,66192.0,2840.0,1.48,3
B,8,46110,500,500.0,118467.0,2530.0,1.66,4
B,8,46116,500,501.0,122841.0,2680.0,1.57,4
B,8,46122,500,501.0,38961.0,2629.0,1.6,3
B,8,46110,500,501.0,68637.0,2667.0,1.58,0
B,8,46120,500,501.0,24373.0,1222.51,3.44,0
B,8,46120,500,501.0,55725.0,2798.0,1.5,1
B,8,46112,500,501.0,88552.0,2516.32,1.67,2
B,8,46122,500,500.0,40361.0,2973.0,1.41,0
B,8,46120,500,501.0,46542.0,2356.0,1.78,3
B,8,46114,500,500.0,92326.0,2914.0,1.44,4
B,8,46110,500,500.0,103934.0,1725.08,2.43,2
B,8,46122,500,501.0,50303.0,2419.4,1.74,1
B,8,46118,500,500.0,63904.0,2060.92,2.04,4
B,8,46118,500,500.0,80742.0,2407.0,1.74,2
C,2,46110,10,10.1,0.0,9.75,8.68,3
C,2,46110,10,10.8,0.0,9.82,9.26,2
C,2,46110,10,10.7,0.0,10.88,8.24,0
C,2,46110,10,10.6,1.0,11.89,7.49,1
C,2,46110,10,10.0,0.0,10.0,8.41,4
C,2,46112,10,10.5,0.0,13.0,6.75,0
C,2,46112,10,10.9,0.0,12.91,7.11,1
C,2,46112,10,10.1,0.0,13.0,6.5,3
C,2,46112,10,10.6,0.0,12.88,6.92,2
C,2,46112,10,10.2,0.0,12.0,7.16,4
C,2,46112,50,50.0,2227.0,106.0,3.96,3
C,2,46112,50,50.5,566.0,79.0,5.36,2
C,2,46112,50,51.0,658.0,81.56,5.25,0
C,2,46112,50,50.0,1348.0,130.0,3.23,1
C,2,46112,50,50.6,2978.0,183.0,2.32,4
C,2,46110,50,50.8,232.0,74.0,5.75,0
C,2,46110,50,50.1,1205.0,123.0,3.42,1
C,2,46110,50,51.2,1594.0,128.0,3.35,3
C,2,46110,50,50.2,306.0,69.0,6.1,2
C,2,46110,50,50.5,2459.0,180.0,2.35,4
C,2,46110,100,100.0,719.0,167.0,5.04,1
C,2,46112,100,101.0,1047.0,120.0,7.07,2
C,2,46112,100,100.0,2031.0,98.0,8.59,3
C,2,46110,100,101.0,705.0,160.0,5.3,0
C,2,46110,100,100.0,3010.0,105.0,8.0,2
C,2,46112,100,100.0,729.0,157.0,5.35,1
C,2,46112,100,101.0,783.0,145.0,5.82,0
C,2,46110,100,101.0,7160.0,107.0,7.91,3
C,2,46112,100,101.0,601.0,143.0,5.93,4
C,2,46110,100,101.0,1318.0,148.0,5.7,4
C,2,46110,200,201.0,5341.0,341.1,4.94,0
C,2,46112,200,201.0,9987.0,422.56,3.98,3
C,2,46112,200,200.0,3622.0,271.0,6.2,2
C,2,46110,200,201.0,8596.0,503.0,3.35,1
C,2,46110,200,200.0,7718.0,390.0,4.31,3
C,2,46112,200,201.0,5858.0,280.0,6.01,0
C,2,46112,200,200.0,8403.0,303.0,5.54,1
C,2,46110,200,201.0,4301.0,334.0,5.04,2
C,2,46112,200,200.0,8363.0,425.0,3.95,4
C,2,46110,200,201.0,7465.0,552.0,3.05,4
C,2,46110,500,500.0,23912.0,678.0,6.19,0
C,2,46112,500,500.0,3736.0,896.0,4.68,3
C,2,46112,500,501.0,36527.0,1393.0,3.02,2
C,2,46110,500,500.0,14598.0,1102.0,3.81,1
C,2,46110,500,500.0,4613.0,749.0,5.61,3
C,2,46112,500,501.0,21335.0,1248.0,3.37,0
C,2,46112,500,501.0,4931.0,642.0,6.55,1
C,2,46110,500,500.0,24708.0,871.0,4.82,2
C,2,46112,500,500.0,39648.0,1037.0,4.05,4
C,2,46110,500,500.0,28855.0,1173.0,3.58,4
C,4,46112,10,10.2,138.0,20.0,4.29,4
C,4,46112,10,10.0,213.0,18.0,4.66,0
C,4,46112,10,10.2,147.0,20.0,4.27,1
C,4,46112,10,10.0,191.0,28.0,3.01,3
C,4,46112,10,10.3,124.0,20.0,4.3,2
C,4,46114,10,10.2,117.0,30.0,2.86,3
C,4,46114,10,10.3,104.0,25.0,3.47,2
C,4,46114,10,10.4,123.0,24.0,3.62,0
C,4,46114,10,10.2,121.0,25.0,3.42,1
C,4,46114,10,10.1,110.0,25.0,3.38,4
C,4,46116,10,10.8,202.0,25.82,3.51,0
C,4,46116,10,10.6,124.0,26.79,3.33,1
C,4,46116,10,10.3,152.0,30.0,2.88,3
C,4,46116,10,10.0,80.0,26.0,3.24,2
C,4,46116,10,10.4,76.0,27.0,3.22,4
C,4,46110,10,10.4,121.0,15.0,5.8,4
C,4,46110,10,10.1,163.0,21.0,4.02,3
C,4,46110,10,10.2,84.0,13.0,6.61,2
C,4,46110,10,10.5,144.0,16.0,5.52,0
C,4,46110,10,10.1,106.0,22.0,3.86,1
C,4,46110,50,50.3,1288.0,247.0,1.71,4
C,4,46110,50,50.9,1929.0,47.0,9.08,0
C,4,46110,50,50.3,1680.0,229.0,1.84,1
C,4,46110,50,50.3,379.0,152.0,2.77,3
C,4,46110,50,50.8,697.0,153.0,2.78,2
C,4,46116,50,51.1,385.0,167.95,2.55,3
C,4,46116,50,50.2,891.0,210.0,2.01,2
C,4,46116,50,50.0,2398.0,145.0,2.89,0
C,4,46116,50,51.2,2195.0,259.95,1.65,1
C,4,46116,50,50.6,917.0,262.0,1.62,4
C,4,46114,50,50.0,2229.0,155.0,2.71,0
C,4,46114,50,50.1,2679.0,246.0,1.71,1
C,4,46114,50,50.1,508.0,160.0,2.63,3
C,4,46114,50,50.8,1241.0,204.0,2.09,2
C,4,46114,50,50.3,1697.0,252.0,1.68,4
C,4,46112,50,50.4,1212.0,170.0,2.49,4
C,4,46112,50,50.3,375.0,152.0,2.78,3
C,4,46112,50,50.1,907.0,196.0,2.15,2
C,4,46112,50,50.1,889.0,65.0,6.47,0
C,4,46112,50,50.1,3227.0,251.0,1.67,1
C,4,46114,100,101.0,1541.0,330.0,2.56,3
C,4,46110,100,100.0,3753.0,213.0,3.94,4
C,4,46116,100,101.0,1189.0,315.0,2.69,0
C,4,46116,100,101.0,3410.0,348.3,2.43,1
C,4,46114,100,100.0,3557.0,398.0,2.11,2
C,4,46114,100,100.0,1178.0,307.0,2.74,0
C,4,46112,100,100.0,4159.0,325.0,2.58,4
C,4,46116,100,101.0,1409.0,342.0,2.48,3
C,4,46116,100,100.0,1474.0,322.0,2.61,2
C,4,46114,100,100.0,3196.0,381.0,2.2,1
C,4,46110,100,101.0,2428.0,291.0,2.91,2
C,4,46112,100,100.0,4219.0,305.0,2.75,1
C,4,46112,100,101.0,884.0,256.0,3.29,0
C,4,46110,100,101.0,862.0,240.0,3.52,3
C,4,46114,100,101.0,2296.0,349.0,2.43,4
C,4,46110,100,101.0,2882.0,349.93,2.41,1
C,4,46112,100,100.0,2087.0,210.0,4.0,2
C,4,46116,100,100.0,2461.0,327.0,2.57,4
C,4,46112,100,101.0,1380.0,280.0,3.03,3
C,4,46110,100,101.0,1807.0,348.0,2.43,0
C,4,46114,200,200.0,13509.0,969.0,1.73,2
C,4,46116,200,201.0,4694.0,812.0,2.07,1
C,4,46116,200,200.0,4106.0,709.0,2.37,0
C,4,46114,200,201.0,18748.0,630.0,2.67,3
C,4,46110,200,201.0,13720.0,320.0,5.26,4
C,4,46114,200,201.0,6355.0,709.0,2.38,1
C,4,46116,200,200.0,16958.0,590.0,2.85,2
C,4,46112,200,201.0,9838.0,784.0,2.15,4
C,4,46116,200,200.0,13869.0,699.94,2.4,3
C,4,46114,200,200.0,2928.0,775.0,2.17,0
C,4,46110,200,200.0,12144.0,603.72,2.78,3
C,4,46114,200,201.0,12671.0,866.33,1.95,4
C,4,46112,200,201.0,4326.0,724.0,2.32,0
C,4,46112,200,201.0,4155.0,800.0,2.1,1
C,4,46110,200,201.0,12371.0,781.0,2.15,2
C,4,46110,200,200.0,5894.0,636.0,2.64,0
C,4,46116,200,201.0,4761.0,417.0,4.05,4
C,4,46112,200,201.0,10800.0,544.0,3.09,3
C,4,46112,200,200.0,24732.0,479.0,3.51,2
C,4,46110,200,200.0,6912.0,660.0,2.55,1
C,4,46112,500,500.0,34563.0,1928.0,2.18,1
C,4,46112,500,501.0,44355.0,1653.0,2.54,0
C,4,46114,500,501.0,26174.0,1853.0,2.27,4
C,4,46110,500,501.0,29765.0,1686.0,2.49,3
C,4,46110,500,501.0,53807.0,1141.0,3.68,1
C,4,46112,500,500.0,23824.0,947.0,4.43,3
C,4,46116,500,500.0,18095.0,1245.76,3.37,4
C,4,46110,500,501.0,53229.0,2078.0,2.02,0
C,4,46110,500,500.0,35639.0,1471.0,2.85,4
C,4,46114,500,500.0,30748.0,1507.99,2.78,3
C,4,46116,500,500.0,42713.0,1963.0,2.14,0
C,4,46116,500,500.0,42357.0,2063.0,2.03,1
C,4,46114,500,501.0,41649.0,1079.0,3.89,0
C,4,46116,500,500.0,25650.0,1435.0,2.92,3
C,4,46112,500,500.0,31684.0,1658.0,2.53,4
C,4,46114,500,501.0,69727.0,1821.38,2.31,1
C,8,46110,10,10.2,152.0,39.0,2.18,1
C,8,46120,10,10.2,77.0,58.0,1.48,3
C,8,46120,10,10.1,149.0,46.0,1.85,2
C,8,46110,10,10.1,60.0,33.0,2.56,0
C,8,46110,10,10.1,90.0,40.0,2.12,2
C,8,46120,10,10.0,180.0,53.0,1.58,0
C,8,46120,10,10.6,115.0,56.0,1.59,1
C,8,46110,10,10.6,142.0,20.0,4.45,3
C,8,46120,10,10.4,256.0,51.0,1.71,4
C,8,46110,10,10.0,82.0,20.0,4.21,4
C,8,46116,10,10.3,170.0,58.0,1.49,4
C,8,46118,10,10.2,148.0,53.0,1.61,0
C,8,46118,10,10.1,142.0,53.0,1.59,1
C,8,46118,10,10.2,110.0,51.0,1.68,3
C,8,46118,10,10.2,120.0,54.0,1.59,2
C,8,46116,10,10.0,121.0,45.0,1.86,2
C,8,46116,10,10.1,117.0,55.0,1.54,3
C,8,46116,10,10.1,159.0,50.0,1.69,1
C,8,46118,10,10.1,158.0,59.0,1.44,4
C,8,46116,10,10.1,133.0,50.0,1.69,0
C,8,46124,10,10.3,146.0,58.93,1.46,4
C,8,46114,10,10.1,202.0,49.0,1.72,4
C,8,46124,10,10.1,109.0,52.0,1.62,3
C,8,46114,10,10.0,143.0,44.0,1.91,1
C,8,46114,10,10.3,166.0,35.0,2.46,0
C,8,46124,10,10.3,134.0,54.0,1.6,2
C,8,46124,10,10.6,155.0,54.0,1.64,0
C,8,46114,10,10.8,187.0,34.0,2.66,2
C,8,46114,10,10.0,140.0,48.0,1.75,3
C,8,46124,10,10.2,135.0,54.0,1.58,1
C,8,46122,10,10.6,161.0,55.0,1.62,0
C,8,46112,10,10.0,127.0,24.0,3.5,2
C,8,46112,10,10.3,119.0,27.0,3.2,3
C,8,46122,10,10.5,104.0,56.0,1.57,1
C,8,46122,10,10.8,78.0,56.8,1.59,3
C,8,46112,10,10.0,120.0,23.0,3.66,1
C,8,46112,10,10.0,162.0,28.0,3.0,0
C,8,46122,10,10.2,127.0,56.0,1.53,2
C,8,46112,10,10.0,125.0,37.0,2.27,4
C,8,46122,10,10.4,170.0,52.0,1.68,4
C,8,46112,50,50.4,649.0,154.96,2.73,1
C,8,46122,50,51.0,1024.0,483.96,0.8623046875,3
C,8,46122,50,50.3,852.0,332.0,1.27,2
C,8,46112,50,50.2,1440.0,354.0,1.19,0
C,8,46112,50,50.3,609.0,250.0,1.69,2
C,8,46122,50,50.4,1178.0,399.0,1.06,0
C,8,46122,50,50.2,2077.0,319.0,1.32,1
C,8,46112,50,50.0,2075.0,403.0,1.04,3
C,8,46122,50,50.4,1436.0,382.0,1.11,4
C,8,46112,50,50.5,2271.0,149.0,2.84,4
C,8,46114,50,50.0,1111.0,419.0,1.0,4
C,8,46124,50,50.1,1727.0,280.0,1.5,4
C,8,46114,50,50.2,1119.0,321.0,1.31,2
C,8,46124,50,50.4,864.0,412.0,1.03,0
C,8,46124,50,50.1,1819.0,296.0,1.42,1
C,8,46114,50,50.1,2389.0,420.0,1.0,3
C,8,46114,50,50.2,2091.0,311.0,1.35,1
C,8,46124,50,50.1,985.0,477.0,0.8603515625,3
C,8,46124,50,50.3,529.0,240.0,1.76,2
C,8,46114,50,50.0,1978.0,293.0,1.43,0
C,8,46118,50,50.2,1758.0,459.0,0.896484375,3
C,8,46118,50,50.1,869.0,311.0,1.35,2
C,8,46116,50,50.4,991.0,419.0,1.01,4
C,8,46118,50,50.1,988.0,402.0,1.05,0
C,8,46118,50,50.4,1353.0,245.0,1.73,1
C,8,46116,50,50.3,2087.0,270.0,1.56,1
C,8,46118,50,50.0,1441.0,402.0,1.04,4
C,8,46116,50,50.3,1447.0,388.0,1.09,0
C,8,46116,50,50.8,1074.0,332.0,1.28,2
C,8,46116,50,50.3,1336.0,454.0,0.9072265625,3
C,8,46120,50,50.0,1537.0,407.0,1.03,0
C,8,46110,50,50.2,384.0,257.0,1.64,2
C,8,46110,50,50.4,1779.0,287.0,1.47,3
C,8,46120,50,50.0,1676.0,293.99,1.43,1
C,8,46120,50,50.1,1215.0,474.0,0.865234375,3
C,8,46110,50,50.1,1145.0,130.0,3.23,1
C,8,46110,50,50.5,4171.0,49.0,8.64,0
C,8,46120,50,50.2,681.0,274.0,1.54,2
C,8,46110,50,50.6,1198.0,304.0,1.4,4
C,8,46120,50,50.0,1358.0,408.0,1.03,4
C,8,46124,100,100.0,1676.0,530.7,1.59,1
C,8,46122,100,100.0,2120.0,646.0,1.3,4
C,8,46124,100,100.0,2217.0,643.0,1.31,0
C,8,46124,100,100.0,2406.0,632.0,1.33,2
C,8,46120,100,101.0,1567.0,765.0,1.11,4
C,8,46124,100,100.0,3253.0,623.0,1.35,3
C,8,46120,100,101.0,4554.0,334.0,2.53,0
C,8,46122,100,101.0,3476.0,622.0,1.36,3
C,8,46122,100,100.0,2044.0,671.97,1.25,2
C,8,46120,100,101.0,1506.0,721.96,1.17,1
C,8,46124,100,100.0,1989.0,736.0,1.14,4
C,8,46120,100,100.0,7004.0,322.0,2.61,3
C,8,46122,100,100.0,2355.0,639.0,1.32,0
C,8,46122,100,100.0,1496.0,709.0,1.19,1
C,8,46120,100,101.0,2373.0,645.0,1.31,2
C,8,46112,100,100.0,3276.0,701.0,1.2,1
C,8,46110,100,100.0,1805.0,406.0,2.07,2
C,8,46114,100,100.0,1867.0,712.0,1.18,4
C,8,46110,100,101.0,2734.0,311.0,2.72,3
C,8,46112,100,101.0,2250.0,656.0,1.29,0
C,8,46112,100,101.0,2605.0,547.0,1.54,2
C,8,46110,100,100.0,3849.0,456.0,1.85,1
C,8,46110,100,100.0,2661.0,341.0,2.47,0
C,8,46112,100,101.0,1940.0,474.0,1.79,3
C,8,46116,100,100.0,2043.0,542.0,1.55,4
C,8,46116,100,100.0,2161.0,649.0,1.3,0
C,8,46110,100,100.0,1998.0,766.0,1.1,4
C,8,46114,100,100.0,3093.0,652.0,1.29,3
C,8,46114,100,101.0,2085.0,666.0,1.27,2
C,8,46116,100,100.0,1718.0,708.0,1.19,1
C,8,46116,100,100.0,2688.0,684.0,1.23,3
C,8,46112,100,100.0,1979.0,729.0,1.15,4
C,8,46114,100,100.0,2490.0,588.0,1.43,0
C,8,46114,100,100.0,1794.0,614.0,1.37,1
C,8,46116,100,100.0,1498.0,525.0,1.6,2
C,8,46118,100,101.0,1710.0,531.0,1.59,0
C,8,46118,100,100.0,1646.0,612.0,1.37,1
C,8,46118,100,100.0,2994.0,657.0,1.28,3
C,8,46118,100,100.0,4857.0,479.0,1.75,2
C,8,46118,100,100.0,2027.0,724.0,1.16,4
C,8,46118,200,200.0,4454.0,1317.0,1.27,1
C,8,46118,200,201.0,5960.0,1317.0,1.28,0
C,8,46118,200,200.0,7859.0,1139.0,1.48,2
C,8,46118,200,200.0,6135.0,1169.0,1.44,3
C,8,46118,200,200.0,7144.0,1415.0,1.19,4
C,8,46112,200,200.0,5224.0,596.0,2.82,0
C,8,46114,200,200.0,9044.0,1236.0,1.36,4
C,8,46110,200,200.0,4109.0,656.0,2.56,3
C,8,46110,200,201.0,8762.0,1473.0,1.14,2
C,8,46112,200,200.0,4817.0,1366.0,1.23,1
C,8,46112,200,200.0,4673.0,1401.0,1.2,3
C,8,46116,200,200.0,7804.0,1210.0,1.39,4
C,8,46110,200,201.0,14581.0,1371.0,1.23,0
C,8,46110,200,200.0,8224.0,491.0,3.42,1
C,8,46112,200,201.0,15368.0,1207.0,1.4,2
C,8,46116,200,200.0,5442.0,983.0,1.71,1
C,8,46114,200,200.0,15913.0,1045.0,1.61,2
C,8,46110,200,201.0,8537.0,1466.71,1.15,4
C,8,46114,200,201.0,5433.0,1181.0,1.43,3
C,8,46116,200,200.0,8928.0,1058.0,1.59,0
