Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   512 KBytes  4.19 Mbits/sec    0   72.1 KBytes       
[  4]   1.00-2.00   sec   318 KBytes  2.61 Mbits/sec    0   83.4 KBytes       
[  4]   2.00-3.00   sec   318 KBytes  2.61 Mbits/sec    0   96.2 KBytes       
[  4]   3.00-4.00   sec   255 KBytes  2.09 Mbits/sec    0    106 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.08 Mbits/sec    0    117 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0    129 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    157 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    206 KBytes       
[  4]   8.00-9.00   sec   636 KBytes  5.22 Mbits/sec    1    286 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec   49    201 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.13 Mbits/sec    1    204 KBytes       
[  4]  11.00-12.00  sec   318 KBytes  2.60 Mbits/sec    0    229 KBytes       
[  4]  12.00-13.00  sec   191 KBytes  1.57 Mbits/sec    0    250 KBytes       
[  4]  13.00-14.00  sec   318 KBytes  2.61 Mbits/sec    0    272 KBytes       
[  4]  14.00-15.00  sec   382 KBytes  3.13 Mbits/sec    0    283 KBytes       
[  4]  15.00-16.00  sec   318 KBytes  2.60 Mbits/sec    0    286 KBytes       
[  4]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    0    286 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec    0    290 KBytes       
[  4]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    0    296 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    310 KBytes       
[  4]  20.00-21.00  sec   382 KBytes  3.13 Mbits/sec    0    332 KBytes       
[  4]  21.00-22.00  sec   573 KBytes  4.68 Mbits/sec    0    368 KBytes       
[  4]  22.00-23.00  sec   636 KBytes  5.21 Mbits/sec    0    423 KBytes       
[  4]  23.00-24.00  sec   700 KBytes  5.74 Mbits/sec    0    486 KBytes       
[  4]  24.00-25.00  sec  1.06 MBytes  8.86 Mbits/sec    0    595 KBytes       
[  4]  25.00-26.00  sec   382 KBytes  3.13 Mbits/sec    0    641 KBytes       
[  4]  26.00-27.00  sec   127 KBytes  1.04 Mbits/sec    0    658 KBytes       
[  4]  27.00-28.00  sec  1.24 MBytes  10.5 Mbits/sec    0    781 KBytes       
[  4]  28.00-29.00  sec   318 KBytes  2.61 Mbits/sec    0    822 KBytes       
[  4]  29.00-30.00  sec  2.30 MBytes  19.2 Mbits/sec    0   1.10 MBytes       
[  4]  30.00-31.00  sec   445 KBytes  3.65 Mbits/sec    0   1.17 MBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.57 Mbits/sec   19   1.12 MBytes       
[  4]  32.00-33.01  sec  0.00 Bytes  0.00 bits/sec  149    851 KBytes       
[  4]  33.01-34.00  sec  0.00 Bytes  0.00 bits/sec   12    851 KBytes       
[  4]  34.00-35.00  sec   891 KBytes  7.30 Mbits/sec   18    851 KBytes       
[  4]  35.00-36.00  sec   318 KBytes  2.61 Mbits/sec    0    851 KBytes       
[  4]  36.00-37.00  sec   700 KBytes  5.73 Mbits/sec    0    830 KBytes       
[  4]  37.00-38.00  sec   636 KBytes  5.21 Mbits/sec    0    649 KBytes       
