Step; State; Reward
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[8.945e+00 6.367e+00 1.431e-04 8.953e+00 1.431e-04 1.431e-04 1.524e+01
  1.149e+01 5.308e-01 1.149e+01 1.149e+01 1.431e-04 8.414e+00 1.431e-04
  1.431e-04 1.431e-04]]; [3531.8025]
3; [[3.467  5.664  0.     3.467  0.     0.     8.09   9.5    0.5293 9.5
  9.5    0.     2.936  0.     0.     0.    ]]; [1455.4]
4; [[3.6694e-01 1.4500e+01 1.4305e-04 3.6670e-01 1.4305e-04 1.4305e-04
  1.1820e+01 1.1836e+01 3.6670e-01 7.3867e+00 7.3867e+00 1.4305e-04
  1.4305e-04 1.4305e-04 1.4305e-04 1.4305e-04]]; [1425.7572]
5; [[0.4944 9.52   0.     0.4946 0.     0.     9.45   9.445  0.4946 7.06
  7.06   0.     0.     0.     0.     0.    ]]; [955.31934]
6; [[0.323  9.82   0.     0.3228 0.     0.     9.46   9.47   0.3228 6.664
  6.664  0.     0.     0.     0.     0.    ]]; [931.74493]
7; [[0.3782 9.49   0.     0.3782 0.     0.     9.445  9.445  0.3782 6.887
  6.887  0.     0.     0.     0.     0.    ]]; [936.1467]
8; [[ 1.915   8.01    0.      1.915   0.      0.     10.96    9.46    0.4067
   7.227   7.227   0.      1.511   0.      0.      0.    ]]; [1187.8464]
9; [[ 7.484   5.777   0.      7.586   0.      0.     12.586  11.88    0.7754
  10.086  10.086   0.      6.812   0.      0.      0.    ]]; [2955.1592]
10; [[7.45   3.002  0.     7.45   0.     0.     9.91   9.516  0.5376 8.54
  8.54   0.     6.91   0.     0.     0.    ]]; [2214.8464]
11; [[5.8672e+00 3.0352e+00 1.1444e-04 5.8672e+00 1.1444e-04 1.1444e-04
  8.3750e+00 9.5000e+00 5.3271e-01 8.8281e+00 8.8281e+00 1.1444e-04
  5.3359e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1833.1868]
12; [[ 1.962 11.67   0.     1.962  0.     1.73   7.723 10.02   1.962  8.72
   6.984  0.     0.     0.     0.     1.73 ]]; [1377.2787]
