Step; State; Reward
1; [[0.10626 4.133   0.      0.0917  0.      0.      3.922   3.898   0.0917
  3.896   3.896   0.      0.      0.      0.      0.     ]]; [202.13748]
2; [[6.9453e+00 9.3594e+00 6.6836e+00 6.9570e+00 1.1444e-04 1.1444e-04
  9.4219e+00 1.6219e+01 7.1797e+00 9.4219e+00 1.6219e+01 1.1444e-04
  1.1444e-04 6.8086e+00 1.1444e-04 1.1444e-04]]; [4550.7817]
3; [[11.64   8.67  12.09  11.7    0.     0.     8.86  20.12  11.734  8.89
  20.12   0.     0.    11.305  0.     0.   ]]; [8141.737]
4; [[9.4766e+00 1.1444e-04 1.0781e+01 9.4766e+00 1.1444e-04 1.1444e-04
  1.1444e-04 9.4844e+00 9.7188e+00 1.1444e-04 9.4844e+00 1.1444e-04
  1.1444e-04 9.4844e+00 1.1444e-04 1.1444e-04]]; [2745.1914]
5; [[ 9.48   0.    12.695  9.484  0.     0.     0.     9.48   9.74   0.
   9.48   0.     0.     9.49   0.     0.   ]]; [2818.8247]
6; [[4.7422e+00 1.1444e-04 1.3906e+01 4.6719e+00 1.1444e-04 1.1444e-04
  1.1444e-04 9.5312e+00 3.7578e+00 1.1444e-04 3.2637e+00 1.1444e-04
  1.1444e-04 9.4453e+00 1.1444e-04 1.1444e-04]]; [1535.997]
7; [[5.11e+00 6.93e-03 9.59e+00 5.11e+00 0.00e+00 0.00e+00 6.93e-03 9.38e+00
  5.11e+00 6.93e-03 4.67e+00 0.00e+00 0.00e+00 9.47e+00 0.00e+00 0.00e+00]]; [1535.2489]
8; [[5.223e+00 6.390e-05 1.044e+01 5.223e+00 0.000e+00 0.000e+00 6.390e-05
  9.523e+00 5.297e+00 0.000e+00 4.707e+00 0.000e+00 0.000e+00 9.523e+00
  0.000e+00 0.000e+00]]; [1605.3534]
9; [[3.922e+00 6.037e-04 9.258e+00 3.936e+00 0.000e+00 0.000e+00 6.037e-04
  9.508e+00 3.934e+00 0.000e+00 3.500e+00 0.000e+00 0.000e+00 9.523e+00
  0.000e+00 0.000e+00]]; [1291.7189]
10; [[5.984e+00 1.602e-04 1.128e+01 5.984e+00 0.000e+00 0.000e+00 1.602e-04
  1.188e+01 6.055e+00 0.000e+00 5.316e+00 0.000e+00 0.000e+00 1.188e+01
  0.000e+00 0.000e+00]]; [2247.033]
11; [[4.492 0.    9.695 4.49  0.    0.    0.    9.52  4.49  0.    3.97  0.
  0.    9.53  0.    0.   ]]; [1421.3457]
12; [[ 5.344  0.    12.02   5.344  0.     0.     0.     9.46   5.344  0.
   4.82   0.     0.     9.484  0.     0.   ]]; [1666.9185]
13; [[ 5.67   0.    10.28   5.67   0.     0.     0.     9.53   5.67   0.
   5.098  0.     0.     9.53   0.     0.   ]]; [1701.969]
14; [[ 4.86   0.    10.75   4.86   0.     0.     0.     9.53   4.89   0.
   4.414  0.     0.     9.53   0.     0.   ]]; [1535.2808]
