Step; State; Reward
1; [[0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.0003014 0.000143  0.000143  0.000143  0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.00964355]
2; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
3; [[0.0003014 0.0184    0.000143  0.01482   0.0003014 0.000143  0.01855
  0.01855   0.01482   0.000143  0.0003014 0.000143  0.000143  0.000143
  0.000143  0.000143 ]]; [0.30181885]
4; [[0.1957 8.25   0.     0.1859 0.     0.     7.883  7.82   0.1858 5.504
  5.504  0.     0.     0.     0.     0.    ]]; [648.61914]
5; [[2.756e-01 1.381e+01 1.431e-04 2.756e-01 1.431e-04 1.431e-04 1.180e+01
  1.108e+01 2.756e-01 6.051e+00 6.051e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1232.28]
6; [[ 0.628 12.41   0.     0.628  0.     0.    11.84  11.86   0.628  6.75
   6.75   0.     0.     0.     0.     0.   ]]; [1376.0688]
7; [[0.3064 9.945  0.     0.3064 0.     0.     9.484  9.5    0.3064 3.883
  3.883  0.     0.     0.     0.     0.    ]]; [827.3126]
8; [[ 0.2651 12.664   0.      0.267   0.      0.     11.87   12.      0.2659
   5.133   5.133   0.      0.      0.      0.      0.    ]]; [1282.9056]
9; [[0.2084 9.65   0.     0.2084 0.     0.     9.52   9.52   0.2084 4.215
  4.215  0.     0.     0.     0.     0.    ]]; [829.2221]
10; [[ 0.4124 12.61    0.      0.4124  0.      0.     11.82   11.805   0.412
   4.934   4.934   0.      0.      0.      0.      0.    ]]; [1261.1935]
11; [[0.4106 8.96   0.     0.4102 0.     0.     9.55   9.55   0.4102 3.938
  3.938  0.     0.     0.     0.     0.    ]]; [824.58496]
12; [[ 0.2588 12.016   0.      0.259   0.      0.     11.89   11.9     0.259
   5.875   5.875   0.      0.      0.      0.      0.    ]]; [1290.3296]
13; [[0.3118 9.08   0.     0.3118 0.     0.     9.46   9.46   0.3118 4.14
  4.14   0.     0.     0.     0.     0.    ]]; [816.57635]
14; [[3.0688e-01 1.0188e+01 1.1444e-04 3.0664e-01 1.1444e-04 1.1444e-04
  9.5078e+00 9.5078e+00 3.0688e-01 4.6250e+00 4.6250e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [862.926]
15; [[0.10144 2.5     0.      0.1027  0.      0.      3.      3.6     0.1027
  3.596   3.596   0.      0.      0.      0.      0.     ]]; [161.25151]
16; [[0.0002403  0.00011444 0.00011444 0.00011444 0.00011444 0.00011444
  0.00011444 0.0002403  0.00011444 0.00011444 0.00011444 0.00011444
