Step; State; Reward
1; [[0.1653 6.33   0.     0.1289 0.     0.     5.984  5.938  0.1288 5.934
  5.934  0.     0.     0.     0.     0.    ]]; [434.83203]
2; [[0.2115 9.68   0.     0.2115 0.     0.     9.3    9.04   0.2115 5.37
  5.37   0.     0.     0.     0.     0.    ]]; [819.22266]
3; [[3.191e-01 1.510e+01 1.431e-04 3.191e-01 1.431e-04 1.431e-04 1.180e+01
  1.180e+01 3.188e-01 8.867e+00 8.867e+00 1.431e-04 1.431e-04 1.431e-04
  1.431e-04 1.431e-04]]; [1500.3572]
4; [[0.3828 9.305  0.     0.3828 0.     0.     9.445  9.445  0.3828 7.66
  7.66   0.     0.     0.     0.     0.    ]]; [963.2723]
5; [[2.0654e-01 9.4922e+00 1.1444e-04 2.0642e-01 1.1444e-04 1.1444e-04
  9.3125e+00 9.3203e+00 2.0642e-01 7.6250e+00 7.6250e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [931.4237]
6; [[ 0.2122 10.195   0.      0.2122  0.      0.      9.445   9.45    0.2122
   7.53    7.53    0.      0.      0.      0.      0.    ]]; [959.7104]
7; [[2.6758e-01 9.0469e+00 1.1444e-04 2.6733e-01 1.1444e-04 1.1444e-04
  9.4375e+00 9.4453e+00 2.6758e-01 7.5469e+00 7.5469e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [942.4066]
8; [[ 0.3042 10.17    0.      0.3042  0.      0.      9.41    9.414   0.3042
   6.13    6.13    0.      0.      0.      0.      0.    ]]; [908.4332]
9; [[2.3047e-01 9.7031e+00 1.1444e-04 2.6685e-01 1.1444e-04 1.1444e-04
  9.2891e+00 9.2734e+00 2.6685e-01 2.9082e+00 2.9082e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [752.14545]
10; [[0.2076 9.66   0.     0.2075 0.     0.     9.41   9.414  0.2075 2.615
  2.615  0.     0.     0.     0.     0.    ]]; [754.48267]
11; [[2.4292e-01 1.0031e+01 1.1444e-04 2.4292e-01 1.1444e-04 1.1444e-04
  9.4297e+00 9.4297e+00 2.4304e-01 1.9268e+00 1.9268e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [739.769]
12; [[0.3538 8.75   0.     0.3538 0.     0.     9.39   9.4    0.3538 0.8154
  0.8154 0.     0.     0.     0.     0.    ]]; [664.1923]
13; [[2.0728e-01 9.8125e+00 1.1444e-04 2.0715e-01 1.1444e-04 1.1444e-04
  9.4219e+00 9.4219e+00 2.0703e-01 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [676.96875]
14; [[0.3855 8.98   0.     0.3855 0.     0.     9.32   9.31   0.3857 0.
  0.     0.     0.     0.     0.     0.    ]]; [661.41113]
15; [[ 3.752 11.22   4.047  3.783  0.     0.    11.81  15.414  4.05   0.
   3.596  0.     0.     3.629  0.     0.   ]]; [2484.2036]
16; [[ 9.44  10.48   8.84   9.43   0.     0.     9.36  18.67   9.65   2.94
  12.18   0.     0.     9.195  0.     0.   ]]; [5798.1245]
17; [[11.79  12.8   12.08  11.82   0.     0.    11.766 23.6   12.58   4.04
  15.8    0.     0.    11.77   0.     0.   ]]; [9270.586]
18; [[0.2935 8.57   0.     0.2947 0.     0.     9.27   9.29   0.2947 1.095
  1.095  0.     0.     0.     0.     0.    ]]; [667.7511]
19; [[ 0.2524 11.78    0.      0.2524  0.      0.     11.625  11.64    0.2524
   0.      0.      0.      0.      0.      0.      0.    ]]; [987.8869]
20; [[2.0740e-01 1.0516e+01 1.1444e-04 2.0740e-01 1.1444e-04 1.1444e-04
  9.4688e+00 9.4688e+00 2.0740e-01 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [695.46423]
21; [[ 0.4878 11.7     0.      0.488   0.      0.     11.88   11.87    0.4878
   0.      0.      0.      0.      0.      0.      0.    ]]; [1036.7722]
22; [[2.0508e-01 7.9492e+00 1.1444e-04 2.0325e-01 1.1444e-04 1.1444e-04
  8.7422e+00 8.7031e+00 2.0325e-01 1.1444e-04 1.1444e-04 1.1444e-04
