Step; State; Reward
0; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
1; [[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]; [0.]
2; [[2.6099e-01 1.2055e+01 0.0000e+00 4.2343e-04 4.2343e-04 2.6099e-01
  0.0000e+00 0.0000e+00 1.0617e+01 1.0617e+01 1.0625e+01 2.6099e-01
  1.0625e+01 1.0625e+01 1.0625e+01 0.0000e+00 0.0000e+00 0.0000e+00
  1.0656e+01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
  0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
  0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
3; [[ 0.473 13.95   0.     0.     0.     0.473  0.     0.    11.58  11.58
  11.3    0.473  9.29   9.29   9.29   0.     0.     0.     9.38   0.
   0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
   0.     0.     0.     0.     0.   ]]; [0.]
4; [[0.3125 9.25   0.     0.     0.     0.3127 0.     0.     9.46   9.46
  9.46   0.3125 5.43   5.43   5.43   0.     0.     0.     5.43   0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
5; [[0.3281 9.77   0.     0.     0.     0.3281 0.     0.     9.42   9.42
  9.42   0.3281 7.17   5.74   5.74   0.     0.     0.     5.74   0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
6; [[2.4597e-01 9.3125e+00 1.1444e-04 1.1444e-04 1.1444e-04 2.4536e-01
  1.1444e-04 1.1444e-04 9.2422e+00 9.2422e+00 9.2578e+00 2.4536e-01
  5.6758e+00 5.6758e+00 5.6758e+00 1.1444e-04 1.1444e-04 1.1444e-04
  5.6758e+00 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04
  1.1444e-04 1.1444e-04 0.0000e+00 0.0000e+00 0.0000e+00]]; [0.]
7; [[0.3464 9.13   0.     0.     0.     0.3467 0.     0.     9.43   9.43
  9.45   0.3467 6.1    6.1    6.1    0.     0.     0.     6.1    0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    ]]; [0.]
8; [[3.154e-01 1.211e+01 1.431e-04 1.431e-04 1.431e-04 3.152e-01 1.431e-04
  1.431e-04 1.172e+01 1.172e+01 1.173e+01 3.152e-01 7.922e+00 7.922e+00
