Step; State; Reward
1; [[0.0575  1.461   0.      0.02896 0.      0.      1.398   1.317   0.02896
  1.315   1.315   0.      0.      0.      0.      0.     ]]; [33.847683]
2; [[ 0.2715 10.57    0.      0.2339  0.      0.     10.      9.6     0.2338
   9.51    9.51    0.      0.      0.      0.      0.    ]]; [1080.1091]
3; [[ 2.02   11.      0.      0.4858  0.      0.      9.42    9.445   0.4858
   8.88    8.88    1.534   0.      0.      0.      0.    ]]; [1276.4811]
4; [[ 4.63    8.18    0.      2.895   0.      0.     11.9     9.484   0.4736
   9.08    9.08    1.732   2.424   0.      0.      0.    ]]; [1774.6346]
5; [[3.092  9.38   0.     0.417  0.     0.     8.32   9.34   0.4172 8.9
  8.9    2.674  0.     0.     0.     0.    ]]; [1370.1942]
6; [[ 4.625 12.66   0.     2.879  0.     0.    11.81  11.805  0.383 11.23
  11.23   1.747  2.496  0.     0.     0.   ]]; [2431.248]
7; [[1.9268e+00 1.1266e+01 1.1444e-04 1.9004e+00 1.1444e-04 1.1444e-04
  9.4531e+00 9.4688e+00 3.7524e-01 8.6250e+00 8.6250e+00 2.5528e-02
  1.5244e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1294.0347]
8; [[ 5.75    9.336   0.      2.668   0.      0.     11.04    9.48    0.4128
   8.914   8.914   3.086   2.254   0.      0.      0.    ]]; [1977.0543]
9; [[8.188e+00 8.492e+00 1.431e-04 6.105e+00 1.431e-04 1.431e-04 1.520e+01
  1.171e+01 7.500e-01 1.103e+01 1.103e+01 2.117e+00 5.363e+00 1.431e-04
  1.431e-04 1.431e-04]]; [3292.8088]
10; [[ 7.367   4.1     0.      7.37    0.      0.     10.414   9.51    0.5605
   9.14    9.14    0.      6.816   0.      0.      0.    ]]; [2290.3142]
11; [[6.8633e+00 3.0996e+00 1.1444e-04 6.8789e+00 1.1444e-04 1.1444e-04
  9.4453e+00 9.5000e+00 5.6104e-01 9.2578e+00 9.2578e+00 1.1444e-04
  6.3125e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2114.8699]
12; [[6.95   3.375  0.     6.95   0.     0.     9.81   9.51   0.5146 9.266
  9.266  0.     6.438  0.     0.     0.    ]]; [2158.9983]
13; [[7.6562e+00 5.9375e+00 1.1444e-04 4.7500e+00 1.1444e-04 1.1444e-04
  1.0141e+01 9.4922e+00 5.4541e-01 9.0391e+00 9.0391e+00 2.9062e+00
  4.2031e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2286.3503]
14; [[6.742 5.797 0.    3.682 0.    0.    8.91  9.49  0.57  7.46  7.46  3.07
  3.113 0.    0.    0.   ]]; [1923.488]
15; [[5.6602e+00 1.1281e+01 1.1444e-04 9.7705e-01 1.1444e-04 1.1444e-04
  9.6328e+00 9.4922e+00 3.6499e-01 8.0312e+00 8.0312e+00 4.6836e+00
  6.1230e-01 1.1444e-04 1.1444e-04 1.1444e-04]]; [1858.6937]
16; [[ 3.502 11.77   0.     0.561  0.     0.    11.69  11.68   0.561  7.29
   7.29   2.94   0.     0.     0.     0.   ]]; [1841.7781]
17; [[1.7314e+00 8.4766e+00 1.1444e-04 1.7490e+00 1.1444e-04 1.1444e-04
  1.0750e+01 9.4766e+00 4.6704e-01 6.1055e+00 6.1055e+00 1.1444e-04
  1.2822e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [1113.912]
18; [[ 8.5    8.805  5.11   9.46   0.     0.    12.77  16.98   6.168  8.41
  13.57   0.     3.297  5.16   0.     0.   ]]; [5134.888]
19; [[ 9.31   5.316  5.344 10.6    0.     0.     9.88  14.78   6.066  8.35
  13.8    0.     4.57   5.45   0.     0.   ]]; [4625.6445]
20; [[11.87   3.723 13.13  18.72   0.     0.    10.58  23.69  12.73  10.8
  22.62   0.     6.85  11.85   0.     0.   ]]; [10603.15]
21; [[ 9.46   4.59  12.08  15.13   0.     0.    10.27  18.81   9.95   8.09
  17.45   0.     5.684  9.45   0.     0.   ]]; [6981.3477]
22; [[11.85   5.504  6.43  18.08   0.     0.    12.58  21.55  11.03  10.74
  20.44   0.     7.133  9.52   0.     0.   ]]; [9176.866]
23; [[ 9.48   4.14  12.24  12.266  0.     0.     7.426 14.984  7.25   7.312
  13.87   0.     5.52   6.652  0.     0.   ]]; [5071.0083]
24; [[ 9.3   10.484  7.418 10.75   0.     0.     9.09  18.16   9.85   6.188
  15.26   0.     1.483  9.266  0.     0.   ]]; [6026.544]
25; [[ 6.543  14.52    5.2     6.125   0.      0.      9.39   13.78    4.973
   5.59    9.984   0.      0.4922  4.137   0.      0.    ]]; [3383.247]
26; [[9.3672e+00 7.8789e+00 1.1289e+01 9.4375e+00 1.1444e-04 1.1444e-04
  9.0469e+00 1.8469e+01 1.0195e+01 5.8477e+00 1.5266e+01 1.1444e-04
  1.1444e-04 9.4609e+00 1.1444e-04 1.1444e-04]]; [6083.428]
27; [[ 3.139 13.516  0.     1.625  0.     0.    11.82  11.82   0.626  4.1
   4.1    1.149  0.     0.     0.     0.   ]]; [1653.3073]
28; [[6.2227e+00 9.1953e+00 1.1444e-04 3.1406e+00 1.1444e-04 1.1444e-04
  1.2078e+01 9.4375e+00 5.0635e-01 7.7852e+00 7.7852e+00 3.0820e+00
  2.6367e+00 1.1444e-04 1.1444e-04 1.1444e-04]]; [2031.6688]
29; [[ 0.268 13.18   0.     0.268  0.     0.     9.055  9.44   0.268  5.41
   5.41   0.     0.     0.     0.     0.   ]]; [931.28644]
30; [[5.438e+00 1.191e+01 4.805e+00 5.438e+00 1.431e-04 1.431e-04 1.169e+01
  1.648e+01 5.438e+00 2.445e+00 7.250e+00 1.431e-04 1.431e-04 4.805e+00
  1.431e-04 1.431e-04]]; [3450.0364]
31; [[ 9.14  10.27   9.734  9.15   0.     0.     8.34  17.97   9.42   3.074
  12.086  0.     0.     9.09   0.     0.   ]]; [5493.4976]
32; [[9.4219e+00 8.0469e+00 9.2266e+00 9.4297e+00 2.4033e-04 2.4033e-04
  9.3984e+00 1.8797e+01 9.8594e+00 7.1953e+00 1.6594e+01 1.1444e-04
  1.1444e-04 9.4297e+00 2.4033e-04 1.1444e-04]]; [6230.115]
33; [[ 9.03  11.41   9.92   9.21   0.     0.     9.234 18.33   9.555  8.516
  17.62   0.     0.     9.24   0.     0.   ]]; [6297.5293]
34; [[9.3750e+00 9.6719e+00 9.8047e+00 9.4062e+00 1.1444e-04 1.1444e-04
  9.4219e+00 1.8844e+01 1.0422e+01 8.6719e+00 1.8094e+01 1.1444e-04
  1.1444e-04 9.4219e+00 1.1444e-04 1.1444e-04]]; [6553.7896]
35; [[ 7.47   9.625  3.814  7.312  0.     0.     9.43  15.445  6.875  8.54
  14.56   0.     0.     5.707  0.     0.   ]]; [4207.028]
36; [[9.4688e+00 8.7969e+00 9.5156e+00 9.4609e+00 1.1444e-04 1.1444e-04
  9.4609e+00 1.8828e+01 9.9844e+00 8.6719e+00 1.8047e+01 1.1444e-04
  1.1444e-04 9.3828e+00 1.1444e-04 1.1444e-04]]; [6483.767]
37; [[11.75 14.53 14.02 11.76  0.    0.   11.74 23.45 12.33 10.72 22.42  0.
   0.   11.74  0.    0.  ]]; [10381.562]
38; [[ 9.22  9.6  12.69  9.19  0.    0.    9.52 18.39  9.87  8.43 17.61  0.
   0.    9.19  0.    0.  ]]; [6445.5845]
39; [[ 1.412  10.08    0.      1.138   0.      0.      9.484   9.48    0.5376
   5.      5.      0.      0.      0.      0.      0.    ]]; [1004.0001]
40; [[ 0.3748 10.375   0.      0.3748  0.      0.      9.46    9.47    0.3748
   7.676   7.676   0.      0.      0.      0.      0.    ]]; [987.3893]
41; [[ 0.3416 12.18    0.      0.3416  0.      0.     11.56   11.625   0.3418
   7.89    7.89    0.      0.      0.      0.      0.    ]]; [1355.6266]
42; [[0.2338 9.88   0.     0.2487 0.     0.     9.48   9.48   0.2485 6.516
  6.516  0.     0.     0.     0.     0.    ]]; [920.1372]
43; [[11.805 11.45  11.195 11.79   0.     0.    11.81  23.58  12.3    9.87
  21.62   0.     0.    11.72   0.     0.   ]]; [9913.944]
44; [[ 8.984 10.56   8.48   9.24   0.     0.     9.27  17.86   8.99   7.414
  16.     0.     0.     8.61   0.     0.   ]]; [5820.9756]
45; [[9.4609e+00 9.0703e+00 9.2422e+00 9.4297e+00 1.1444e-04 1.1444e-04
  9.4453e+00 1.8719e+01 9.8984e+00 7.1367e+00 1.6406e+01 1.1444e-04
  1.1444e-04 9.2734e+00 1.1444e-04 1.1444e-04]]; [6259.017]
46; [[ 9.42   9.914 12.055  9.42   0.     0.     9.4   18.78   9.85   8.73
  16.36   0.     0.     9.414  0.     0.   ]]; [6562.728]
47; [[9.2109e+00 9.1562e+00 8.3281e+00 9.2578e+00 1.1444e-04 1.1444e-04
  9.2891e+00 1.8281e+01 9.8203e+00 6.8789e+00 1.5867e+01 1.1444e-04
  1.1444e-04 9.3047e+00 1.1444e-04 1.1444e-04]]; [5957.973]
48; [[ 7.367  9.24   9.86   7.117  0.     0.     9.45  15.47   6.78   7.336
  13.35   0.     0.     5.832  0.     0.   ]]; [4329.303]
49; [[1.171e+01 1.268e+01 9.562e+00 1.172e+01 1.431e-04 1.431e-04 1.177e+01
  2.208e+01 1.121e+01 9.383e+00 1.969e+01 1.431e-04 1.431e-04 1.034e+01
  1.431e-04 1.431e-04]]; [8998.29]
50; [[ 9.03   9.34  10.38   9.164  0.     0.     9.25  18.28   9.484  7.31
  16.33   0.     0.     9.34   0.     0.   ]]; [6056.306]
51; [[9.4219e+00 1.0375e+01 9.2969e+00 9.4688e+00 1.4305e-04 1.4305e-04
  1.1781e+01 2.1062e+01 1.0047e+01 8.4219e+00 1.7703e+01 1.4305e-04
  1.4305e-04 9.3438e+00 1.4305e-04 1.4305e-04]]; [7312.8604]
52; [[ 9.39   9.46   8.82   9.43   0.     0.     9.44  18.58   9.555  6.297
