Step; State; Reward
0; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
181; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
182; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
183; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
184; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
185; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
186; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
187; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
188; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
189; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
190; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
191; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
192; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
193; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
194; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
195; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
196; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
197; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
198; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
199; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
200; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
201; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
202; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
203; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
204; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
205; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
206; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
207; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
208; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
209; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
210; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
211; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
212; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
213; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
214; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
215; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
216; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
217; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
218; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
219; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
220; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
221; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
222; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
223; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
224; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
225; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
226; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
227; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
228; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
229; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
230; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
231; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
232; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
233; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
234; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
235; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
236; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
237; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
238; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
239; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
240; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
241; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
242; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
243; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
244; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
245; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
246; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
247; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
248; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
249; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
250; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
251; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
252; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
253; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
254; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
255; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
256; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
257; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
258; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
259; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
260; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
261; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
262; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
263; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
264; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
265; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
266; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
267; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
268; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
269; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
270; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
271; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
272; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
273; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
274; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
275; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
276; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
277; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
278; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
279; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
280; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
281; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
282; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
283; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
284; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
285; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
286; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
287; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
288; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
289; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
290; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
291; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
292; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
293; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
294; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
295; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
296; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
297; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
298; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
299; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
300; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
301; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
302; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
303; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
304; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
305; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
306; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
307; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
308; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
309; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
310; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
311; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
312; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
313; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
314; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
315; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
316; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
317; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
318; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
319; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
320; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
321; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
322; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
323; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
324; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
325; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
326; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
327; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
328; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
329; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
330; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
331; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
332; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
333; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
334; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
335; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
336; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
337; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
338; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
339; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
340; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
341; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
342; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
343; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
344; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
345; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
346; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
347; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
348; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [0.]
349; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
350; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
351; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
352; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
353; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
354; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
355; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
356; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
357; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
358; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
359; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
360; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
361; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
362; [[ 0.1392  6.984   0.      0.5938  0.      0.     11.65    6.215   0.1447
   3.227   3.227   0.      0.      0.      0.      0.    ]]; [467.73846]
