Step; State; Reward
0; [[1.29563265e+01 7.20229721e+00 1.72068405e+00 6.48222923e+00
  3.82533073e+00 5.87265968e-01 1.05751076e+01 1.36544695e+01
  6.80047989e+00 7.98754501e+00 1.30671396e+01 6.32999039e+00
  9.53674316e-05 5.59031010e+00 4.06216240e+00 5.87265968e-01]]; [-105.29]; MF
